,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-155171190,621,38,1,332.0,16,0,382.0,16,7,326.0,21,0,415.0,17,5
1,-546051526,167,2,1,272.0,4,0,259.0,9,0,259.0,9,0,259.0,9,0
2,1533520770,353,15,1,315.0,17,0,371.0,7,1,306.0,6,0,285.0,5,3
3,2033860023,698,49,1,345.0,17,0,264.0,15,4,313.0,17,0,314.0,18,2
4,554535469,310,10,1,275.0,7,0,227.0,10,0,227.0,10,0,227.0,10,0
5,959922775,226,5,1,207.0,15,0,329.0,9,0,329.0,9,0,329.0,9,0
6,-1830254507,217,7,1,258.0,7,0,256.0,13,0,256.0,13,0,256.0,13,0
7,1518468421,541,33,1,763.0,15,0,325.0,11,1,264.0,12,0,315.0,11,4
8,1996483471,473,15,1,390.0,10,0,270.0,14,1,496.0,10,0,347.0,12,1
9,-1630749903,315,29,1,347.0,6,0,388.0,6,0,388.0,6,0,388.0,6,0
10,-218199064,372,38,1,329.0,17,0,274.0,18,0,274.0,18,0,274.0,18,0
11,-2090889851,633,38,1,438.0,21,0,335.0,18,4,333.0,22,0,380.0,21,5
12,-463242517,602,31,1,274.0,11,0,295.0,15,2,319.0,15,0,265.0,14,2
13,-1654047470,263,22,1,378.0,8,0,298.0,21,0,298.0,21,0,298.0,21,0
14,1525227899,523,6,1,314.0,32,0,291.0,12,3,519.0,14,0,318.0,12,3
15,1068371319,624,19,1,499.0,10,0,336.0,14,1,441.0,14,0,390.0,12,1
16,-1777060486,636,13,1,272.0,14,0,317.0,22,6,362.0,19,0,316.0,21,7
17,90493441,164,9,1,265.0,4,0,377.0,6,0,377.0,6,0,377.0,6,0
18,-1214618291,571,35,1,486.0,16,0,466.0,18,5,323.0,16,0,358.0,15,5
19,1698409941,406,29,1,345.0,16,0,400.0,5,0,400.0,5,0,400.0,5,0
20,6120583,193,6,1,265.0,4,0,376.0,4,0,376.0,4,0,376.0,4,0
21,1998451482,175,18,1,316.0,1,0,330.0,3,0,330.0,3,0,330.0,3,0
22,-92260523,201,5,1,559.0,5,0,363.0,2,1,382.0,2,0,369.0,1,1
23,398055918,415,34,1,260.0,9,0,267.0,9,2,272.0,11,0,260.0,8,1
24,1848335546,353,11,1,358.0,19,0,411.0,11,1,409.0,11,0,273.0,14,1
25,1690540080,588,53,1,328.0,6,0,333.0,13,3,337.0,9,0,389.0,10,5
26,1233406025,156,11,1,254.0,4,0,265.0,3,0,265.0,3,0,265.0,3,0
27,-1201513971,452,23,1,260.0,14,0,290.0,9,3,410.0,11,0,451.0,9,4
28,1762769709,614,37,1,318.0,11,0,317.0,17,3,315.0,15,0,329.0,13,2
29,825966076,590,59,1,453.0,23,0,272.0,16,6,326.0,17,0,439.0,16,4
30,-2067691396,602,31,1,739.0,18,0,407.0,30,1,312.0,24,0,318.0,31,2
31,-621547802,402,21,1,351.0,9,0,382.0,8,2,351.0,7,0,438.0,5,3
32,1618553713,370,26,1,374.0,12,0,334.0,12,0,334.0,12,0,334.0,12,0
33,278727366,259,26,1,239.0,9,0,258.0,7,0,258.0,7,0,258.0,7,0
34,-926579568,282,9,1,259.0,11,0,349.0,8,1,260.0,10,0,265.0,9,1
35,-2101242402,426,39,1,322.0,17,0,434.0,11,0,434.0,11,0,434.0,11,0
36,1068830441,596,6,1,265.0,17,0,316.0,12,7,377.0,13,0,322.0,13,3
37,1174928694,489,35,1,269.0,10,0,269.0,15,3,341.0,18,0,337.0,18,3
38,1232659105,252,6,1,315.0,6,0,312.0,7,0,312.0,7,0,312.0,7,0
39,54374229,300,22,1,378.0,18,0,318.0,12,2,260.0,11,0,381.0,12,1
40,-900431962,350,25,1,320.0,7,0,264.0,10,2,384.0,14,0,447.0,12,1
41,-1710684899,288,3,1,252.0,8,0,294.0,14,0,294.0,14,0,294.0,14,0
42,-1357297365,399,40,1,269.0,8,0,263.0,15,1,214.0,14,0,457.0,14,1
43,74004600,599,54,1,373.0,24,0,271.0,14,2,365.0,16,0,364.0,14,2
44,635821200,521,6,1,569.0,12,0,323.0,8,2,307.0,11,0,324.0,11,4
45,-730472887,399,28,1,493.0,15,0,259.0,11,2,434.0,11,0,497.0,12,2
46,-1884605333,314,16,1,342.0,9,0,321.0,9,0,321.0,9,0,321.0,9,0
47,1322021634,203,7,1,376.0,3,0,306.0,6,0,306.0,6,0,306.0,6,0
48,1597091808,219,3,1,430.0,6,0,252.0,4,0,252.0,4,0,252.0,4,0
49,1263544816,331,20,1,449.0,8,0,294.0,9,0,294.0,9,0,294.0,9,0
