,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1721662115,241,22,1,321.0,8,0,456.0,7,0,456.0,7,0,456.0,7,0
1,-536063426,538,22,1,378.0,12,0,315.0,12,2,435.0,14,0,631.0,13,2
2,-1544148160,458,37,1,354.0,22,0,319.0,12,0,319.0,12,0,319.0,12,0
3,1620862845,679,55,1,504.0,24,0,560.0,17,7,319.0,20,0,679.0,20,3
4,-1289468190,508,16,1,314.0,11,0,373.0,10,4,274.0,12,0,651.0,11,4
5,-12618542,605,49,1,456.0,25,0,529.0,15,3,378.0,13,0,381.0,13,6
6,1648103420,241,17,1,312.0,12,0,265.0,8,0,265.0,8,0,265.0,8,0
7,-1424200872,333,30,1,281.0,4,0,383.0,18,2,312.0,18,0,254.0,19,2
8,-1964779866,260,26,1,261.0,10,0,360.0,10,0,360.0,10,0,360.0,10,0
9,-1753764394,212,20,1,312.0,9,0,324.0,2,1,312.0,2,0,275.0,2,2
10,2143490655,588,48,1,317.0,14,0,262.0,24,2,265.0,24,0,258.0,24,2
11,43219572,219,16,1,215.0,6,0,275.0,8,1,317.0,9,0,313.0,9,1
12,-786071475,688,14,1,321.0,16,0,401.0,24,6,337.0,19,0,331.0,22,2
13,186506588,620,19,1,317.0,21,0,308.0,19,5,373.0,20,0,268.0,25,3
14,342260289,666,60,1,495.0,23,0,331.0,22,2,497.0,25,0,427.0,23,2
15,-133569586,553,50,1,379.0,27,0,491.0,17,2,375.0,16,0,259.0,19,2
16,117196416,388,8,1,252.0,16,0,440.0,13,1,265.0,13,0,324.0,13,1
17,709615183,537,33,1,258.0,14,0,275.0,21,2,264.0,22,0,315.0,22,2
18,-317575743,395,16,1,374.0,6,0,378.0,21,0,378.0,21,0,378.0,21,0
19,737980985,460,37,1,497.0,8,0,377.0,13,0,377.0,13,0,377.0,13,0
20,1992853652,627,51,1,556.0,19,0,340.0,24,2,414.0,26,0,462.0,21,2
21,-151671705,174,13,1,378.0,7,0,339.0,6,0,339.0,6,0,339.0,6,0
22,-1441751626,478,48,1,390.0,14,0,312.0,10,2,343.0,15,0,310.0,16,1
23,1102169447,394,28,1,275.0,20,0,339.0,8,2,383.0,8,0,439.0,8,3
24,1249267167,382,35,1,319.0,12,0,275.0,12,0,275.0,12,0,275.0,12,0
25,-1441666855,628,26,1,277.0,22,0,293.0,14,3,348.0,15,0,378.0,14,2
26,-484061660,252,8,1,376.0,6,0,330.0,6,0,330.0,6,0,330.0,6,0
27,-49635136,157,4,1,435.0,0,0,258.0,8,0,258.0,8,0,258.0,8,0
28,872660253,157,8,1,357.0,8,0,263.0,3,0,263.0,3,0,263.0,3,0
29,-1221302558,309,10,1,269.0,8,0,342.0,14,2,374.0,14,0,255.0,15,2
30,-705705503,338,4,1,319.0,5,0,316.0,10,1,495.0,11,0,263.0,10,1
31,1488183274,644,13,1,524.0,20,0,400.0,23,4,318.0,20,0,275.0,20,4
32,-2121320090,356,25,1,316.0,3,0,260.0,1,1,428.0,3,0,279.0,6,2
33,735474800,386,12,1,551.0,12,0,257.0,15,0,257.0,15,0,257.0,15,0
34,901477793,387,35,1,264.0,10,0,333.0,10,3,324.0,12,0,268.0,12,1
35,1661529021,516,21,1,317.0,18,0,275.0,19,3,265.0,17,0,372.0,18,2
36,1509163955,277,20,1,320.0,5,0,325.0,16,1,624.0,18,0,254.0,17,1
37,-671851546,301,10,1,314.0,7,0,319.0,9,1,261.0,9,0,267.0,10,1
38,-314238212,328,17,1,276.0,8,0,429.0,8,0,429.0,8,0,429.0,8,0
39,-1138664687,154,5,1,228.0,1,0,264.0,7,0,264.0,7,0,264.0,7,0
40,1191551653,217,14,1,265.0,6,0,344.0,11,0,344.0,11,0,344.0,11,0
41,360684129,183,2,1,257.0,4,0,315.0,1,2,258.0,2,0,254.0,1,1
42,40360446,207,7,1,297.0,8,0,279.0,6,0,279.0,6,0,279.0,6,0
43,-1723608832,423,26,1,345.0,6,0,325.0,11,0,325.0,11,0,325.0,11,0
44,706822053,468,15,1,267.0,20,0,322.0,13,0,322.0,13,0,322.0,13,0
45,1187478874,432,13,1,847.0,14,0,267.0,15,0,267.0,15,0,267.0,15,0
46,-1060733882,698,35,1,449.0,18,0,269.0,14,7,409.0,16,0,632.0,18,7
47,-1206584941,555,6,1,264.0,15,0,275.0,14,3,438.0,13,0,439.0,15,2
48,-1324007180,372,30,1,348.0,7,0,315.0,10,0,315.0,10,0,315.0,10,0
49,-638834021,657,46,1,505.0,23,0,333.0,21,1,283.0,21,0,320.0,27,2
