,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,300.0,8,800,-264902521,1,528.0,8,800,-479803915,1,324.0,8,800,-261601920,1,327.0,8,800,2032125403,1
1,366.0,8,800,-660832773,1,261.0,8,800,601435222,1,324.0,8,800,-1861092218,1,248.0,8,800,726847927,1
2,402.0,8,800,1700886067,1,262.0,8,800,-1493751274,1,315.0,8,800,1016243408,1,324.0,8,800,2027720814,1
3,282.0,8,800,-1688081592,1,300.0,8,800,314644503,1,274.0,8,800,-2136433974,1,294.0,8,800,592575859,1
4,295.0,8,800,560332064,1,355.0,8,800,519912345,1,275.0,8,800,524754998,1,261.0,8,800,2134783931,1
5,307.0,8,800,-1122833948,1,351.0,8,800,-147275523,1,262.0,8,800,-417098653,1,405.0,8,800,1462374471,1
6,271.0,8,800,-968438957,1,742.0,8,800,1445114058,1,314.0,8,800,1105941220,1,316.0,8,800,-1720088404,1
7,400.0,8,800,2119070066,1,280.0,8,800,-295431248,1,279.0,8,800,1227050001,1,310.0,8,800,1398478507,1
8,274.0,8,800,-709272124,1,279.0,8,800,427521234,1,330.0,8,800,-1429572585,1,371.0,8,800,-844728410,1
9,281.0,8,800,109965403,1,276.0,8,800,1534990720,1,257.0,8,800,-1728716735,1,308.0,8,800,167731718,1
10,385.0,8,800,-1223210084,1,270.0,8,800,-1089723515,1,261.0,8,800,-904169390,1,256.0,8,800,-1164412068,1
11,248.0,8,800,-1769701818,1,496.0,8,800,1856227939,1,328.0,8,800,-1305797401,1,261.0,8,800,672330983,1
12,321.0,8,800,-194712501,1,266.0,8,800,-765906294,1,311.0,8,800,-1123857372,1,287.0,8,800,-53624959,1
13,334.0,8,800,-196621135,1,279.0,8,800,-1487456835,1,257.0,8,800,750778084,1,254.0,8,800,15398775,1
14,259.0,8,800,-947890727,1,322.0,8,800,2094224582,1,250.0,8,800,1838108977,1,204.0,8,800,448657533,1
15,319.0,8,800,354156154,1,282.0,8,800,-1872687907,1,312.0,8,800,1904100682,1,315.0,8,800,-542445797,1
16,505.0,8,800,-1118737039,1,266.0,8,800,-2011055660,1,265.0,8,800,91838639,1,253.0,8,800,693983142,1
17,296.0,8,800,1879881556,1,498.0,8,800,801015202,1,316.0,8,800,-1935503167,1,262.0,8,800,-7843644,1
18,372.0,8,800,-1119063428,1,310.0,8,800,1896838641,1,253.0,8,800,1392704655,1,254.0,8,800,1245233375,1
19,418.0,8,800,-508097118,1,262.0,8,800,-1241141438,1,292.0,8,800,-878274731,1,225.0,8,800,-497196089,1
20,278.0,8,800,825130880,1,280.0,8,800,-1764145673,1,264.0,8,800,977934095,1,326.0,8,800,-1459956096,1
21,311.0,8,800,213449268,1,281.0,8,800,1550000357,1,375.0,8,800,808690338,1,450.0,8,800,195435984,1
22,309.0,8,800,-1008292811,1,495.0,8,800,-612776685,1,302.0,8,800,983343392,1,222.0,8,800,-54613785,1
