,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1241141531,231,5,1,259.0,4,0,376.0,7,1,263.0,5,0,425.0,7,1
1,-1998193016,483,15,1,392.0,25,0,225.0,10,0,225.0,10,0,225.0,10,0
2,1917858417,645,13,1,507.0,22,0,266.0,10,9,740.0,13,0,373.0,11,6
3,928225382,631,7,1,502.0,12,0,271.0,23,3,260.0,21,0,313.0,22,2
4,464246508,596,42,1,298.0,10,0,271.0,14,2,318.0,15,0,440.0,12,2
5,-1725112131,324,17,1,377.0,11,0,344.0,15,1,263.0,13,0,316.0,12,1
6,-1831144876,406,41,1,266.0,9,0,410.0,15,0,410.0,15,0,410.0,15,0
7,-624413866,349,21,1,515.0,6,0,322.0,8,0,322.0,8,0,322.0,8,0
8,-2094345032,659,27,1,325.0,28,0,264.0,17,4,356.0,19,0,319.0,20,3
9,1117738786,560,6,1,331.0,16,0,297.0,9,4,372.0,9,0,320.0,9,2
10,-1362275552,340,11,1,350.0,14,0,352.0,12,2,353.0,10,0,326.0,10,3
11,1533187234,372,27,1,303.0,9,0,374.0,17,1,317.0,17,0,318.0,13,1
12,1800608993,255,3,1,255.0,7,0,338.0,3,0,338.0,3,0,338.0,3,0
13,579160561,282,29,1,289.0,5,0,274.0,12,2,269.0,10,0,304.0,11,2
14,1413068571,678,28,1,292.0,25,0,278.0,17,5,321.0,19,0,498.0,18,3
15,-493436455,668,14,1,501.0,15,0,431.0,12,6,267.0,10,0,252.0,11,6
16,-1104407941,637,13,1,307.0,12,0,255.0,23,5,344.0,23,0,256.0,23,3
17,-450213600,253,13,1,371.0,6,0,267.0,10,0,267.0,10,0,267.0,10,0
18,-1417116014,458,33,1,412.0,13,0,354.0,17,2,542.0,13,0,267.0,18,3
19,237551075,560,45,1,572.0,20,0,328.0,14,5,343.0,14,0,326.0,12,3
20,1097285809,367,37,1,268.0,5,0,395.0,8,0,395.0,8,0,395.0,8,0
21,1121481217,207,3,1,256.0,6,0,308.0,9,0,308.0,9,0,308.0,9,0
22,-405791908,605,37,1,569.0,16,0,320.0,26,2,220.0,26,0,270.0,26,4
23,-352348610,479,20,1,319.0,17,0,321.0,10,1,376.0,13,0,386.0,13,1
24,1932324109,497,30,1,262.0,19,0,370.0,11,3,374.0,11,0,325.0,12,3
25,231773017,167,7,1,368.0,9,0,258.0,7,1,318.0,7,0,265.0,7,1
26,-395125004,567,6,1,270.0,21,0,260.0,17,4,884.0,14,0,316.0,16,3
27,907545966,647,65,1,282.0,25,0,314.0,15,5,273.0,19,0,263.0,17,3
28,-467621266,182,8,1,336.0,7,0,260.0,3,0,260.0,3,0,260.0,3,0
29,1528829224,470,33,1,383.0,12,0,356.0,7,2,334.0,8,0,493.0,8,4
30,-1939063442,425,9,1,495.0,13,0,322.0,9,3,270.0,10,0,609.0,9,3
31,-562571289,478,29,1,422.0,15,0,323.0,20,2,348.0,20,0,663.0,23,2
32,-2017137977,345,7,1,493.0,14,0,370.0,13,1,322.0,14,0,358.0,13,1
33,-745863965,247,8,1,369.0,7,0,259.0,2,1,259.0,6,0,367.0,2,1
34,2042081994,607,37,1,382.0,20,0,375.0,21,7,321.0,16,0,317.0,20,6
35,-679505895,564,23,1,323.0,17,0,217.0,24,3,316.0,31,0,543.0,28,4
36,-965556741,479,24,1,499.0,14,0,265.0,11,2,375.0,11,0,440.0,9,2
37,-1052478437,226,7,1,268.0,4,0,313.0,7,0,313.0,7,0,313.0,7,0
38,-2129540217,672,48,1,263.0,27,0,262.0,16,7,287.0,11,0,559.0,14,12
39,-1145760320,362,19,1,325.0,9,0,455.0,13,1,326.0,14,0,433.0,11,1
40,-1584110696,468,15,1,292.0,14,0,382.0,22,3,258.0,20,0,262.0,20,2
41,1174024840,570,29,1,218.0,20,0,407.0,11,3,402.0,12,0,1125.0,12,3
42,-1761645200,199,20,1,267.0,6,0,350.0,6,0,350.0,6,0,350.0,6,0
43,84210603,483,34,1,682.0,20,0,351.0,13,4,261.0,11,0,315.0,8,2
44,1957422208,405,13,1,316.0,14,0,322.0,14,1,436.0,15,0,278.0,15,2
45,1460677128,448,23,1,262.0,9,0,469.0,11,4,276.0,11,0,403.0,14,4
46,-217174521,455,28,1,480.0,19,0,540.0,9,1,307.0,11,0,295.0,10,1
47,1372142815,470,24,1,362.0,15,0,439.0,20,3,376.0,17,0,348.0,20,1
48,-1553916270,424,26,1,269.0,11,0,321.0,14,2,435.0,11,0,379.0,9,1
49,692814878,463,38,1,493.0,20,0,414.0,17,5,262.0,10,0,264.0,13,5
