,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,263.0,8,800,454493730,1,287.0,8,800,926727176,1,366.0,8,800,-661972476,1,373.0,8,800,-1608423677,1
1,552.0,8,800,834418655,1,257.0,8,800,-1907437501,1,309.0,8,800,1389635036,1,315.0,8,800,-460750398,1
2,259.0,8,800,1743995103,1,739.0,8,800,299459188,1,291.0,8,800,-1383971134,1,357.0,8,800,172893287,1
3,800.0,8,800,-5658473,1,271.0,8,800,2005085420,1,280.0,8,800,1228141128,1,274.0,8,800,1629985751,1
4,324.0,8,800,-204904988,1,504.0,8,800,-1083459967,1,318.0,8,800,-691669203,1,670.0,8,800,2016779223,1
5,232.0,8,800,-702058851,1,271.0,8,800,-75947753,1,495.0,8,800,-438642022,1,646.0,8,800,-256405732,1
6,264.0,8,800,1964911890,1,274.0,8,800,2110821292,1,304.0,8,800,-1951876333,1,211.0,8,800,581314622,1
7,249.0,8,800,-1791282318,1,530.0,8,800,670685286,1,633.0,8,800,361799891,1,251.0,8,800,-1770102150,1
8,860.0,8,800,999568480,1,493.0,8,800,-1849137072,1,486.0,8,800,1771158117,1,248.0,8,800,-2076948530,1
9,269.0,8,800,-1035760804,1,315.0,8,800,1754649704,1,372.0,8,800,-1100570354,1,273.0,8,800,-274578101,1
10,280.0,8,800,1187497671,1,276.0,8,800,-2100402774,1,328.0,8,800,-2013481888,1,647.0,8,800,875025868,1
11,309.0,8,800,-335848343,1,279.0,8,800,-64596126,1,310.0,8,800,-1159954695,1,206.0,8,800,-157789269,1
12,262.0,8,800,-1985117753,1,514.0,8,800,69122620,1,281.0,8,800,1879856462,1,226.0,8,800,1060042995,1
13,320.0,8,800,1285109852,1,315.0,8,800,585898106,1,289.0,8,800,-1526463295,1,661.0,8,800,1980983562,1
14,314.0,8,800,-343774558,1,262.0,8,800,16295759,1,258.0,8,800,618236446,1,629.0,8,800,-821019533,1
15,219.0,8,800,-694411871,1,274.0,8,800,1884563466,1,399.0,8,800,409023441,1,241.0,8,800,-1348723999,1
16,305.0,8,800,1030388229,1,537.0,8,800,685225740,1,445.0,8,800,2021697418,1,226.0,8,800,1123245599,1
17,292.0,8,800,316452999,1,262.0,8,800,1509213147,1,251.0,8,800,576491996,1,261.0,8,800,1769205391,1
18,250.0,8,800,34314738,1,283.0,8,800,-1192267942,1,315.0,8,800,1194247501,1,315.0,8,800,2011470693,1
19,312.0,8,800,-535149897,1,1105.0,8,800,-432583939,1,318.0,8,800,-267312353,1,352.0,8,800,-879737159,1
20,286.0,8,800,-1601942990,1,498.0,8,800,-123788955,1,268.0,8,800,-654162325,1,262.0,8,800,-2145009261,1
21,259.0,8,800,-69737785,1,267.0,8,800,2015775698,1,289.0,8,800,-309437677,1,689.0,8,800,1317481726,1
22,261.0,8,800,-1591006041,1,510.0,8,800,2010405058,1,255.0,8,800,1317589284,1,658.0,8,800,-739065983,1
23,259.0,8,800,-70180519,1,379.0,8,800,-1654792891,1,256.0,8,800,1398093997,1,248.0,8,800,502260345,1
24,360.0,8,800,1559378151,1,510.0,8,800,1630748184,1,232.0,8,800,-234075420,1,255.0,8,800,44762507,1
25,334.0,8,800,-941567369,1,317.0,8,800,913269209,1,258.0,8,800,-1010746533,1,254.0,8,800,-212770565,1
26,218.0,8,800,-696531703,1,369.0,8,800,-249151017,1,311.0,8,800,406669276,1,317.0,8,800,291681107,1
27,278.0,8,800,-397072850,1,500.0,8,800,542043429,1,296.0,8,800,-1003783330,1,680.0,8,800,1803513778,1
