,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1442121986,160,4,1,257.0,2,0,279.0,3,0,279.0,3,0,279.0,3,0
1,545112534,593,60,1,321.0,18,0,286.0,14,3,360.0,13,0,311.0,17,3
2,-720461840,381,23,1,269.0,8,0,498.0,5,1,380.0,6,0,331.0,7,1
3,1248561097,469,33,1,517.0,9,0,324.0,10,2,268.0,11,0,317.0,10,0
4,-2037500153,686,28,1,736.0,12,0,352.0,22,5,490.0,21,0,331.0,20,4
5,-2089558746,388,28,1,247.0,14,0,324.0,9,1,282.0,7,0,427.0,7,1
6,-280978653,666,54,1,495.0,20,0,384.0,14,2,291.0,15,0,322.0,14,2
7,-1147224269,447,9,1,419.0,31,0,306.0,13,3,315.0,14,0,490.0,12,2
8,-1628570970,263,14,1,375.0,9,0,261.0,7,0,261.0,7,0,261.0,7,0
9,394554308,574,12,1,314.0,20,0,335.0,27,2,383.0,25,0,256.0,23,3
10,1639656323,393,36,1,253.0,7,0,556.0,18,0,556.0,18,0,556.0,18,0
11,580504120,483,10,1,309.0,14,0,374.0,20,2,339.0,20,0,275.0,20,3
12,940067979,352,8,1,266.0,7,0,267.0,6,2,276.0,7,0,320.0,6,2
13,1609888408,448,14,1,313.0,18,0,260.0,24,0,260.0,24,0,260.0,24,0
14,-1432681054,486,44,1,394.0,18,0,265.0,17,1,503.0,18,0,352.0,17,1
15,-1896007198,204,13,1,263.0,10,0,258.0,11,0,258.0,11,0,258.0,11,0
16,-463304471,632,13,1,584.0,22,0,314.0,18,1,286.0,20,0,283.0,22,1
17,-1875122921,257,13,1,325.0,8,0,258.0,4,0,258.0,4,0,258.0,4,0
18,-421912566,377,4,1,265.0,14,0,258.0,9,1,374.0,8,0,255.0,11,1
19,-1399801100,556,28,1,287.0,13,0,378.0,17,3,503.0,18,0,328.0,15,2
20,1545435695,429,13,1,398.0,7,0,337.0,9,3,387.0,7,0,335.0,5,1
21,-2124991134,372,12,1,506.0,7,0,542.0,9,1,371.0,9,0,260.0,9,1
22,-1069834436,401,21,1,268.0,8,0,380.0,10,0,380.0,10,0,380.0,10,0
23,-233962890,509,46,1,269.0,9,0,327.0,22,3,276.0,20,0,373.0,24,1
24,-2135423772,428,35,1,266.0,12,0,310.0,14,3,273.0,12,0,337.0,13,3
25,-383839056,228,23,1,380.0,9,0,486.0,8,0,486.0,8,0,486.0,8,0
26,1613299073,527,37,1,378.0,21,0,395.0,10,3,416.0,10,0,359.0,10,2
27,-1729680063,186,12,1,337.0,5,0,320.0,4,1,256.0,5,0,288.0,4,1
28,1087744637,253,18,1,260.0,7,0,260.0,10,0,260.0,10,0,260.0,10,0
29,-1177672597,664,54,1,390.0,20,0,329.0,28,1,368.0,28,0,429.0,29,1
30,1820651183,186,17,1,323.0,7,0,260.0,3,0,260.0,3,0,260.0,3,0
31,-1501962101,428,5,1,262.0,30,0,361.0,9,2,370.0,9,0,318.0,11,2
32,2110302539,323,23,1,367.0,3,0,272.0,14,1,312.0,14,0,325.0,13,1
33,916873650,693,14,1,315.0,16,0,268.0,12,2,221.0,15,0,496.0,13,2
34,-2123503436,252,26,1,279.0,12,0,442.0,15,1,256.0,11,0,373.0,10,1
35,-2093888066,160,2,1,293.0,8,0,254.0,6,0,254.0,6,0,254.0,6,0
36,-1450519163,365,11,1,275.0,8,0,261.0,19,2,409.0,18,0,266.0,17,0
37,-1596684173,273,9,1,258.0,6,0,215.0,9,0,215.0,9,0,215.0,9,0
38,614244226,642,20,1,493.0,17,0,441.0,11,4,316.0,10,0,371.0,15,3
39,725154080,356,8,1,274.0,5,0,264.0,11,1,256.0,12,0,318.0,11,1
40,1560899484,193,20,1,258.0,5,0,259.0,7,0,259.0,7,0,259.0,7,0
41,1443188536,381,16,1,326.0,12,0,257.0,9,1,413.0,9,0,313.0,10,0
42,-122375113,634,39,1,316.0,12,0,444.0,18,3,326.0,20,0,247.0,18,3
43,-2053839162,400,40,1,399.0,7,0,263.0,6,2,298.0,7,0,304.0,7,1
44,771963726,235,8,1,379.0,8,0,265.0,11,0,265.0,11,0,265.0,11,0
45,-1874061105,290,6,1,226.0,7,0,305.0,11,0,305.0,11,0,305.0,11,0
46,1203971685,433,44,1,320.0,17,0,373.0,18,0,373.0,18,0,373.0,18,0
47,-91023363,288,24,1,280.0,10,0,279.0,8,0,279.0,8,0,279.0,8,0
48,551169599,427,22,1,262.0,10,0,319.0,8,2,270.0,10,0,259.0,6,2
49,-150680207,253,21,1,253.0,5,0,257.0,7,0,257.0,7,0,257.0,7,0
