,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
38,370.0,8,800,-494463406,1,271.0,8,800,1158357330,1,309.0,8,800,695834993,1,314.0,8,800,-1658419996,1
39,305.0,8,800,-1787781171,1,292.0,8,800,-1713367827,1,331.0,8,800,1392244075,1,275.0,8,800,296920237,1
40,374.0,8,800,1758116827,1,313.0,8,800,1475335238,1,264.0,8,800,-1602369758,1,319.0,8,800,1385841961,1
41,315.0,8,800,1594174279,1,363.0,8,800,-1155515777,1,312.0,8,800,1556618014,1,268.0,8,800,1875775360,1
42,206.0,8,800,-861264672,1,489.0,8,800,949145672,1,288.0,8,800,-2099875203,1,402.0,8,800,1183492760,1
43,267.0,8,800,-580519439,1,566.0,8,800,-260264,1,209.0,8,800,-1806434853,1,312.0,8,800,-75920921,1
44,308.0,8,800,-1198383708,1,300.0,8,800,-138041244,1,318.0,8,800,-2121001439,1,296.0,8,800,1182951110,1
45,308.0,8,800,-2081216418,1,303.0,8,800,-1724465308,1,286.0,8,800,90250387,1,300.0,8,800,2096729415,1
46,380.0,8,800,100994196,1,739.0,8,800,-1796973682,1,305.0,8,800,-1669428715,1,347.0,8,800,-738767326,1
47,356.0,8,800,-2109840937,1,299.0,8,800,767319346,1,318.0,8,800,-1484202095,1,262.0,8,800,2040758752,1
48,344.0,8,800,2067262664,1,501.0,8,800,-352536616,1,261.0,8,800,-1508506398,1,266.0,8,800,220057033,1
49,305.0,8,800,260344632,1,572.0,8,800,-1742073761,1,313.0,8,800,619187798,1,362.0,8,800,-340542177,1
