,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-891502445,800,1,8,505.0,16,0,366.0,33,9,282.0,35,0,262.0,29,6
1,-1412797293,800,1,8,497.0,31,0,264.0,22,12,320.0,18,0,416.0,19,11
2,-353335190,800,1,8,308.0,31,0,253.0,16,10,262.0,17,0,212.0,16,12
3,-1030217957,800,1,8,489.0,26,0,209.0,11,18,379.0,11,0,311.0,12,8
4,1841099014,800,1,8,304.0,24,0,480.0,20,12,249.0,16,0,312.0,17,9
5,1997074045,800,1,8,311.0,26,0,391.0,22,5,319.0,19,0,311.0,22,4
6,810233434,800,1,8,323.0,23,0,258.0,27,5,373.0,26,0,222.0,26,7
7,1202326690,800,1,8,311.0,24,0,325.0,21,11,273.0,20,0,256.0,26,12
8,-582319947,800,1,8,301.0,21,0,216.0,25,15,259.0,24,0,398.0,23,10
9,1469097769,800,1,8,284.0,25,0,277.0,14,5,362.0,14,0,290.0,13,4
10,-740484142,800,1,8,282.0,24,0,389.0,24,6,281.0,22,0,422.0,19,5
11,263401277,800,1,8,315.0,17,0,306.0,31,4,433.0,29,0,251.0,36,10
12,-1831469066,800,1,8,254.0,21,0,278.0,17,9,299.0,15,0,272.0,16,12
13,-1031667304,800,1,8,494.0,21,0,285.0,15,15,319.0,6,0,383.0,8,9
14,1928658106,800,1,8,333.0,20,0,258.0,12,17,316.0,12,0,259.0,9,9
15,933497470,800,1,8,284.0,26,0,372.0,26,12,369.0,27,0,251.0,22,9
16,-599087293,800,1,8,582.0,45,0,398.0,23,10,354.0,24,0,376.0,24,8
17,-1894804658,800,1,8,284.0,35,0,296.0,25,9,289.0,28,0,256.0,20,12
18,1096991223,800,1,8,333.0,36,0,367.0,20,10,227.0,16,0,318.0,16,13
19,-1634330444,800,1,8,287.0,14,0,341.0,21,3,311.0,21,0,444.0,21,3
20,-2131823787,800,1,8,284.0,25,0,268.0,14,12,241.0,18,0,273.0,16,12
21,-1749088216,800,1,8,511.0,34,0,267.0,16,5,363.0,15,0,267.0,16,12
22,-1649073326,800,1,8,349.0,26,0,257.0,31,12,256.0,28,0,317.0,30,8
23,371897010,800,1,8,301.0,18,0,240.0,24,7,273.0,26,0,355.0,20,16
24,1030632133,800,1,8,253.0,23,0,286.0,23,11,298.0,21,0,262.0,25,12
25,-1959527150,800,1,8,497.0,21,0,406.0,22,8,298.0,24,0,259.0,21,5
26,252814240,800,1,8,277.0,14,0,363.0,15,7,289.0,21,0,384.0,17,7
27,1106405788,800,1,8,263.0,25,0,447.0,50,4,500.0,44,0,264.0,47,4
28,855383128,800,1,8,266.0,17,0,260.0,13,11,320.0,16,0,256.0,14,10
29,1495332229,800,1,8,317.0,23,0,369.0,17,5,256.0,16,0,275.0,17,7
30,-1244620591,800,1,8,261.0,27,0,337.0,30,9,371.0,25,0,313.0,29,9
31,960551403,800,1,8,305.0,16,0,311.0,26,5,258.0,26,0,362.0,25,5
32,2058498451,800,1,8,293.0,28,0,207.0,27,5,291.0,25,0,402.0,26,5
33,-1526722409,800,1,8,311.0,23,0,383.0,15,10,319.0,15,0,226.0,19,18
34,-1463037533,800,1,8,333.0,30,0,374.0,24,4,322.0,22,0,281.0,32,4
35,513607518,800,1,8,265.0,31,0,264.0,14,8,266.0,17,0,272.0,18,8
36,1735458763,800,1,8,294.0,25,0,208.0,24,8,256.0,22,0,263.0,27,10
37,-1686485955,800,1,8,305.0,23,0,407.0,19,10,319.0,24,0,366.0,21,14
38,-1356061508,800,1,8,495.0,27,0,310.0,25,8,236.0,20,0,311.0,21,11
39,-681376445,800,1,8,338.0,23,0,395.0,19,4,310.0,17,0,213.0,14,11
40,-1369054309,800,1,8,526.0,20,0,256.0,19,9,317.0,21,0,263.0,18,6
41,654225480,800,1,8,279.0,26,0,249.0,25,5,317.0,23,0,270.0,26,5
42,1925005577,800,1,8,339.0,27,0,283.0,32,8,310.0,30,0,317.0,33,1
43,-14737097,800,1,8,261.0,14,0,363.0,18,6,276.0,14,0,251.0,16,4
44,900168671,800,1,8,509.0,15,0,419.0,27,5,277.0,25,0,423.0,26,4
45,-1156788839,800,1,8,266.0,18,0,256.0,25,7,303.0,24,0,346.0,22,4
46,32948209,800,1,8,260.0,20,0,384.0,39,4,315.0,40,0,265.0,36,6
47,-683148141,800,1,8,270.0,36,0,257.0,23,5,312.0,25,0,330.0,23,4
48,1950472774,800,1,8,304.0,18,0,374.0,29,11,276.0,25,0,258.0,32,9
49,-162280124,800,1,8,300.0,19,0,380.0,30,9,259.0,25,0,389.0,24,9
