,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,286.0,8,800,1838973243,1,274.0,8,800,1596578580,1,259.0,8,800,2079646378,1,246.0,8,800,1342008874,1
1,328.0,8,800,1125259669,1,268.0,8,800,-1955598900,1,253.0,8,800,-517075174,1,317.0,8,800,-1103291117,1
2,315.0,8,800,548621235,1,273.0,8,800,322907864,1,260.0,8,800,-2069807796,1,223.0,8,800,-1399406520,1
3,261.0,8,800,1504377618,1,328.0,8,800,485563309,1,252.0,8,800,594357207,1,252.0,8,800,-1554542657,1
4,294.0,8,800,534291154,1,495.0,8,800,-1807595030,1,266.0,8,800,-565875678,1,230.0,8,800,430344663,1
5,258.0,8,800,614242112,1,272.0,8,800,640208144,1,348.0,8,800,1317864435,1,321.0,8,800,1055947792,1
6,254.0,8,800,794031600,1,269.0,8,800,1114635900,1,408.0,8,800,1673402030,1,249.0,8,800,1992449790,1
7,280.0,8,800,1739273717,1,262.0,8,800,-2135749002,1,250.0,8,800,1013771444,1,217.0,8,800,-439063839,1
8,263.0,8,800,-1819152793,1,498.0,8,800,1292777627,1,357.0,8,800,-703145200,1,272.0,8,800,-282867598,1
9,293.0,8,800,-1777448707,1,269.0,8,800,-1955374277,1,263.0,8,800,-258668501,1,216.0,8,800,1915591711,1
10,259.0,8,800,-1510605000,1,314.0,8,800,-832874290,1,264.0,8,800,-1258167815,1,329.0,8,800,1018028481,1
11,503.0,8,800,-160676637,1,268.0,8,800,1403600028,1,260.0,8,800,-256100976,1,224.0,8,800,2034252577,1
12,293.0,8,800,1350876051,1,494.0,8,800,1426849888,1,292.0,8,800,1002067835,1,264.0,8,800,676574877,1
13,314.0,8,800,997176307,1,515.0,8,800,-271889080,1,315.0,8,800,2017629680,1,258.0,8,800,639784286,1
14,315.0,8,800,-1964200597,1,498.0,8,800,971736192,1,300.0,8,800,-653182340,1,273.0,8,800,-1215551366,1
15,271.0,8,800,-1508628503,1,314.0,8,800,-1220059385,1,611.0,8,800,1540492054,1,267.0,8,800,-402041861,1
16,262.0,8,800,653244443,1,312.0,8,800,1749135075,1,326.0,8,800,951628224,1,227.0,8,800,-1278923358,1
17,394.0,8,800,1835249069,1,304.0,8,800,1488771746,1,274.0,8,800,-1428240876,1,312.0,8,800,1694406633,1
18,218.0,8,800,471298054,1,332.0,8,800,-1083589959,1,251.0,8,800,-1226965044,1,257.0,8,800,1298351404,1
19,297.0,8,800,-24077660,1,271.0,8,800,2098655008,1,267.0,8,800,410570424,1,356.0,8,800,-893510258,1
20,330.0,8,800,-1793256731,1,278.0,8,800,1178428756,1,282.0,8,800,952845463,1,373.0,8,800,994486596,1
21,244.0,8,800,1422377611,1,321.0,8,800,1117612945,1,332.0,8,800,-803602206,1,262.0,8,800,-1003238079,1
22,264.0,8,800,302133201,1,267.0,8,800,389387151,1,319.0,8,800,-230523970,1,261.0,8,800,320664311,1
23,299.0,8,800,-353907988,1,276.0,8,800,1973051068,1,294.0,8,800,448036579,1,320.0,8,800,1506850873,1
24,308.0,8,800,-936984079,1,315.0,8,800,659300287,1,335.0,8,800,146675079,1,338.0,8,800,1455156537,1
25,262.0,8,800,1383126593,1,307.0,8,800,120355626,1,290.0,8,800,-2021517289,1,273.0,8,800,-72215478,1
26,311.0,8,800,363893378,1,303.0,8,800,-27626148,1,318.0,8,800,1729524174,1,254.0,8,800,368986732,1
27,252.0,8,800,-1543706060,1,589.0,8,800,-701809358,1,306.0,8,800,-1184939387,1,260.0,8,800,1576893738,1
28,258.0,8,800,-271120188,1,290.0,8,800,1039645380,1,304.0,8,800,-32011332,1,292.0,8,800,157054708,1
29,309.0,8,800,2096058000,1,508.0,8,800,1890897263,1,274.0,8,800,126931579,1,390.0,8,800,1684922578,1
30,266.0,8,800,1351422450,1,281.0,8,800,-758375828,1,329.0,8,800,1655623979,1,258.0,8,800,-1435701395,1
31,254.0,8,800,1496471964,1,306.0,8,800,-1180493690,1,251.0,8,800,2071710505,1,257.0,8,800,-1656280744,1
32,368.0,8,800,-2115933563,1,276.0,8,800,2106334162,1,371.0,8,800,-453897920,1,397.0,8,800,1926909843,1
33,540.0,8,800,2101520127,1,295.0,8,800,472665521,1,311.0,8,800,917320729,1,352.0,8,800,338208882,1
34,329.0,8,800,-1766581143,1,274.0,8,800,1609187051,1,265.0,8,800,-924330722,1,258.0,8,800,-818183375,1
35,587.0,8,800,-723812228,1,303.0,8,800,45099669,1,256.0,8,800,1721626719,1,364.0,8,800,962485776,1
36,340.0,8,800,-1774088061,1,440.0,8,800,145787548,1,438.0,8,800,-1202199215,1,286.0,8,800,1970065441,1
37,311.0,8,800,-1601588496,1,502.0,8,800,-872728459,1,215.0,8,800,-585151391,1,261.0,8,800,885325246,1
38,256.0,8,800,-52211457,1,284.0,8,800,1441606275,1,356.0,8,800,-935488617,1,259.0,8,800,-1203181702,1
39,278.0,8,800,-1356249991,1,285.0,8,800,636991783,1,254.0,8,800,2110792758,1,253.0,8,800,-384364105,1
40,252.0,8,800,660043712,1,270.0,8,800,-106670641,1,294.0,8,800,-1489856041,1,254.0,8,800,-857078218,1
41,326.0,8,800,-1910951926,1,300.0,8,800,-2005898948,1,255.0,8,800,982447813,1,278.0,8,800,-1790748825,1
42,303.0,8,800,-1768390929,1,311.0,8,800,-12720938,1,303.0,8,800,-1150978063,1,327.0,8,800,-1570705445,1
43,291.0,8,800,-2136710900,1,317.0,8,800,-827523594,1,253.0,8,800,722102226,1,320.0,8,800,1622100760,1
44,314.0,8,800,2144117971,1,536.0,8,800,1559225235,1,260.0,8,800,-1113005360,1,324.0,8,800,-634229668,1
45,260.0,8,800,926187915,1,502.0,8,800,-1574250282,1,211.0,8,800,1016685538,1,273.0,8,800,1484210334,1
46,311.0,8,800,-807730066,1,313.0,8,800,1964770095,1,258.0,8,800,-948091430,1,262.0,8,800,1476315890,1
47,299.0,8,800,123584510,1,261.0,8,800,253435063,1,254.0,8,800,-32268675,1,264.0,8,800,155121536,1
48,317.0,8,800,77876495,1,309.0,8,800,315947293,1,302.0,8,800,328912744,1,257.0,8,800,-67738764,1
49,266.0,8,800,1732788481,1,273.0,8,800,-1320675793,1,257.0,8,800,1589570858,1,262.0,8,800,-320677526,1
