,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1904726524,800,1,8,498.0,23,0,309.0,19,8,293.0,21,0,254.0,18,8
1,2082729018,800,1,8,316.0,17,0,498.0,20,8,368.0,22,0,362.0,20,7
2,-475604936,800,1,8,401.0,24,0,257.0,21,14,266.0,24,0,314.0,17,11
3,1927266751,800,1,8,309.0,21,0,317.0,20,11,260.0,23,0,333.0,21,11
4,222461214,800,1,8,512.0,33,0,255.0,26,9,320.0,26,0,264.0,26,6
5,28781698,800,1,8,462.0,19,0,251.0,18,9,314.0,19,0,263.0,20,8
6,-1389849853,800,1,8,574.0,20,0,320.0,23,5,368.0,25,0,364.0,22,7
7,-1836701776,800,1,8,279.0,17,0,464.0,28,4,314.0,27,0,258.0,26,5
8,615726928,800,1,8,495.0,21,0,217.0,19,5,361.0,19,0,265.0,21,8
9,-1729498752,800,1,8,492.0,19,0,258.0,33,14,329.0,31,0,216.0,34,13
10,-1275621459,800,1,8,317.0,34,0,411.0,17,8,250.0,24,0,259.0,18,15
11,1164251522,800,1,8,494.0,23,0,344.0,22,9,289.0,23,0,285.0,26,6
12,-367768337,800,1,8,511.0,21,0,260.0,41,4,282.0,41,0,276.0,48,3
13,-1971637027,800,1,8,369.0,20,0,250.0,18,6,258.0,19,0,313.0,16,7
14,932077757,800,1,8,275.0,21,0,310.0,25,9,261.0,19,0,292.0,19,15
15,-1517736531,800,1,8,506.0,36,0,227.0,21,8,307.0,22,0,382.0,23,5
16,-1813794288,800,1,8,291.0,27,0,259.0,24,12,315.0,23,0,220.0,23,10
17,683234308,800,1,8,508.0,21,0,263.0,28,7,276.0,26,0,271.0,27,10
18,-921730644,800,1,8,272.0,24,0,267.0,26,11,361.0,26,0,303.0,25,12
19,1640977965,800,1,8,316.0,21,0,228.0,27,6,318.0,29,0,395.0,29,3
20,1854021996,800,1,8,259.0,32,0,257.0,17,8,319.0,18,0,318.0,16,5
21,2121798354,800,1,8,312.0,20,0,268.0,12,9,264.0,13,0,211.0,14,6
22,1452416694,800,1,8,316.0,34,0,308.0,15,6,295.0,10,0,369.0,16,12
23,1212902083,800,1,8,318.0,15,0,256.0,36,8,396.0,31,0,262.0,25,12
24,-280840221,800,1,8,253.0,15,0,318.0,14,9,269.0,17,0,226.0,16,12
25,-528931287,800,1,8,271.0,11,0,315.0,18,5,267.0,18,0,252.0,18,5
26,612863829,800,1,8,323.0,26,0,215.0,26,10,251.0,26,0,254.0,33,9
27,248190039,800,1,8,305.0,17,0,275.0,26,11,359.0,23,0,325.0,27,8
28,-816335001,800,1,8,304.0,28,0,366.0,17,8,239.0,16,0,255.0,14,9
29,1926494066,800,1,8,288.0,27,0,345.0,19,10,315.0,20,0,330.0,20,13
30,-728268817,800,1,8,336.0,18,0,316.0,14,8,249.0,16,0,292.0,22,5
31,1478138462,800,1,8,501.0,20,0,241.0,28,7,282.0,28,0,318.0,31,5
32,1391082739,800,1,8,274.0,29,0,318.0,28,7,318.0,31,0,396.0,30,3
33,1657732192,800,1,8,500.0,22,0,295.0,15,11,232.0,17,0,367.0,17,11
34,-1181723138,800,1,8,269.0,17,0,285.0,14,9,322.0,13,0,321.0,13,9
35,-1744401676,800,1,8,506.0,24,0,255.0,12,8,320.0,19,0,258.0,12,15
36,695042443,800,1,8,325.0,18,0,244.0,17,12,250.0,14,0,242.0,16,11
37,1946413220,800,1,8,398.0,39,0,261.0,44,5,272.0,39,0,300.0,46,5
38,-247439600,800,1,8,290.0,33,0,277.0,19,4,319.0,20,0,264.0,21,9
39,-10764742,800,1,8,509.0,25,0,264.0,36,11,283.0,27,0,319.0,35,9
40,625917624,800,1,8,282.0,28,0,220.0,18,12,265.0,15,0,262.0,18,11
41,1652388237,800,1,8,293.0,26,0,263.0,22,5,259.0,23,0,254.0,24,6
42,-11393076,800,1,8,371.0,22,0,252.0,19,13,350.0,20,0,255.0,16,4
43,1997546354,800,1,8,512.0,16,0,271.0,20,4,257.0,20,0,321.0,21,4
44,1092042609,800,1,8,535.0,14,0,248.0,22,11,317.0,28,0,252.0,24,9
45,1935711004,800,1,8,736.0,9,0,250.0,15,9,256.0,14,0,289.0,11,10
46,-2026198341,800,1,8,307.0,45,0,260.0,22,6,319.0,25,0,372.0,19,5
47,-1701954751,800,1,8,296.0,19,0,301.0,19,14,397.0,19,0,319.0,18,10
48,1940517923,800,1,8,499.0,20,0,300.0,18,9,310.0,21,0,340.0,22,12
49,-1402000584,800,1,8,520.0,20,0,371.0,26,8,348.0,25,0,321.0,25,7
