,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1979055810,263,27,1,313.0,6,0,320.0,8,0,320.0,8,0,320.0,8,0
1,-830985330,341,31,1,268.0,4,0,291.0,17,0,291.0,17,0,291.0,17,0
2,1705444886,476,48,1,318.0,33,0,456.0,13,5,374.0,12,0,315.0,9,4
3,-1428914311,480,24,1,334.0,20,0,476.0,17,2,322.0,11,0,410.0,12,3
4,1473385071,528,48,1,286.0,11,0,329.0,17,0,329.0,17,0,329.0,17,0
5,-614097750,355,18,1,267.0,9,0,267.0,12,1,259.0,13,0,259.0,12,2
6,-446747177,543,6,1,317.0,19,0,277.0,18,3,288.0,18,0,376.0,18,4
7,1940987095,384,35,1,437.0,19,0,264.0,14,1,266.0,14,0,279.0,15,1
8,-1527700127,245,5,1,318.0,9,0,294.0,6,0,294.0,6,0,294.0,6,0
9,1432355138,278,3,1,258.0,13,0,495.0,8,0,495.0,8,0,495.0,8,0
10,-880075640,181,19,1,274.0,1,0,325.0,3,0,325.0,3,0,325.0,3,0
11,1207786192,500,30,1,378.0,20,0,317.0,17,3,324.0,19,0,467.0,18,3
12,1762308088,379,31,1,394.0,8,0,267.0,7,0,267.0,7,0,267.0,7,0
13,-1109821763,488,5,1,272.0,35,0,267.0,11,0,267.0,11,0,267.0,11,0
14,30076833,242,17,1,320.0,4,0,349.0,9,0,349.0,9,0,349.0,9,0
15,-2116645302,352,22,1,381.0,4,0,626.0,11,3,329.0,14,0,334.0,12,3
16,115173499,310,16,1,287.0,10,0,331.0,6,0,331.0,6,0,331.0,6,0
17,-1705464504,214,22,1,463.0,4,0,276.0,10,1,217.0,12,0,285.0,10,1
18,459926570,681,28,1,290.0,33,0,234.0,13,7,294.0,19,0,498.0,11,7
19,-1110727853,318,20,1,270.0,6,0,374.0,7,2,315.0,9,0,226.0,5,1
20,-1268880207,683,7,1,489.0,25,0,298.0,16,4,270.0,15,0,318.0,15,5
21,-557812057,153,7,1,257.0,3,0,373.0,2,0,373.0,2,0,373.0,2,0
22,2143799442,471,10,1,493.0,13,0,436.0,18,1,306.0,18,0,271.0,19,1
23,1895491262,342,14,1,271.0,8,0,373.0,8,1,319.0,9,0,418.0,8,1
24,867982224,378,12,1,267.0,9,0,259.0,10,1,279.0,10,0,374.0,8,2
25,385968931,451,37,1,505.0,12,0,349.0,15,0,349.0,15,0,349.0,15,0
26,1288796178,460,28,1,456.0,15,0,232.0,15,3,290.0,16,0,316.0,16,2
27,220653387,581,35,1,284.0,21,0,352.0,16,3,285.0,17,0,315.0,16,3
28,-828160121,698,56,1,328.0,28,0,403.0,22,7,297.0,26,0,499.0,25,4
29,-1744216558,559,23,1,322.0,12,0,322.0,8,3,339.0,10,0,321.0,9,4
30,-1857846524,638,39,1,381.0,24,0,365.0,27,3,353.0,24,0,265.0,26,2
31,934222981,297,24,1,425.0,7,0,291.0,6,0,291.0,6,0,291.0,6,0
32,-1671366912,210,5,1,204.0,5,0,303.0,3,2,468.0,3,0,253.0,3,1
33,1020191440,331,4,1,265.0,8,0,383.0,10,0,383.0,10,0,383.0,10,0
34,-805423464,683,55,1,303.0,23,0,387.0,24,3,460.0,23,0,349.0,23,4
35,229706718,600,6,1,434.0,13,0,272.0,16,4,284.0,19,0,267.0,16,3
36,135257568,611,13,1,322.0,28,0,403.0,20,4,437.0,22,0,278.0,22,3
37,782391427,463,24,1,251.0,15,0,389.0,14,1,500.0,8,0,442.0,12,2
38,-788867324,601,19,1,300.0,16,0,402.0,16,2,391.0,16,0,330.0,16,2
39,-348102574,531,11,1,270.0,14,0,316.0,17,2,388.0,20,0,262.0,18,3
40,953482518,617,50,1,302.0,20,0,323.0,42,1,411.0,40,0,372.0,47,2
41,-220779283,405,25,1,332.0,20,0,325.0,14,1,316.0,14,0,385.0,14,1
42,-1377735230,502,31,1,499.0,14,0,288.0,11,3,381.0,11,0,268.0,11,4
43,-1576844347,569,12,1,268.0,17,0,391.0,17,2,376.0,17,0,415.0,18,2
44,-829634712,505,11,1,357.0,11,0,346.0,11,2,329.0,12,0,322.0,14,1
45,519118609,680,21,1,259.0,21,0,378.0,10,3,396.0,11,0,428.0,14,5
46,-1888068860,427,26,1,449.0,21,0,325.0,19,1,306.0,18,0,324.0,21,2
47,1067315747,151,14,1,544.0,8,0,259.0,2,0,259.0,2,0,259.0,2,0
48,1064123681,615,62,1,270.0,14,0,490.0,29,3,373.0,31,0,288.0,26,3
49,-682449681,297,15,1,390.0,6,0,260.0,11,1,264.0,10,0,287.0,9,1
