,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,320.0,1,263,1979055810,27,313.0,1,263,1979055810,27,320.0,1,263,1979055810,27,320.0,1,263,1979055810,27
1,291.0,1,341,-830985330,31,268.0,1,341,-830985330,31,291.0,1,341,-830985330,31,291.0,1,341,-830985330,31
2,257.0,1,476,1705444886,48,318.0,1,476,1705444886,48,374.0,1,476,1705444886,48,456.0,1,476,1705444886,48
3,380.0,1,480,-1428914311,24,334.0,1,480,-1428914311,24,322.0,1,480,-1428914311,24,476.0,1,480,-1428914311,24
4,329.0,1,528,1473385071,48,286.0,1,528,1473385071,48,329.0,1,528,1473385071,48,329.0,1,528,1473385071,48
5,352.0,1,355,-614097750,18,267.0,1,355,-614097750,18,259.0,1,355,-614097750,18,267.0,1,355,-614097750,18
6,370.0,1,543,-446747177,6,317.0,1,543,-446747177,6,288.0,1,543,-446747177,6,277.0,1,543,-446747177,6
7,290.0,1,384,1940987095,35,437.0,1,384,1940987095,35,266.0,1,384,1940987095,35,264.0,1,384,1940987095,35
8,294.0,1,245,-1527700127,5,318.0,1,245,-1527700127,5,294.0,1,245,-1527700127,5,294.0,1,245,-1527700127,5
9,495.0,1,278,1432355138,3,258.0,1,278,1432355138,3,495.0,1,278,1432355138,3,495.0,1,278,1432355138,3
10,325.0,1,181,-880075640,19,274.0,1,181,-880075640,19,325.0,1,181,-880075640,19,325.0,1,181,-880075640,19
11,496.0,1,500,1207786192,30,378.0,1,500,1207786192,30,324.0,1,500,1207786192,30,317.0,1,500,1207786192,30
12,267.0,1,379,1762308088,31,394.0,1,379,1762308088,31,267.0,1,379,1762308088,31,267.0,1,379,1762308088,31
13,267.0,1,488,-1109821763,5,272.0,1,488,-1109821763,5,267.0,1,488,-1109821763,5,267.0,1,488,-1109821763,5
14,349.0,1,242,30076833,17,320.0,1,242,30076833,17,349.0,1,242,30076833,17,349.0,1,242,30076833,17
15,322.0,1,352,-2116645302,22,381.0,1,352,-2116645302,22,329.0,1,352,-2116645302,22,626.0,1,352,-2116645302,22
16,331.0,1,310,115173499,16,287.0,1,310,115173499,16,331.0,1,310,115173499,16,331.0,1,310,115173499,16
17,317.0,1,214,-1705464504,22,463.0,1,214,-1705464504,22,217.0,1,214,-1705464504,22,276.0,1,214,-1705464504,22
18,321.0,1,681,459926570,28,290.0,1,681,459926570,28,294.0,1,681,459926570,28,234.0,1,681,459926570,28
19,389.0,1,318,-1110727853,20,270.0,1,318,-1110727853,20,315.0,1,318,-1110727853,20,374.0,1,318,-1110727853,20
20,379.0,1,683,-1268880207,7,489.0,1,683,-1268880207,7,270.0,1,683,-1268880207,7,298.0,1,683,-1268880207,7
21,373.0,1,153,-557812057,7,257.0,1,153,-557812057,7,373.0,1,153,-557812057,7,373.0,1,153,-557812057,7
22,258.0,1,471,2143799442,10,493.0,1,471,2143799442,10,306.0,1,471,2143799442,10,436.0,1,471,2143799442,10
23,257.0,1,342,1895491262,14,271.0,1,342,1895491262,14,319.0,1,342,1895491262,14,373.0,1,342,1895491262,14
24,287.0,1,378,867982224,12,267.0,1,378,867982224,12,279.0,1,378,867982224,12,259.0,1,378,867982224,12
25,349.0,1,451,385968931,37,505.0,1,451,385968931,37,349.0,1,451,385968931,37,349.0,1,451,385968931,37
26,279.0,1,460,1288796178,28,456.0,1,460,1288796178,28,290.0,1,460,1288796178,28,232.0,1,460,1288796178,28
27,331.0,1,581,220653387,35,284.0,1,581,220653387,35,285.0,1,581,220653387,35,352.0,1,581,220653387,35
28,357.0,1,698,-828160121,56,328.0,1,698,-828160121,56,297.0,1,698,-828160121,56,403.0,1,698,-828160121,56
29,410.0,1,559,-1744216558,23,322.0,1,559,-1744216558,23,339.0,1,559,-1744216558,23,322.0,1,559,-1744216558,23
30,347.0,1,638,-1857846524,39,381.0,1,638,-1857846524,39,353.0,1,638,-1857846524,39,365.0,1,638,-1857846524,39
31,291.0,1,297,934222981,24,425.0,1,297,934222981,24,291.0,1,297,934222981,24,291.0,1,297,934222981,24
32,315.0,1,210,-1671366912,5,204.0,1,210,-1671366912,5,468.0,1,210,-1671366912,5,303.0,1,210,-1671366912,5
33,383.0,1,331,1020191440,4,265.0,1,331,1020191440,4,383.0,1,331,1020191440,4,383.0,1,331,1020191440,4
34,368.0,1,683,-805423464,55,303.0,1,683,-805423464,55,460.0,1,683,-805423464,55,387.0,1,683,-805423464,55
35,274.0,1,600,229706718,6,434.0,1,600,229706718,6,284.0,1,600,229706718,6,272.0,1,600,229706718,6
36,421.0,1,611,135257568,13,322.0,1,611,135257568,13,437.0,1,611,135257568,13,403.0,1,611,135257568,13
37,276.0,1,463,782391427,24,251.0,1,463,782391427,24,500.0,1,463,782391427,24,389.0,1,463,782391427,24
38,315.0,1,601,-788867324,19,300.0,1,601,-788867324,19,391.0,1,601,-788867324,19,402.0,1,601,-788867324,19
39,268.0,1,531,-348102574,11,270.0,1,531,-348102574,11,388.0,1,531,-348102574,11,316.0,1,531,-348102574,11
40,392.0,1,617,953482518,50,302.0,1,617,953482518,50,411.0,1,617,953482518,50,323.0,1,617,953482518,50
41,260.0,1,405,-220779283,25,332.0,1,405,-220779283,25,316.0,1,405,-220779283,25,325.0,1,405,-220779283,25
42,348.0,1,502,-1377735230,31,499.0,1,502,-1377735230,31,381.0,1,502,-1377735230,31,288.0,1,502,-1377735230,31
43,403.0,1,569,-1576844347,12,268.0,1,569,-1576844347,12,376.0,1,569,-1576844347,12,391.0,1,569,-1576844347,12
44,266.0,1,505,-829634712,11,357.0,1,505,-829634712,11,329.0,1,505,-829634712,11,346.0,1,505,-829634712,11
45,293.0,1,680,519118609,21,259.0,1,680,519118609,21,396.0,1,680,519118609,21,378.0,1,680,519118609,21
46,318.0,1,427,-1888068860,26,449.0,1,427,-1888068860,26,306.0,1,427,-1888068860,26,325.0,1,427,-1888068860,26
47,259.0,1,151,1067315747,14,544.0,1,151,1067315747,14,259.0,1,151,1067315747,14,259.0,1,151,1067315747,14
48,318.0,1,615,1064123681,62,270.0,1,615,1064123681,62,373.0,1,615,1064123681,62,490.0,1,615,1064123681,62
49,377.0,1,297,-682449681,15,390.0,1,297,-682449681,15,264.0,1,297,-682449681,15,260.0,1,297,-682449681,15
