,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,291.0,1,163,-1374774576,10,256.0,1,163,-1374774576,10,291.0,1,163,-1374774576,10,291.0,1,163,-1374774576,10
1,327.0,1,584,-1091039968,47,407.0,1,584,-1091039968,47,314.0,1,584,-1091039968,47,319.0,1,584,-1091039968,47
2,588.0,1,537,-1423052123,11,380.0,1,537,-1423052123,11,231.0,1,537,-1423052123,11,411.0,1,537,-1423052123,11
3,282.0,1,462,-383178467,33,501.0,1,462,-383178467,33,282.0,1,462,-383178467,33,282.0,1,462,-383178467,33
4,341.0,1,592,973294926,42,341.0,1,592,973294926,42,277.0,1,592,973294926,42,260.0,1,592,973294926,42
5,498.0,1,319,760230005,29,308.0,1,319,760230005,29,268.0,1,319,760230005,29,391.0,1,319,760230005,29
6,278.0,1,536,-1782245650,11,309.0,1,536,-1782245650,11,437.0,1,536,-1782245650,11,233.0,1,536,-1782245650,11
7,370.0,1,348,899221252,25,274.0,1,348,899221252,25,264.0,1,348,899221252,25,314.0,1,348,899221252,25
8,279.0,1,518,1123848296,21,388.0,1,518,1123848296,21,286.0,1,518,1123848296,21,417.0,1,518,1123848296,21
9,334.0,1,532,-65014979,48,499.0,1,532,-65014979,48,262.0,1,532,-65014979,48,323.0,1,532,-65014979,48
10,395.0,1,360,1401051050,22,262.0,1,360,1401051050,22,395.0,1,360,1401051050,22,395.0,1,360,1401051050,22
11,319.0,1,532,-6901989,22,277.0,1,532,-6901989,22,321.0,1,532,-6901989,22,265.0,1,532,-6901989,22
12,255.0,1,168,995381,2,273.0,1,168,995381,2,356.0,1,168,995381,2,315.0,1,168,995381,2
13,311.0,1,512,-1176183100,11,313.0,1,512,-1176183100,11,262.0,1,512,-1176183100,11,261.0,1,512,-1176183100,11
14,443.0,1,699,-2018620931,70,322.0,1,699,-2018620931,70,510.0,1,699,-2018620931,70,603.0,1,699,-2018620931,70
15,367.0,1,465,861987497,42,270.0,1,465,861987497,42,367.0,1,465,861987497,42,367.0,1,465,861987497,42
16,378.0,1,150,-1093781431,9,311.0,1,150,-1093781431,9,378.0,1,150,-1093781431,9,378.0,1,150,-1093781431,9
17,452.0,1,371,445211638,15,245.0,1,371,445211638,15,452.0,1,371,445211638,15,452.0,1,371,445211638,15
18,337.0,1,508,1836577917,21,295.0,1,508,1836577917,21,267.0,1,508,1836577917,21,327.0,1,508,1836577917,21
19,374.0,1,302,-2047174211,7,364.0,1,302,-2047174211,7,374.0,1,302,-2047174211,7,374.0,1,302,-2047174211,7
