,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1327020884,566,23,1,441.0,13,0,318.0,17,5,261.0,17,0,325.0,14,2
1,-521774519,468,38,1,317.0,19,0,454.0,11,2,320.0,9,0,379.0,12,3
2,427457744,472,43,1,318.0,16,0,500.0,17,1,271.0,15,0,269.0,15,1
3,1096462758,615,62,1,482.0,20,0,377.0,18,5,410.0,19,0,492.0,17,3
4,-697349094,548,33,1,316.0,25,0,362.0,15,1,376.0,14,0,271.0,14,1
5,-2083487686,365,11,1,311.0,10,0,493.0,7,1,311.0,6,0,287.0,7,1
6,1860754808,332,7,1,262.0,10,0,281.0,6,2,264.0,8,0,263.0,10,1
7,-936857500,534,33,1,294.0,11,0,261.0,14,3,334.0,17,0,346.0,16,0
8,116436986,391,4,1,447.0,14,0,253.0,9,1,359.0,9,0,427.0,10,1
9,1210562291,605,37,1,357.0,23,0,411.0,23,3,320.0,24,0,265.0,24,3
10,-1174693568,492,30,1,481.0,12,0,412.0,17,2,469.0,18,0,375.0,19,2
11,366249669,576,52,1,570.0,12,0,310.0,10,2,274.0,13,0,449.0,10,2
12,-1046640680,188,4,1,312.0,11,0,394.0,3,0,394.0,3,0,394.0,3,0
13,349745821,501,6,1,498.0,15,0,440.0,13,3,366.0,14,0,309.0,13,2
14,-242074543,216,20,1,379.0,2,0,315.0,5,0,315.0,5,0,315.0,5,0
15,-1073152652,660,66,1,354.0,26,0,375.0,14,4,356.0,15,0,319.0,14,3
16,-1900830476,225,12,1,317.0,6,0,317.0,4,0,317.0,4,0,317.0,4,0
17,-802347944,269,3,1,267.0,10,0,256.0,6,1,254.0,7,0,226.0,9,2
18,1945726558,483,15,1,290.0,16,0,389.0,16,2,322.0,20,0,272.0,18,3
19,345125373,577,12,1,258.0,9,0,547.0,10,1,244.0,10,0,268.0,11,1
20,365253587,236,22,1,261.0,8,0,261.0,9,0,261.0,9,0,261.0,9,0
21,-506681512,287,3,1,319.0,4,0,322.0,6,0,322.0,6,0,322.0,6,0
22,-743975369,590,59,1,270.0,14,0,273.0,14,3,310.0,14,0,395.0,17,3
23,-1437611895,577,41,1,278.0,14,0,317.0,10,4,259.0,9,0,259.0,9,2
24,-1766040550,155,8,1,313.0,2,0,313.0,8,0,313.0,8,0,313.0,8,0
25,930371541,399,8,1,314.0,15,0,417.0,9,1,262.0,8,0,326.0,8,1
26,-1267546252,446,45,1,352.0,12,0,261.0,10,2,315.0,10,0,259.0,10,2
27,-1334480564,167,16,1,327.0,3,0,311.0,3,1,284.0,3,0,499.0,3,1
28,-1960906972,614,62,1,291.0,26,0,322.0,26,2,542.0,26,0,440.0,27,2
29,1326764688,390,36,1,433.0,14,0,276.0,11,0,276.0,11,0,276.0,11,0
30,-2117729581,239,20,1,304.0,10,0,316.0,9,0,316.0,9,0,316.0,9,0
31,1425338824,666,27,1,274.0,16,0,323.0,19,6,428.0,17,0,282.0,18,2
32,-1871621722,647,59,1,494.0,14,0,531.0,21,3,263.0,16,0,380.0,16,3
33,-128901592,340,7,1,434.0,7,0,380.0,8,1,382.0,8,0,485.0,8,1
34,-1742256238,288,6,1,375.0,14,0,259.0,8,0,259.0,8,0,259.0,8,0
35,2026359203,618,7,1,262.0,30,0,435.0,13,7,264.0,14,0,317.0,13,4
36,2005239816,399,16,1,261.0,15,0,258.0,6,2,319.0,3,0,275.0,3,3
37,-192755802,358,15,1,252.0,7,0,258.0,7,0,258.0,7,0,258.0,7,0
38,-1166524309,173,11,1,326.0,2,0,266.0,4,0,266.0,4,0,266.0,4,0
39,-1603180737,663,47,1,509.0,21,0,276.0,13,12,302.0,14,0,319.0,17,3
40,538279870,333,34,1,378.0,10,0,361.0,7,1,419.0,9,0,324.0,8,0
41,-803393685,541,17,1,301.0,10,0,262.0,19,1,316.0,18,0,262.0,18,1
42,-974931250,659,60,1,360.0,24,0,434.0,22,1,547.0,15,0,336.0,18,2
43,-608947995,467,10,1,315.0,15,0,263.0,13,1,258.0,9,0,265.0,15,0
44,-263012897,405,29,1,269.0,8,0,262.0,6,1,328.0,7,0,372.0,7,2
45,-247311101,279,6,1,316.0,13,0,259.0,15,0,259.0,15,0,259.0,15,0
46,-1391490096,224,14,1,439.0,5,0,271.0,7,0,271.0,7,0,271.0,7,0
47,-1302725446,382,31,1,295.0,14,0,347.0,11,1,266.0,11,0,343.0,12,1
48,1775972688,391,24,1,266.0,19,0,226.0,12,3,605.0,11,0,331.0,13,3
49,-293711250,557,51,1,402.0,11,0,367.0,13,3,317.0,11,0,389.0,13,3
