,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,317.0,8,800,-954206427,1,277.0,8,800,1320563349,1,253.0,8,800,1244186361,1,253.0,8,800,1675086210,1
1,310.0,8,800,305571435,1,314.0,8,800,353819121,1,242.0,8,800,-1008642054,1,264.0,8,800,2070674230,1
2,259.0,8,800,1660518257,1,503.0,8,800,-837836670,1,307.0,8,800,1609573989,1,257.0,8,800,-1167289250,1
3,298.0,8,800,1249557426,1,313.0,8,800,-794218508,1,311.0,8,800,-479864655,1,361.0,8,800,1420169872,1
4,286.0,8,800,1945840310,1,285.0,8,800,-1162260852,1,302.0,8,800,1187902563,1,275.0,8,800,-1443813634,1
5,270.0,8,800,-1921186095,1,334.0,8,800,1343641377,1,349.0,8,800,522075466,1,265.0,8,800,-244718398,1
6,312.0,8,800,1773197161,1,512.0,8,800,-659560116,1,292.0,8,800,-697908170,1,256.0,8,800,503691961,1
7,501.0,8,800,-940218326,1,274.0,8,800,-491492166,1,262.0,8,800,-1146834314,1,262.0,8,800,-1487081415,1
8,454.0,8,800,-1580355514,1,291.0,8,800,-2110211312,1,279.0,8,800,97896668,1,264.0,8,800,1135549721,1
9,258.0,8,800,-2087909536,1,494.0,8,800,-1227033740,1,324.0,8,800,1657847842,1,385.0,8,800,-534487039,1
10,430.0,8,800,696620124,1,314.0,8,800,-1967168898,1,271.0,8,800,180970883,1,323.0,8,800,-1985410065,1
11,425.0,8,800,1319997233,1,286.0,8,800,-2049224820,1,316.0,8,800,-728936247,1,245.0,8,800,1728923216,1
12,256.0,8,800,1990947319,1,513.0,8,800,-1070796087,1,267.0,8,800,1233212825,1,257.0,8,800,-619076018,1
13,314.0,8,800,-1227335708,1,264.0,8,800,-719263529,1,253.0,8,800,-121537483,1,270.0,8,800,-929025804,1
14,262.0,8,800,-2099061242,1,303.0,8,800,882553255,1,318.0,8,800,1110287932,1,254.0,8,800,1249114651,1
15,306.0,8,800,-1713070225,1,265.0,8,800,1289432305,1,372.0,8,800,1965233182,1,267.0,8,800,-2081508220,1
16,328.0,8,800,1629541355,1,369.0,8,800,581768084,1,263.0,8,800,-1776392349,1,431.0,8,800,1945398781,1
17,314.0,8,800,2082732090,1,299.0,8,800,1948548094,1,439.0,8,800,671198135,1,273.0,8,800,1388295808,1
18,271.0,8,800,289550985,1,291.0,8,800,1672367338,1,317.0,8,800,412179039,1,261.0,8,800,1098015575,1
