,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,334.0,1,327,-1421819480,4,261.0,1,327,-1421819480,4,314.0,1,327,-1421819480,4,317.0,1,327,-1421819480,4
1,292.0,1,660,-2117423833,33,407.0,1,660,-2117423833,33,272.0,1,660,-2117423833,33,316.0,1,660,-2117423833,33
2,371.0,1,273,1851591976,6,314.0,1,273,1851591976,6,371.0,1,273,1851591976,6,371.0,1,273,1851591976,6
3,246.0,1,184,-511521252,2,290.0,1,184,-511521252,2,246.0,1,184,-511521252,2,246.0,1,184,-511521252,2
4,378.0,1,310,-1101320587,31,472.0,1,310,-1101320587,31,378.0,1,310,-1101320587,31,378.0,1,310,-1101320587,31
5,316.0,1,191,1588894988,8,260.0,1,191,1588894988,8,316.0,1,191,1588894988,8,316.0,1,191,1588894988,8
6,262.0,1,270,-1919634599,9,259.0,1,270,-1919634599,9,262.0,1,270,-1919634599,9,262.0,1,270,-1919634599,9
7,305.0,1,538,1029156162,44,259.0,1,538,1029156162,44,312.0,1,538,1029156162,44,374.0,1,538,1029156162,44
8,374.0,1,309,-1698907247,10,314.0,1,309,-1698907247,10,374.0,1,309,-1698907247,10,374.0,1,309,-1698907247,10
9,254.0,1,241,-567216336,22,319.0,1,241,-567216336,22,259.0,1,241,-567216336,22,257.0,1,241,-567216336,22
10,340.0,1,666,-1371160665,7,314.0,1,666,-1371160665,7,263.0,1,666,-1371160665,7,488.0,1,666,-1371160665,7
11,315.0,1,345,996091344,35,500.0,1,345,996091344,35,315.0,1,345,996091344,35,315.0,1,345,996091344,35
12,580.0,1,508,901120897,46,456.0,1,508,901120897,46,342.0,1,508,901120897,46,283.0,1,508,901120897,46
13,452.0,1,563,1521932694,17,316.0,1,563,1521932694,17,310.0,1,563,1521932694,17,283.0,1,563,1521932694,17
14,309.0,1,264,-989809357,14,365.0,1,264,-989809357,14,258.0,1,264,-989809357,14,327.0,1,264,-989809357,14
15,254.0,1,228,562784669,10,259.0,1,228,562784669,10,252.0,1,228,562784669,10,256.0,1,228,562784669,10
16,318.0,1,547,860355235,22,376.0,1,547,860355235,22,266.0,1,547,860355235,22,320.0,1,547,860355235,22
17,304.0,1,192,-2020868062,20,213.0,1,192,-2020868062,20,304.0,1,192,-2020868062,20,304.0,1,192,-2020868062,20
18,297.0,1,226,1362298333,19,321.0,1,226,1362298333,19,297.0,1,226,1362298333,19,297.0,1,226,1362298333,19
19,313.0,1,283,-1016144120,15,257.0,1,283,-1016144120,15,320.0,1,283,-1016144120,15,435.0,1,283,-1016144120,15
20,258.0,1,376,-1173151715,34,459.0,1,376,-1173151715,34,258.0,1,376,-1173151715,34,258.0,1,376,-1173151715,34
21,377.0,1,277,-390250269,6,377.0,1,277,-390250269,6,319.0,1,277,-390250269,6,266.0,1,277,-390250269,6
22,379.0,1,630,-1377453353,32,318.0,1,630,-1377453353,32,556.0,1,630,-1377453353,32,324.0,1,630,-1377453353,32
23,254.0,1,348,866747322,25,268.0,1,348,866747322,25,254.0,1,348,866747322,25,254.0,1,348,866747322,25
24,266.0,1,509,-1095066702,51,315.0,1,509,-1095066702,51,270.0,1,509,-1095066702,51,270.0,1,509,-1095066702,51
25,270.0,1,604,610456225,37,352.0,1,604,610456225,37,292.0,1,604,610456225,37,268.0,1,604,610456225,37
26,322.0,1,401,54116344,5,348.0,1,401,54116344,5,267.0,1,401,54116344,5,254.0,1,401,54116344,5
27,263.0,1,154,479497865,8,253.0,1,154,479497865,8,263.0,1,154,479497865,8,263.0,1,154,479497865,8
28,387.0,1,512,-527955391,16,265.0,1,512,-527955391,16,356.0,1,512,-527955391,16,254.0,1,512,-527955391,16
29,281.0,1,388,1135170942,8,350.0,1,388,1135170942,8,318.0,1,388,1135170942,8,441.0,1,388,1135170942,8
30,263.0,1,279,-1742528564,20,266.0,1,279,-1742528564,20,263.0,1,279,-1742528564,20,263.0,1,279,-1742528564,20
31,287.0,1,380,-517048184,19,271.0,1,380,-517048184,19,287.0,1,380,-517048184,19,287.0,1,380,-517048184,19
32,321.0,1,508,-1157423082,6,508.0,1,508,-1157423082,6,327.0,1,508,-1157423082,6,256.0,1,508,-1157423082,6
33,259.0,1,190,-508997107,19,353.0,1,190,-508997107,19,259.0,1,190,-508997107,19,259.0,1,190,-508997107,19
34,263.0,1,349,-2097103103,11,316.0,1,349,-2097103103,11,263.0,1,349,-2097103103,11,263.0,1,349,-2097103103,11
35,300.0,1,168,-209220587,7,330.0,1,168,-209220587,7,300.0,1,168,-209220587,7,300.0,1,168,-209220587,7
36,338.0,1,615,1221777437,37,487.0,1,615,1221777437,37,326.0,1,615,1221777437,37,389.0,1,615,1221777437,37
37,256.0,1,222,-836430984,7,378.0,1,222,-836430984,7,256.0,1,222,-836430984,7,256.0,1,222,-836430984,7
38,437.0,1,411,765472240,25,262.0,1,411,765472240,25,336.0,1,411,765472240,25,258.0,1,411,765472240,25
39,259.0,1,216,658004284,7,260.0,1,216,658004284,7,259.0,1,216,658004284,7,259.0,1,216,658004284,7
40,356.0,1,166,-79082453,9,635.0,1,166,-79082453,9,356.0,1,166,-79082453,9,356.0,1,166,-79082453,9
41,286.0,1,649,261808598,46,492.0,1,649,261808598,46,439.0,1,649,261808598,46,268.0,1,649,261808598,46
42,261.0,1,203,1552605638,21,275.0,1,203,1552605638,21,261.0,1,203,1552605638,21,261.0,1,203,1552605638,21
43,489.0,1,384,-727244585,16,495.0,1,384,-727244585,16,489.0,1,384,-727244585,16,489.0,1,384,-727244585,16
44,312.0,1,602,-47590026,7,259.0,1,602,-47590026,7,492.0,1,602,-47590026,7,280.0,1,602,-47590026,7
45,253.0,1,401,561931800,25,354.0,1,401,561931800,25,375.0,1,401,561931800,25,435.0,1,401,561931800,25
46,406.0,1,305,-117844788,28,294.0,1,305,-117844788,28,406.0,1,305,-117844788,28,406.0,1,305,-117844788,28
47,304.0,1,331,1981974111,24,437.0,1,331,1981974111,24,374.0,1,331,1981974111,24,330.0,1,331,1981974111,24
48,312.0,1,595,-1838983475,54,288.0,1,595,-1838983475,54,466.0,1,595,-1838983475,54,316.0,1,595,-1838983475,54
49,380.0,1,554,-1288629053,45,385.0,1,554,-1288629053,45,373.0,1,554,-1288629053,45,332.0,1,554,-1288629053,45
