,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1374774576,163,10,1,256.0,6,0,291.0,7,0,291.0,7,0,291.0,7,0
1,-1091039968,584,47,1,407.0,17,0,319.0,14,4,314.0,14,0,340.0,14,4
2,-1423052123,537,11,1,380.0,30,0,411.0,13,2,231.0,19,0,316.0,20,1
3,-383178467,462,33,1,501.0,10,0,282.0,15,0,282.0,15,0,282.0,15,0
4,973294926,592,42,1,341.0,23,0,260.0,21,6,277.0,22,0,384.0,22,3
5,760230005,319,29,1,308.0,13,0,391.0,7,2,268.0,5,0,266.0,9,2
6,-1782245650,536,11,1,309.0,7,0,233.0,12,4,437.0,12,0,324.0,13,6
7,899221252,348,25,1,274.0,12,0,314.0,9,2,264.0,12,0,326.0,15,2
8,1123848296,518,21,1,388.0,17,0,417.0,18,3,286.0,17,0,233.0,16,4
9,-65014979,532,48,1,499.0,11,0,323.0,13,2,262.0,13,0,334.0,14,3
10,1401051050,360,22,1,262.0,12,0,395.0,20,0,395.0,20,0,395.0,20,0
11,-6901989,532,22,1,277.0,13,0,265.0,11,2,321.0,11,0,320.0,13,2
12,995381,168,2,1,273.0,3,0,315.0,6,1,356.0,5,0,259.0,7,1
13,-1176183100,512,11,1,313.0,9,0,261.0,11,3,262.0,11,0,600.0,11,4
14,-2018620931,699,70,1,322.0,24,0,603.0,20,6,510.0,24,0,268.0,20,4
15,861987497,465,42,1,270.0,11,0,367.0,13,0,367.0,13,0,367.0,13,0
16,-1093781431,150,9,1,311.0,4,0,378.0,3,0,378.0,3,0,378.0,3,0
17,445211638,371,15,1,245.0,7,0,452.0,8,0,452.0,8,0,452.0,8,0
18,1836577917,508,21,1,295.0,16,0,327.0,17,1,267.0,18,0,399.0,18,1
19,-2047174211,302,7,1,364.0,16,0,374.0,15,0,374.0,15,0,374.0,15,0
20,-724718728,416,34,1,494.0,23,0,279.0,19,2,329.0,18,0,288.0,19,2
21,-813799950,312,13,1,260.0,13,0,258.0,6,0,258.0,6,0,258.0,6,0
22,1849688112,184,12,1,408.0,7,0,254.0,4,0,254.0,4,0,254.0,4,0
23,1580703458,305,16,1,317.0,15,0,377.0,12,0,377.0,12,0,377.0,12,0
24,1371153290,219,22,1,264.0,4,0,264.0,4,0,264.0,4,0,264.0,4,0
25,-286049917,378,38,1,459.0,12,0,265.0,16,2,305.0,14,0,299.0,12,1
26,-1682040908,682,21,1,317.0,25,0,315.0,29,4,328.0,31,0,599.0,27,4
27,-1394664186,669,7,1,290.0,13,0,273.0,18,4,309.0,14,0,309.0,18,4
28,-774459867,439,44,1,496.0,7,0,354.0,5,3,321.0,6,0,383.0,6,1
29,-481070348,207,21,1,491.0,6,0,224.0,4,0,224.0,4,0,224.0,4,0
30,224037322,240,15,1,315.0,8,0,261.0,6,0,261.0,6,0,261.0,6,0
31,-522199880,427,13,1,435.0,10,0,262.0,9,1,267.0,10,0,361.0,9,2
32,-1203366413,489,49,1,314.0,15,0,220.0,24,1,308.0,21,0,318.0,23,1
33,-1008196663,158,5,1,418.0,5,0,311.0,10,0,311.0,10,0,311.0,10,0
34,1613495033,626,19,1,262.0,22,0,261.0,23,6,216.0,24,0,264.0,27,7
35,-1113021888,437,35,1,322.0,10,0,303.0,12,1,326.0,10,0,312.0,9,1
36,-371059964,235,12,1,319.0,9,0,261.0,9,0,261.0,9,0,261.0,9,0
37,-2112253838,233,5,1,374.0,8,0,287.0,5,1,318.0,2,0,495.0,4,1
38,1554660336,675,48,1,294.0,22,0,277.0,14,10,376.0,15,0,298.0,14,6
39,-478432942,463,19,1,258.0,12,0,276.0,11,1,322.0,12,0,268.0,14,1
40,-1244990954,411,21,1,310.0,8,0,456.0,19,1,398.0,16,0,320.0,18,1
41,-584088969,209,5,1,214.0,8,0,260.0,6,1,308.0,6,0,256.0,6,1
42,175513977,341,28,1,269.0,7,0,377.0,17,0,377.0,17,0,377.0,17,0
43,158230362,199,14,1,317.0,5,0,316.0,6,0,316.0,6,0,316.0,6,0
44,97880740,408,37,1,511.0,8,0,355.0,8,1,275.0,7,0,426.0,5,0
45,1158044470,380,27,1,275.0,12,0,285.0,9,2,267.0,9,0,347.0,10,1
46,474636,629,57,1,300.0,25,0,268.0,24,2,325.0,23,0,264.0,21,3
47,-283712504,435,35,1,262.0,25,0,254.0,16,2,436.0,17,0,324.0,13,1
48,-857816953,363,26,1,305.0,10,0,262.0,12,1,264.0,10,0,366.0,10,1
49,-2081361357,551,34,1,276.0,20,0,319.0,25,2,376.0,24,0,279.0,23,2
