,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1120344295,800,1,8,271.0,29,0,315.0,30,5,377.0,24,0,439.0,25,8
1,-1836282311,800,1,8,296.0,11,0,270.0,25,2,261.0,21,0,277.0,22,1
2,2044148642,800,1,8,301.0,28,0,623.0,18,9,630.0,18,0,259.0,19,13
3,1779538732,800,1,8,496.0,32,0,226.0,15,12,256.0,16,0,260.0,17,6
4,175649867,800,1,8,311.0,27,0,232.0,16,9,502.0,19,0,644.0,16,9
5,-527145587,800,1,8,285.0,34,0,259.0,18,6,262.0,18,0,273.0,17,6
6,756385116,800,1,8,508.0,24,0,257.0,18,3,288.0,20,0,327.0,19,3
7,1038775429,800,1,8,262.0,18,0,360.0,24,13,380.0,24,0,213.0,23,8
8,-535007937,800,1,8,258.0,21,0,597.0,24,5,207.0,20,0,621.0,23,9
9,-963528384,800,1,8,538.0,41,0,235.0,25,13,304.0,21,0,271.0,22,9
10,-519274185,800,1,8,508.0,39,0,249.0,25,5,249.0,25,0,279.0,28,4
11,-2082008734,800,1,8,265.0,22,0,258.0,15,8,270.0,17,0,646.0,20,10
12,-1400391523,800,1,8,506.0,29,0,254.0,24,10,327.0,18,0,427.0,17,13
13,-698859600,800,1,8,295.0,19,0,600.0,21,10,309.0,21,0,373.0,23,8
14,662057101,800,1,8,497.0,23,0,264.0,25,6,287.0,28,0,377.0,26,7
15,-1725072430,800,1,8,305.0,26,0,259.0,27,9,490.0,22,0,352.0,23,10
16,1692235346,800,1,8,545.0,16,0,274.0,28,11,329.0,31,0,256.0,28,8
17,335114628,800,1,8,316.0,17,0,375.0,14,9,349.0,15,0,633.0,15,8
18,-978847286,800,1,8,294.0,13,0,258.0,18,13,620.0,20,0,219.0,17,8
19,-1229093772,800,1,8,278.0,18,0,261.0,26,6,260.0,24,0,612.0,25,8
20,-1424518910,800,1,8,465.0,20,0,284.0,33,2,314.0,34,0,267.0,40,2
21,-989399702,800,1,8,280.0,45,0,311.0,24,8,428.0,26,0,205.0,28,7
22,1825700022,800,1,8,298.0,21,0,315.0,19,10,266.0,21,0,592.0,19,8
23,278840346,800,1,8,283.0,24,0,278.0,19,6,254.0,18,0,337.0,17,7
24,-942843039,800,1,8,276.0,19,0,313.0,54,3,355.0,54,0,259.0,58,4
25,652911879,800,1,8,277.0,25,0,308.0,22,9,413.0,25,0,258.0,24,9
26,-1847305076,800,1,8,291.0,26,0,253.0,27,3,321.0,25,0,316.0,22,6
27,-1976094372,800,1,8,295.0,18,0,211.0,29,6,208.0,34,0,337.0,34,4
28,815067390,800,1,8,256.0,28,0,376.0,20,5,286.0,22,0,267.0,22,8
29,-1067853335,800,1,8,509.0,15,0,620.0,23,13,260.0,21,0,254.0,19,9
30,-1169230129,800,1,8,500.0,14,0,278.0,20,10,261.0,21,0,388.0,21,6
31,1562941490,800,1,8,304.0,22,0,263.0,19,7,275.0,15,0,251.0,24,7
32,-335466261,800,1,8,590.0,16,0,322.0,30,9,283.0,23,0,249.0,29,9
33,-2011305321,800,1,8,301.0,24,0,266.0,23,5,259.0,19,0,272.0,20,6
34,-1422945587,800,1,8,258.0,26,0,315.0,24,6,272.0,25,0,321.0,22,9
35,1823877294,800,1,8,504.0,24,0,286.0,19,5,267.0,21,0,256.0,20,6
36,670580576,800,1,8,350.0,29,0,254.0,36,8,329.0,33,0,620.0,33,8
37,-1930288518,800,1,8,271.0,24,0,312.0,22,5,367.0,20,0,315.0,21,4
38,-1401586203,800,1,8,287.0,14,0,632.0,22,9,258.0,19,0,310.0,21,7
39,859728883,800,1,8,302.0,13,0,266.0,22,7,404.0,23,0,257.0,20,10
40,1388095663,800,1,8,261.0,22,0,591.0,12,6,427.0,13,0,298.0,14,10
41,-2032567139,800,1,8,315.0,18,0,262.0,27,4,309.0,27,0,284.0,21,6
42,-1259261829,800,1,8,261.0,22,0,282.0,24,8,254.0,25,0,632.0,25,9
43,-1770716057,800,1,8,377.0,15,0,218.0,18,3,298.0,19,0,273.0,18,3
44,1696055689,800,1,8,495.0,32,0,262.0,24,4,277.0,22,0,316.0,21,9
45,944752634,800,1,8,270.0,38,0,309.0,25,1,374.0,25,0,374.0,25,0
46,-1856942702,800,1,8,313.0,22,0,322.0,18,8,313.0,15,0,251.0,18,9
47,1822502210,800,1,8,446.0,32,0,261.0,19,11,251.0,21,0,314.0,22,9
48,675773726,800,1,8,289.0,25,0,256.0,23,14,324.0,23,0,310.0,26,7
49,344493859,800,1,8,267.0,23,0,251.0,40,6,263.0,30,0,386.0,36,5
