,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-642876103,800,1,8,305.0,22,0,253.0,24,10,253.0,25,0,225.0,26,6
1,-755836319,800,1,8,509.0,15,0,215.0,27,10,309.0,26,0,340.0,25,5
2,834001459,800,1,8,322.0,26,0,256.0,24,14,414.0,24,0,315.0,24,9
3,-1781587708,800,1,8,296.0,15,0,245.0,33,10,449.0,26,0,221.0,31,2
4,-358166725,800,1,8,309.0,17,0,347.0,19,11,394.0,20,0,296.0,24,3
5,-448672874,800,1,8,275.0,17,0,268.0,21,5,294.0,23,0,258.0,22,5
6,1728937389,800,1,8,302.0,28,0,322.0,13,4,285.0,13,0,285.0,13,2
7,-886504155,800,1,8,363.0,17,0,466.0,12,7,298.0,12,0,255.0,13,4
8,1273591551,800,1,8,325.0,22,0,258.0,12,9,520.0,14,0,319.0,15,6
9,1809485862,800,1,8,294.0,20,0,499.0,22,15,502.0,23,0,269.0,19,8
10,-660258720,800,1,8,263.0,18,0,262.0,18,2,266.0,17,0,342.0,15,2
11,-402129782,800,1,8,291.0,23,0,289.0,26,13,230.0,22,0,313.0,22,7
12,-463021686,800,1,8,270.0,29,0,456.0,31,3,333.0,28,0,264.0,30,5
13,1465078003,800,1,8,272.0,31,0,226.0,22,5,444.0,23,0,481.0,21,1
14,1707808244,800,1,8,276.0,44,0,444.0,13,9,221.0,11,0,258.0,12,5
15,-1819481013,800,1,8,509.0,21,0,288.0,25,3,318.0,21,0,284.0,22,6
16,-356784820,800,1,8,258.0,23,0,313.0,33,4,328.0,36,0,313.0,40,3
17,-1232107104,800,1,8,514.0,22,0,288.0,31,8,368.0,34,0,257.0,34,3
18,-842232941,800,1,8,277.0,27,0,315.0,14,8,258.0,16,0,216.0,13,3
19,-2146167590,800,1,8,281.0,15,0,473.0,25,5,299.0,25,0,262.0,25,5
20,354704014,800,1,8,313.0,26,0,255.0,26,7,508.0,18,0,286.0,28,5
21,526889205,800,1,8,493.0,24,0,238.0,16,9,314.0,19,0,269.0,18,2
22,1208258237,800,1,8,509.0,16,0,277.0,16,5,327.0,19,0,213.0,19,6
23,-1153153662,800,1,8,291.0,28,0,489.0,27,7,286.0,29,0,273.0,27,3
24,1746118027,800,1,8,496.0,22,0,272.0,32,7,342.0,26,0,318.0,29,6
25,840155057,800,1,8,738.0,14,0,318.0,18,5,265.0,17,0,251.0,18,7
26,-1796005038,800,1,8,494.0,19,0,452.0,17,10,267.0,14,0,279.0,14,4
27,231141958,800,1,8,315.0,15,0,487.0,22,6,365.0,23,0,436.0,24,4
28,-1128103565,800,1,8,253.0,36,0,311.0,29,8,433.0,29,0,302.0,29,6
29,97440755,800,1,8,505.0,22,0,258.0,33,4,240.0,30,0,262.0,30,3
30,666397439,800,1,8,283.0,17,0,305.0,27,16,291.0,31,0,330.0,30,3
31,353841438,800,1,8,316.0,19,0,256.0,13,10,336.0,13,0,376.0,14,2
32,1810866006,800,1,8,289.0,12,0,293.0,19,13,376.0,22,0,291.0,21,0
33,2052785274,800,1,8,292.0,20,0,312.0,19,9,315.0,16,0,261.0,18,7
34,-1402313417,800,1,8,264.0,17,0,273.0,23,8,376.0,29,0,330.0,24,6
35,735817240,800,1,8,496.0,18,0,260.0,42,8,315.0,39,0,345.0,39,3
36,638238404,800,1,8,272.0,14,0,371.0,29,1,381.0,28,0,304.0,28,1
37,1845552592,800,1,8,325.0,17,0,303.0,20,9,254.0,17,0,307.0,23,7
38,1387083515,800,1,8,320.0,24,0,270.0,20,2,361.0,21,0,260.0,19,4
39,-1897053057,800,1,8,496.0,13,0,264.0,23,4,256.0,23,0,257.0,22,5
40,-2089732018,800,1,8,255.0,28,0,264.0,24,13,214.0,23,0,318.0,22,5
41,-661941202,800,1,8,266.0,23,0,445.0,36,5,256.0,34,0,311.0,31,3
42,-1149799164,800,1,8,513.0,26,0,280.0,23,10,298.0,24,0,474.0,17,5
43,-108643020,800,1,8,269.0,36,0,279.0,39,8,287.0,33,0,320.0,33,1
44,953864417,800,1,8,284.0,17,0,321.0,18,5,264.0,17,0,314.0,18,5
45,-467366466,800,1,8,310.0,17,0,265.0,20,0,265.0,20,0,265.0,20,0
46,2060644773,800,1,8,293.0,15,0,253.0,30,10,275.0,27,0,268.0,27,7
47,1458888054,800,1,8,262.0,12,0,488.0,20,5,315.0,21,0,324.0,21,4
48,-977606503,800,1,8,275.0,34,0,484.0,23,10,254.0,22,0,291.0,20,5
49,-894434645,800,1,8,368.0,24,0,395.0,28,8,303.0,30,0,302.0,29,5
