,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,306.0,1,566,1327020884,23,441.0,1,566,1327020884,23,261.0,1,566,1327020884,23,318.0,1,566,1327020884,23
1,327.0,1,468,-521774519,38,317.0,1,468,-521774519,38,320.0,1,468,-521774519,38,454.0,1,468,-521774519,38
2,380.0,1,472,427457744,43,318.0,1,472,427457744,43,271.0,1,472,427457744,43,500.0,1,472,427457744,43
3,318.0,1,615,1096462758,62,482.0,1,615,1096462758,62,410.0,1,615,1096462758,62,377.0,1,615,1096462758,62
4,438.0,1,548,-697349094,33,316.0,1,548,-697349094,33,376.0,1,548,-697349094,33,362.0,1,548,-697349094,33
5,308.0,1,365,-2083487686,11,311.0,1,365,-2083487686,11,311.0,1,365,-2083487686,11,493.0,1,365,-2083487686,11
6,315.0,1,332,1860754808,7,262.0,1,332,1860754808,7,264.0,1,332,1860754808,7,281.0,1,332,1860754808,7
7,346.0,1,534,-936857500,33,294.0,1,534,-936857500,33,334.0,1,534,-936857500,33,261.0,1,534,-936857500,33
8,317.0,1,391,116436986,4,447.0,1,391,116436986,4,359.0,1,391,116436986,4,253.0,1,391,116436986,4
9,215.0,1,605,1210562291,37,357.0,1,605,1210562291,37,320.0,1,605,1210562291,37,411.0,1,605,1210562291,37
10,265.0,1,492,-1174693568,30,481.0,1,492,-1174693568,30,469.0,1,492,-1174693568,30,412.0,1,492,-1174693568,30
11,365.0,1,576,366249669,52,570.0,1,576,366249669,52,274.0,1,576,366249669,52,310.0,1,576,366249669,52
12,394.0,1,188,-1046640680,4,312.0,1,188,-1046640680,4,394.0,1,188,-1046640680,4,394.0,1,188,-1046640680,4
13,334.0,1,501,349745821,6,498.0,1,501,349745821,6,366.0,1,501,349745821,6,440.0,1,501,349745821,6
14,315.0,1,216,-242074543,20,379.0,1,216,-242074543,20,315.0,1,216,-242074543,20,315.0,1,216,-242074543,20
15,275.0,1,660,-1073152652,66,354.0,1,660,-1073152652,66,356.0,1,660,-1073152652,66,375.0,1,660,-1073152652,66
16,317.0,1,225,-1900830476,12,317.0,1,225,-1900830476,12,317.0,1,225,-1900830476,12,317.0,1,225,-1900830476,12
17,372.0,1,269,-802347944,3,267.0,1,269,-802347944,3,254.0,1,269,-802347944,3,256.0,1,269,-802347944,3
18,322.0,1,483,1945726558,15,290.0,1,483,1945726558,15,322.0,1,483,1945726558,15,389.0,1,483,1945726558,15
19,270.0,1,577,345125373,12,258.0,1,577,345125373,12,244.0,1,577,345125373,12,547.0,1,577,345125373,12
20,261.0,1,236,365253587,22,261.0,1,236,365253587,22,261.0,1,236,365253587,22,261.0,1,236,365253587,22
