,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,522329352,800,1,8,274.0,19,0,208.0,28,11,369.0,29,0,422.0,32,5
1,-1757631859,800,1,8,503.0,20,0,313.0,34,2,254.0,34,0,377.0,39,3
2,-1317645962,800,1,8,269.0,20,0,359.0,27,9,318.0,27,0,372.0,33,7
3,-1821897053,800,1,8,275.0,27,0,350.0,38,4,504.0,34,0,269.0,33,3
4,998874972,800,1,8,497.0,18,0,278.0,31,3,317.0,40,0,372.0,30,4
5,1486879891,800,1,8,268.0,22,0,254.0,27,6,320.0,28,0,247.0,27,4
6,-1769252028,800,1,8,304.0,15,0,315.0,27,5,267.0,25,0,255.0,17,6
7,-1839145634,800,1,8,352.0,26,0,253.0,15,7,411.0,15,0,271.0,17,1
8,-150335382,800,1,8,266.0,32,0,234.0,15,6,377.0,17,0,262.0,20,3
9,-2102817666,800,1,8,309.0,30,0,415.0,24,8,271.0,23,0,308.0,24,4
10,2114221167,800,1,8,280.0,28,0,257.0,20,14,323.0,19,0,267.0,20,5
11,-449147389,800,1,8,464.0,19,0,411.0,30,13,286.0,31,0,267.0,27,3
12,-109326022,800,1,8,871.0,33,0,438.0,23,7,318.0,24,0,391.0,26,10
13,31666263,800,1,8,295.0,21,0,394.0,19,6,263.0,18,0,258.0,17,8
14,-983602273,800,1,8,318.0,31,0,344.0,29,8,261.0,23,0,274.0,30,2
15,1750578456,800,1,8,263.0,22,0,320.0,25,10,384.0,28,0,264.0,25,3
16,1921517912,800,1,8,300.0,23,0,271.0,24,8,328.0,32,0,320.0,21,3
17,-1020218658,800,1,8,508.0,19,0,420.0,19,6,289.0,17,0,321.0,15,4
18,1689241002,800,1,8,274.0,26,0,261.0,29,5,292.0,28,0,246.0,27,5
19,-624348482,800,1,8,386.0,29,0,459.0,26,4,258.0,23,0,258.0,26,5
20,-1369093631,800,1,8,276.0,28,0,346.0,21,2,373.0,20,0,225.0,19,2
21,92454296,800,1,8,503.0,24,0,255.0,18,8,264.0,16,0,250.0,20,2
22,-43785787,800,1,8,489.0,29,0,253.0,34,5,267.0,36,0,260.0,34,7
23,2023649348,800,1,8,307.0,25,0,247.0,16,2,263.0,14,0,254.0,17,7
24,196164368,800,1,8,264.0,17,0,429.0,23,12,318.0,20,0,272.0,19,9
25,1754752304,800,1,8,316.0,16,0,395.0,16,5,284.0,17,0,332.0,15,5
26,1191474792,800,1,8,263.0,23,0,466.0,18,6,252.0,18,0,208.0,10,6
27,2136796962,800,1,8,345.0,23,0,407.0,18,7,305.0,14,0,315.0,14,4
28,823478298,800,1,8,489.0,34,0,250.0,27,10,259.0,29,0,363.0,26,4
29,1804010373,800,1,8,260.0,21,0,406.0,32,9,251.0,33,0,314.0,33,8
30,-1560504568,800,1,8,303.0,21,0,435.0,25,8,307.0,23,0,384.0,24,2
31,1381573561,800,1,8,264.0,39,0,308.0,16,4,260.0,16,0,253.0,16,3
32,-1049739752,800,1,8,298.0,29,0,222.0,14,6,378.0,18,0,434.0,16,6
33,-1178197153,800,1,8,272.0,24,0,300.0,26,4,270.0,29,0,309.0,27,4
34,683217610,800,1,8,521.0,24,0,274.0,15,4,273.0,22,0,259.0,14,3
35,-565050694,800,1,8,316.0,18,0,432.0,45,4,314.0,32,0,234.0,35,3
36,-525266920,800,1,8,312.0,21,0,400.0,13,6,255.0,14,0,316.0,15,6
37,-998205400,800,1,8,301.0,27,0,208.0,15,5,328.0,15,0,251.0,14,5
38,-1167832493,800,1,8,280.0,19,0,433.0,27,3,318.0,26,0,436.0,28,6
39,753594714,800,1,8,275.0,30,0,415.0,24,12,297.0,23,0,381.0,25,4
40,-1622488486,800,1,8,380.0,20,0,271.0,20,10,261.0,22,0,328.0,24,6
41,1402937259,800,1,8,284.0,25,0,310.0,21,11,259.0,20,0,371.0,20,4
42,149588081,800,1,8,312.0,24,0,432.0,22,11,261.0,20,0,309.0,19,4
43,441633446,800,1,8,617.0,19,0,263.0,40,2,251.0,42,0,261.0,37,2
44,-269073870,800,1,8,750.0,24,0,311.0,28,9,290.0,29,0,276.0,28,4
45,1933876572,800,1,8,618.0,15,0,261.0,29,5,291.0,30,0,253.0,28,4
46,-1276963926,800,1,8,250.0,17,0,267.0,20,12,252.0,21,0,393.0,21,7
47,1207724186,800,1,8,320.0,30,0,313.0,18,11,257.0,20,0,265.0,20,8
48,-1082703609,800,1,8,264.0,20,0,312.0,28,14,255.0,27,0,271.0,27,8
49,-199554962,800,1,8,273.0,14,0,271.0,17,9,325.0,15,0,235.0,15,8
