,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-254408593,564,23,1,493.0,23,0,381.0,24,4,418.0,25,0,266.0,24,2
1,-1411253669,204,11,1,372.0,3,0,291.0,6,0,291.0,6,0,291.0,6,0
2,551606727,553,50,1,356.0,16,0,312.0,21,3,297.0,23,0,445.0,21,4
3,-2118142585,467,10,1,429.0,11,0,500.0,13,0,500.0,13,0,500.0,13,0
4,1875985192,513,36,1,305.0,21,0,328.0,19,2,279.0,18,0,310.0,17,2
5,68745923,461,24,1,378.0,13,0,336.0,12,1,267.0,12,0,334.0,14,1
6,-357398435,163,10,1,317.0,1,0,340.0,4,0,340.0,4,0,340.0,4,0
7,1482327811,523,11,1,325.0,14,0,338.0,15,1,286.0,13,0,336.0,13,1
8,1268787155,544,49,1,364.0,19,0,380.0,9,7,293.0,7,0,394.0,7,6
9,-457328508,447,5,1,263.0,16,0,319.0,15,2,260.0,19,0,274.0,16,1
10,765491391,416,34,1,431.0,13,0,320.0,17,0,320.0,17,0,320.0,17,0
11,-1823640173,417,9,1,314.0,15,0,424.0,20,1,344.0,14,0,378.0,19,1
12,1211628929,480,24,1,496.0,14,0,335.0,14,3,406.0,10,0,475.0,12,3
13,718375917,333,30,1,319.0,10,0,318.0,14,0,318.0,14,0,318.0,14,0
14,6725476,234,10,1,251.0,5,0,429.0,7,0,429.0,7,0,429.0,7,0
15,-874544641,526,37,1,267.0,14,0,262.0,21,3,453.0,23,0,455.0,22,2
16,-1219506736,455,14,1,270.0,8,0,314.0,9,2,298.0,10,0,435.0,6,2
17,-512123536,416,34,1,435.0,13,0,373.0,14,3,363.0,15,0,378.0,13,3
18,-292873063,284,15,1,296.0,8,0,446.0,10,2,361.0,8,0,372.0,7,2
19,1040549605,169,16,1,318.0,1,0,298.0,4,0,298.0,4,0,298.0,4,0
20,1494717386,216,11,1,318.0,3,0,251.0,4,0,251.0,4,0,251.0,4,0
21,-598384124,249,20,1,380.0,8,0,270.0,8,0,270.0,8,0,270.0,8,0
22,-1523164282,317,23,1,319.0,8,0,303.0,14,0,303.0,14,0,303.0,14,0
23,-1841528103,359,8,1,284.0,9,0,314.0,11,1,281.0,11,0,377.0,9,1
24,-845583258,440,5,1,256.0,14,0,345.0,17,1,284.0,17,0,335.0,18,1
25,409515532,507,26,1,516.0,14,0,326.0,10,1,371.0,10,0,263.0,11,1
26,1837549102,262,6,1,261.0,9,0,286.0,16,0,286.0,16,0,286.0,16,0
27,-221433624,226,14,1,232.0,4,0,317.0,8,1,322.0,6,0,294.0,5,1
28,856915254,402,33,1,349.0,11,0,362.0,13,1,320.0,13,0,342.0,16,3
29,-2054003171,342,21,1,316.0,15,0,379.0,19,1,442.0,15,0,304.0,17,1
30,1947128542,572,52,1,270.0,18,0,354.0,15,1,324.0,17,0,308.0,15,1
31,-955070678,216,13,1,313.0,5,0,264.0,2,0,264.0,2,0,264.0,2,0
32,521434811,360,11,1,292.0,9,0,312.0,13,2,325.0,11,0,304.0,13,2
33,-425325916,270,17,1,447.0,6,0,374.0,4,2,316.0,4,0,257.0,6,2
34,-941622255,261,8,1,493.0,8,0,441.0,13,0,441.0,13,0,441.0,13,0
35,-64785165,358,18,1,418.0,12,0,320.0,13,1,310.0,14,0,267.0,17,1
36,-1187032242,439,36,1,334.0,12,0,344.0,15,3,342.0,18,0,280.0,20,3
37,1818192681,514,36,1,273.0,9,0,444.0,18,4,268.0,16,0,443.0,16,4
38,1554112475,332,20,1,259.0,8,0,265.0,5,1,315.0,7,0,322.0,4,1
39,1635383762,180,2,1,320.0,5,0,254.0,5,0,254.0,5,0,254.0,5,0
40,1224498777,249,20,1,280.0,6,0,436.0,5,0,436.0,5,0,436.0,5,0
41,240162341,372,27,1,378.0,5,0,218.0,14,0,218.0,14,0,218.0,14,0
42,-1831295550,440,5,1,505.0,7,0,273.0,17,0,273.0,17,0,273.0,17,0
43,738884677,483,49,1,454.0,14,0,386.0,13,1,279.0,11,0,298.0,11,2
44,-1915104817,303,19,1,303.0,12,0,515.0,7,0,515.0,7,0,515.0,7,0
45,-1876785693,682,62,1,299.0,18,0,292.0,17,4,377.0,21,0,244.0,19,6
46,-498937449,246,13,1,251.0,6,0,351.0,2,0,351.0,2,0,351.0,2,0
47,1898928932,494,25,1,321.0,10,0,268.0,13,1,277.0,9,0,414.0,11,2
48,-1578346801,387,24,1,275.0,12,0,289.0,13,3,308.0,11,0,319.0,14,3
49,-1083173273,611,31,1,316.0,11,0,531.0,14,6,307.0,12,0,360.0,13,2
