,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,320.0,1,405,2019647068,29,275.0,1,405,2019647068,29,268.0,1,405,2019647068,29,256.0,1,405,2019647068,29
1,258.0,1,592,-243092666,18,372.0,1,592,-243092666,18,343.0,1,592,-243092666,18,263.0,1,592,-243092666,18
2,322.0,1,361,740242628,33,279.0,1,361,740242628,33,348.0,1,361,740242628,33,261.0,1,361,740242628,33
3,316.0,1,217,1821439896,11,317.0,1,217,1821439896,11,316.0,1,217,1821439896,11,316.0,1,217,1821439896,11
4,258.0,1,179,36621797,17,280.0,1,179,36621797,17,258.0,1,179,36621797,17,258.0,1,179,36621797,17
5,262.0,1,591,1650897534,54,276.0,1,591,1650897534,54,475.0,1,591,1650897534,54,326.0,1,591,1650897534,54
6,332.0,1,183,1539222721,15,256.0,1,183,1539222721,15,332.0,1,183,1539222721,15,332.0,1,183,1539222721,15
7,373.0,1,198,700254531,8,501.0,1,198,700254531,8,373.0,1,198,700254531,8,373.0,1,198,700254531,8
8,326.0,1,202,-488167780,5,252.0,1,202,-488167780,5,326.0,1,202,-488167780,5,326.0,1,202,-488167780,5
9,322.0,1,681,-883430377,41,320.0,1,681,-883430377,41,591.0,1,681,-883430377,41,351.0,1,681,-883430377,41
10,379.0,1,558,-2119346849,23,386.0,1,558,-2119346849,23,329.0,1,558,-2119346849,23,328.0,1,558,-2119346849,23
11,261.0,1,627,2077784110,13,289.0,1,627,2077784110,13,279.0,1,627,2077784110,13,378.0,1,627,2077784110,13
12,262.0,1,620,-145352236,25,281.0,1,620,-145352236,25,281.0,1,620,-145352236,25,309.0,1,620,-145352236,25
13,329.0,1,609,928541310,13,372.0,1,609,928541310,13,396.0,1,609,928541310,13,262.0,1,609,928541310,13
14,259.0,1,159,-776058797,15,314.0,1,159,-776058797,15,259.0,1,159,-776058797,15,259.0,1,159,-776058797,15
15,260.0,1,363,1821731303,33,377.0,1,363,1821731303,33,260.0,1,363,1821731303,33,260.0,1,363,1821731303,33
16,585.0,1,667,-1694608825,27,286.0,1,667,-1694608825,27,266.0,1,667,-1694608825,27,328.0,1,667,-1694608825,27
17,313.0,1,402,1324443285,9,321.0,1,402,1324443285,9,299.0,1,402,1324443285,9,374.0,1,402,1324443285,9
18,290.0,1,303,1079786176,22,261.0,1,303,1079786176,22,290.0,1,303,1079786176,22,290.0,1,303,1079786176,22
19,359.0,1,670,728343231,54,356.0,1,670,728343231,54,1307.0,1,670,728343231,54,380.0,1,670,728343231,54
20,310.0,1,369,-1594477287,26,317.0,1,369,-1594477287,26,270.0,1,369,-1594477287,26,263.0,1,369,-1594477287,26
21,433.0,1,474,309150066,24,377.0,1,474,309150066,24,375.0,1,474,309150066,24,301.0,1,474,309150066,24
22,277.0,1,462,-250921154,42,349.0,1,462,-250921154,42,320.0,1,462,-250921154,42,208.0,1,462,-250921154,42
23,457.0,1,424,-325420724,17,486.0,1,424,-325420724,17,328.0,1,424,-325420724,17,259.0,1,424,-325420724,17
24,273.0,1,329,591632640,10,258.0,1,329,591632640,10,313.0,1,329,591632640,10,260.0,1,329,591632640,10
25,315.0,1,458,216096489,14,266.0,1,458,216096489,14,334.0,1,458,216096489,14,305.0,1,458,216096489,14
26,292.0,1,550,672836336,11,,1,550,672836336,11,377.0,1,550,672836336,11,301.0,1,550,672836336,11
27,269.0,1,389,1812359192,36,434.0,1,389,1812359192,36,422.0,1,389,1812359192,36,393.0,1,389,1812359192,36
28,273.0,1,236,306218621,12,256.0,1,236,306218621,12,273.0,1,236,306218621,12,273.0,1,236,306218621,12
29,259.0,1,417,-1691846117,38,382.0,1,417,-1691846117,38,316.0,1,417,-1691846117,38,294.0,1,417,-1691846117,38
30,263.0,1,408,572250938,21,315.0,1,408,572250938,21,321.0,1,408,572250938,21,283.0,1,408,572250938,21
31,264.0,1,470,-1145563182,29,273.0,1,470,-1145563182,29,360.0,1,470,-1145563182,29,318.0,1,470,-1145563182,29
32,336.0,1,570,1685096977,12,559.0,1,570,1685096977,12,255.0,1,570,1685096977,12,265.0,1,570,1685096977,12
33,314.0,1,235,649201834,19,260.0,1,235,649201834,19,392.0,1,235,649201834,19,338.0,1,235,649201834,19
