,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,269.0,1,623,1830378514,19,276.0,1,623,1830378514,19,318.0,1,623,1830378514,19,338.0,1,623,1830378514,19
1,324.0,1,368,880195116,12,322.0,1,368,880195116,12,324.0,1,368,880195116,12,324.0,1,368,880195116,12
2,275.0,1,160,2131092230,15,304.0,1,160,2131092230,15,275.0,1,160,2131092230,15,275.0,1,160,2131092230,15
3,318.0,1,270,-69306384,9,395.0,1,270,-69306384,9,318.0,1,270,-69306384,9,318.0,1,270,-69306384,9
4,316.0,1,418,1926051043,17,746.0,1,418,1926051043,17,705.0,1,418,1926051043,17,435.0,1,418,1926051043,17
5,302.0,1,232,-2113509016,5,495.0,1,232,-2113509016,5,302.0,1,232,-2113509016,5,302.0,1,232,-2113509016,5
6,384.0,1,174,77813203,16,261.0,1,174,77813203,16,384.0,1,174,77813203,16,384.0,1,174,77813203,16
7,319.0,1,631,374550582,57,502.0,1,631,374550582,57,286.0,1,631,374550582,57,343.0,1,631,374550582,57
8,378.0,1,376,2080742198,19,318.0,1,376,2080742198,19,378.0,1,376,2080742198,19,378.0,1,376,2080742198,19
9,319.0,1,267,-1538268286,22,384.0,1,267,-1538268286,22,385.0,1,267,-1538268286,22,320.0,1,267,-1538268286,22
10,264.0,1,261,-1009945389,24,580.0,1,261,-1009945389,24,264.0,1,261,-1009945389,24,264.0,1,261,-1009945389,24
11,323.0,1,378,-1989433588,19,270.0,1,378,-1989433588,19,291.0,1,378,-1989433588,19,323.0,1,378,-1989433588,19
12,315.0,1,255,-1215081124,13,318.0,1,255,-1215081124,13,315.0,1,255,-1215081124,13,315.0,1,255,-1215081124,13
13,309.0,1,164,-916518580,4,249.0,1,164,-916518580,4,309.0,1,164,-916518580,4,309.0,1,164,-916518580,4
14,317.0,1,242,-981648649,17,259.0,1,242,-981648649,17,317.0,1,242,-981648649,17,317.0,1,242,-981648649,17
15,372.0,1,454,1946405493,19,342.0,1,454,1946405493,19,380.0,1,454,1946405493,19,331.0,1,454,1946405493,19
16,264.0,1,559,973950948,56,401.0,1,559,973950948,56,259.0,1,559,973950948,56,265.0,1,559,973950948,56
17,254.0,1,165,-1151020351,7,375.0,1,165,-1151020351,7,254.0,1,165,-1151020351,7,254.0,1,165,-1151020351,7
18,312.0,1,351,-1256605228,32,265.0,1,351,-1256605228,32,391.0,1,351,-1256605228,32,418.0,1,351,-1256605228,32
19,327.0,1,567,-2025371120,29,323.0,1,567,-2025371120,29,393.0,1,567,-2025371120,29,258.0,1,567,-2025371120,29
20,328.0,1,327,-636884534,10,254.0,1,327,-636884534,10,328.0,1,327,-636884534,10,328.0,1,327,-636884534,10
21,323.0,1,532,-2083649272,38,326.0,1,532,-2083649272,38,266.0,1,532,-2083649272,38,505.0,1,532,-2083649272,38
22,449.0,1,336,1804280630,21,376.0,1,336,1804280630,21,340.0,1,336,1804280630,21,383.0,1,336,1804280630,21
23,305.0,1,286,-107486826,21,348.0,1,286,-107486826,21,305.0,1,286,-107486826,21,305.0,1,286,-107486826,21
24,314.0,1,163,816196782,15,347.0,1,163,816196782,15,314.0,1,163,816196782,15,314.0,1,163,816196782,15
25,375.0,1,448,902799094,14,263.0,1,448,902799094,14,259.0,1,448,902799094,14,228.0,1,448,902799094,14
26,266.0,1,350,71407048,28,320.0,1,350,71407048,28,437.0,1,350,71407048,28,303.0,1,350,71407048,28
27,377.0,1,671,249356514,34,331.0,1,671,249356514,34,280.0,1,671,249356514,34,268.0,1,671,249356514,34
28,316.0,1,544,1898796653,39,286.0,1,544,1898796653,39,269.0,1,544,1898796653,39,274.0,1,544,1898796653,39
29,208.0,1,336,-105893048,11,261.0,1,336,-105893048,11,256.0,1,336,-105893048,11,320.0,1,336,-105893048,11
30,303.0,1,389,690148456,16,497.0,1,389,690148456,16,303.0,1,389,690148456,16,303.0,1,389,690148456,16
31,260.0,1,546,-1479308859,11,258.0,1,546,-1479308859,11,264.0,1,546,-1479308859,11,208.0,1,546,-1479308859,11
32,405.0,1,161,2045411116,12,284.0,1,161,2045411116,12,405.0,1,161,2045411116,12,405.0,1,161,2045411116,12
33,322.0,1,588,-1856465136,53,286.0,1,588,-1856465136,53,415.0,1,588,-1856465136,53,273.0,1,588,-1856465136,53
34,423.0,1,684,-1901886918,55,888.0,1,684,-1901886918,55,465.0,1,684,-1901886918,55,350.0,1,684,-1901886918,55
35,317.0,1,660,-802567248,47,780.0,1,660,-802567248,47,348.0,1,660,-802567248,47,442.0,1,660,-802567248,47
36,317.0,1,183,1238598307,10,265.0,1,183,1238598307,10,317.0,1,183,1238598307,10,317.0,1,183,1238598307,10
37,303.0,1,226,749536969,7,254.0,1,226,749536969,7,303.0,1,226,749536969,7,303.0,1,226,749536969,7
38,362.0,1,318,-1198786919,29,267.0,1,318,-1198786919,29,243.0,1,318,-1198786919,29,258.0,1,318,-1198786919,29
39,399.0,1,478,-1280677173,29,612.0,1,478,-1280677173,29,642.0,1,478,-1280677173,29,407.0,1,478,-1280677173,29
40,258.0,1,433,533423341,18,271.0,1,433,533423341,18,268.0,1,433,533423341,18,238.0,1,433,533423341,18
41,268.0,1,329,-459055469,10,314.0,1,329,-459055469,10,377.0,1,329,-459055469,10,252.0,1,329,-459055469,10
42,319.0,1,304,1025846225,7,417.0,1,304,1025846225,7,263.0,1,304,1025846225,7,319.0,1,304,1025846225,7
43,314.0,1,194,2081945749,2,312.0,1,194,2081945749,2,314.0,1,194,2081945749,2,314.0,1,194,2081945749,2
44,319.0,1,212,42840780,22,225.0,1,212,42840780,22,319.0,1,212,42840780,22,319.0,1,212,42840780,22
45,327.0,1,248,-1326230473,10,256.0,1,248,-1326230473,10,319.0,1,248,-1326230473,10,270.0,1,248,-1326230473,10
46,378.0,1,674,-815020187,27,387.0,1,674,-815020187,27,438.0,1,674,-815020187,27,316.0,1,674,-815020187,27
47,258.0,1,660,-1708572548,14,611.0,1,660,-1708572548,14,459.0,1,660,-1708572548,14,634.0,1,660,-1708572548,14
48,399.0,1,578,2082958738,6,275.0,1,578,2082958738,6,297.0,1,578,2082958738,6,262.0,1,578,2082958738,6
49,431.0,1,546,1280576799,22,445.0,1,546,1280576799,22,274.0,1,546,1280576799,22,262.0,1,546,1280576799,22
