,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,275.0,1,564,-254408593,23,442.0,1,564,-254408593,23,286.0,1,564,-254408593,23,315.0,1,564,-254408593,23
1,277.0,1,204,-1411253669,11,224.0,1,204,-1411253669,11,277.0,1,204,-1411253669,11,277.0,1,204,-1411253669,11
2,358.0,1,553,551606727,50,277.0,1,553,551606727,50,260.0,1,553,551606727,50,316.0,1,553,551606727,50
3,323.0,1,467,-2118142585,10,314.0,1,467,-2118142585,10,371.0,1,467,-2118142585,10,402.0,1,467,-2118142585,10
4,270.0,1,513,1875985192,36,288.0,1,513,1875985192,36,319.0,1,513,1875985192,36,379.0,1,513,1875985192,36
5,323.0,1,461,68745923,24,453.0,1,461,68745923,24,318.0,1,461,68745923,24,339.0,1,461,68745923,24
6,248.0,1,163,-357398435,10,265.0,1,163,-357398435,10,248.0,1,163,-357398435,10,248.0,1,163,-357398435,10
7,314.0,1,523,1482327811,11,274.0,1,523,1482327811,11,317.0,1,523,1482327811,11,352.0,1,523,1482327811,11
8,257.0,1,544,1268787155,49,322.0,1,544,1268787155,49,547.0,1,544,1268787155,49,309.0,1,544,1268787155,49
9,313.0,1,447,-457328508,5,270.0,1,447,-457328508,5,375.0,1,447,-457328508,5,315.0,1,447,-457328508,5
10,318.0,1,416,765491391,34,389.0,1,416,765491391,34,373.0,1,416,765491391,34,274.0,1,416,765491391,34
11,289.0,1,417,-1823640173,9,502.0,1,417,-1823640173,9,292.0,1,417,-1823640173,9,318.0,1,417,-1823640173,9
12,308.0,1,480,1211628929,24,340.0,1,480,1211628929,24,575.0,1,480,1211628929,24,345.0,1,480,1211628929,24
13,264.0,1,333,718375917,30,372.0,1,333,718375917,30,465.0,1,333,718375917,30,390.0,1,333,718375917,30
14,378.0,1,234,6725476,10,271.0,1,234,6725476,10,322.0,1,234,6725476,10,450.0,1,234,6725476,10
15,892.0,1,526,-874544641,37,468.0,1,526,-874544641,37,341.0,1,526,-874544641,37,329.0,1,526,-874544641,37
16,317.0,1,455,-1219506736,14,263.0,1,455,-1219506736,14,346.0,1,455,-1219506736,14,401.0,1,455,-1219506736,14
17,314.0,1,416,-512123536,34,350.0,1,416,-512123536,34,,1,416,-512123536,34,260.0,1,416,-512123536,34
18,255.0,1,284,-292873063,15,396.0,1,284,-292873063,15,255.0,1,284,-292873063,15,255.0,1,284,-292873063,15
19,261.0,1,169,1040549605,16,408.0,1,169,1040549605,16,261.0,1,169,1040549605,16,261.0,1,169,1040549605,16
20,328.0,1,216,1494717386,11,223.0,1,216,1494717386,11,328.0,1,216,1494717386,11,328.0,1,216,1494717386,11
21,331.0,1,249,-598384124,20,380.0,1,249,-598384124,20,331.0,1,249,-598384124,20,331.0,1,249,-598384124,20
22,289.0,1,317,-1523164282,23,465.0,1,317,-1523164282,23,257.0,1,317,-1523164282,23,261.0,1,317,-1523164282,23
23,377.0,1,359,-1841528103,8,372.0,1,359,-1841528103,8,280.0,1,359,-1841528103,8,318.0,1,359,-1841528103,8
24,278.0,1,440,-845583258,5,265.0,1,440,-845583258,5,314.0,1,440,-845583258,5,356.0,1,440,-845583258,5
25,272.0,1,507,409515532,26,734.0,1,507,409515532,26,266.0,1,507,409515532,26,504.0,1,507,409515532,26
26,235.0,1,262,1837549102,6,531.0,1,262,1837549102,6,338.0,1,262,1837549102,6,292.0,1,262,1837549102,6
27,397.0,1,226,-221433624,14,262.0,1,226,-221433624,14,340.0,1,226,-221433624,14,442.0,1,226,-221433624,14
28,319.0,1,402,856915254,33,315.0,1,402,856915254,33,289.0,1,402,856915254,33,323.0,1,402,856915254,33
29,315.0,1,342,-2054003171,21,302.0,1,342,-2054003171,21,327.0,1,342,-2054003171,21,278.0,1,342,-2054003171,21
30,906.0,1,572,1947128542,52,691.0,1,572,1947128542,52,265.0,1,572,1947128542,52,381.0,1,572,1947128542,52
31,377.0,1,216,-955070678,13,266.0,1,216,-955070678,13,377.0,1,216,-955070678,13,377.0,1,216,-955070678,13
32,374.0,1,360,521434811,11,316.0,1,360,521434811,11,344.0,1,360,521434811,11,364.0,1,360,521434811,11
33,379.0,1,270,-425325916,17,317.0,1,270,-425325916,17,379.0,1,270,-425325916,17,379.0,1,270,-425325916,17
34,261.0,1,261,-941622255,8,417.0,1,261,-941622255,8,261.0,1,261,-941622255,8,261.0,1,261,-941622255,8
35,276.0,1,358,-64785165,18,378.0,1,358,-64785165,18,366.0,1,358,-64785165,18,274.0,1,358,-64785165,18
36,288.0,1,439,-1187032242,36,268.0,1,439,-1187032242,36,340.0,1,439,-1187032242,36,272.0,1,439,-1187032242,36
37,271.0,1,514,1818192681,36,284.0,1,514,1818192681,36,399.0,1,514,1818192681,36,320.0,1,514,1818192681,36
38,382.0,1,332,1554112475,20,315.0,1,332,1554112475,20,362.0,1,332,1554112475,20,251.0,1,332,1554112475,20
39,301.0,1,180,1635383762,2,217.0,1,180,1635383762,2,301.0,1,180,1635383762,2,301.0,1,180,1635383762,2
40,358.0,1,249,1224498777,20,282.0,1,249,1224498777,20,347.0,1,249,1224498777,20,432.0,1,249,1224498777,20
41,325.0,1,372,240162341,27,377.0,1,372,240162341,27,330.0,1,372,240162341,27,328.0,1,372,240162341,27
42,316.0,1,440,-1831295550,5,336.0,1,440,-1831295550,5,427.0,1,440,-1831295550,5,310.0,1,440,-1831295550,5
43,318.0,1,483,738884677,49,292.0,1,483,738884677,49,514.0,1,483,738884677,49,627.0,1,483,738884677,49
44,255.0,1,303,-1915104817,19,315.0,1,303,-1915104817,19,255.0,1,303,-1915104817,19,255.0,1,303,-1915104817,19
45,329.0,1,682,-1876785693,62,648.0,1,682,-1876785693,62,378.0,1,682,-1876785693,62,267.0,1,682,-1876785693,62
46,259.0,1,246,-498937449,13,288.0,1,246,-498937449,13,258.0,1,246,-498937449,13,300.0,1,246,-498937449,13
47,272.0,1,494,1898928932,25,578.0,1,494,1898928932,25,288.0,1,494,1898928932,25,325.0,1,494,1898928932,25
48,256.0,1,387,-1578346801,24,354.0,1,387,-1578346801,24,432.0,1,387,-1578346801,24,268.0,1,387,-1578346801,24
49,321.0,1,611,-1083173273,31,608.0,1,611,-1083173273,31,287.0,1,611,-1083173273,31,371.0,1,611,-1083173273,31
