,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,214.0,1,160,1442121986,4,254.0,1,160,1442121986,4,214.0,1,160,1442121986,4,214.0,1,160,1442121986,4
1,338.0,1,593,545112534,60,422.0,1,593,545112534,60,428.0,1,593,545112534,60,623.0,1,593,545112534,60
2,323.0,1,381,-720461840,23,406.0,1,381,-720461840,23,610.0,1,381,-720461840,23,256.0,1,381,-720461840,23
3,844.0,1,469,1248561097,33,436.0,1,469,1248561097,33,347.0,1,469,1248561097,33,280.0,1,469,1248561097,33
4,264.0,1,686,-2037500153,28,323.0,1,686,-2037500153,28,281.0,1,686,-2037500153,28,315.0,1,686,-2037500153,28
5,363.0,1,388,-2089558746,28,771.0,1,388,-2089558746,28,324.0,1,388,-2089558746,28,377.0,1,388,-2089558746,28
6,316.0,1,666,-280978653,54,288.0,1,666,-280978653,54,283.0,1,666,-280978653,54,348.0,1,666,-280978653,54
7,357.0,1,447,-1147224269,9,274.0,1,447,-1147224269,9,549.0,1,447,-1147224269,9,377.0,1,447,-1147224269,9
8,268.0,1,263,-1628570970,14,303.0,1,263,-1628570970,14,268.0,1,263,-1628570970,14,268.0,1,263,-1628570970,14
9,315.0,1,574,394554308,12,954.0,1,574,394554308,12,363.0,1,574,394554308,12,322.0,1,574,394554308,12
10,253.0,1,393,1639656323,36,380.0,1,393,1639656323,36,345.0,1,393,1639656323,36,380.0,1,393,1639656323,36
11,322.0,1,483,580504120,10,272.0,1,483,580504120,10,320.0,1,483,580504120,10,434.0,1,483,580504120,10
12,402.0,1,352,940067979,8,314.0,1,352,940067979,8,263.0,1,352,940067979,8,293.0,1,352,940067979,8
13,331.0,1,448,1609888408,14,454.0,1,448,1609888408,14,306.0,1,448,1609888408,14,259.0,1,448,1609888408,14
14,326.0,1,486,-1432681054,44,320.0,1,486,-1432681054,44,293.0,1,486,-1432681054,44,288.0,1,486,-1432681054,44
15,334.0,1,204,-1896007198,13,270.0,1,204,-1896007198,13,334.0,1,204,-1896007198,13,334.0,1,204,-1896007198,13
16,485.0,1,632,-463304471,13,278.0,1,632,-463304471,13,437.0,1,632,-463304471,13,436.0,1,632,-463304471,13
17,351.0,1,257,-1875122921,13,580.0,1,257,-1875122921,13,351.0,1,257,-1875122921,13,351.0,1,257,-1875122921,13
18,359.0,1,377,-421912566,4,378.0,1,377,-421912566,4,270.0,1,377,-421912566,4,439.0,1,377,-421912566,4
19,312.0,1,556,-1399801100,28,613.0,1,556,-1399801100,28,514.0,1,556,-1399801100,28,332.0,1,556,-1399801100,28
20,271.0,1,429,1545435695,13,265.0,1,429,1545435695,13,259.0,1,429,1545435695,13,367.0,1,429,1545435695,13
21,284.0,1,372,-2124991134,12,317.0,1,372,-2124991134,12,458.0,1,372,-2124991134,12,275.0,1,372,-2124991134,12
22,278.0,1,401,-1069834436,21,260.0,1,401,-1069834436,21,305.0,1,401,-1069834436,21,348.0,1,401,-1069834436,21
23,386.0,1,509,-233962890,46,594.0,1,509,-233962890,46,298.0,1,509,-233962890,46,367.0,1,509,-233962890,46
24,271.0,1,428,-2135423772,35,273.0,1,428,-2135423772,35,403.0,1,428,-2135423772,35,268.0,1,428,-2135423772,35
25,371.0,1,228,-383839056,23,290.0,1,228,-383839056,23,308.0,1,228,-383839056,23,396.0,1,228,-383839056,23
