,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,509.0,1,677,-432715202,7,309.0,1,677,-432715202,7,259.0,1,677,-432715202,7,319.0,1,677,-432715202,7
1,257.0,1,680,-738608701,7,314.0,1,680,-738608701,7,314.0,1,680,-738608701,7,380.0,1,680,-738608701,7
2,358.0,1,349,355382278,18,260.0,1,349,355382278,18,358.0,1,349,355382278,18,358.0,1,349,355382278,18
3,278.0,1,483,-127423018,5,628.0,1,483,-127423018,5,272.0,1,483,-127423018,5,323.0,1,483,-127423018,5
4,274.0,1,578,-2122707927,41,454.0,1,578,-2122707927,41,474.0,1,578,-2122707927,41,315.0,1,578,-2122707927,41
5,320.0,1,463,-776195569,19,277.0,1,463,-776195569,19,257.0,1,463,-776195569,19,433.0,1,463,-776195569,19
6,329.0,1,639,427423115,7,286.0,1,639,427423115,7,485.0,1,639,427423115,7,437.0,1,639,427423115,7
7,481.0,1,694,-2071811181,56,304.0,1,694,-2071811181,56,521.0,1,694,-2071811181,56,307.0,1,694,-2071811181,56
8,323.0,1,164,-1295733592,4,319.0,1,164,-1295733592,4,323.0,1,164,-1295733592,4,323.0,1,164,-1295733592,4
9,497.0,1,634,367022729,20,278.0,1,634,367022729,20,449.0,1,634,367022729,20,371.0,1,634,367022729,20
10,318.0,1,392,-1898223452,24,376.0,1,392,-1898223452,24,429.0,1,392,-1898223452,24,207.0,1,392,-1898223452,24
11,369.0,1,649,-1177591447,46,446.0,1,649,-1177591447,46,641.0,1,649,-1177591447,46,306.0,1,649,-1177591447,46
12,260.0,1,316,-592937880,7,375.0,1,316,-592937880,7,262.0,1,316,-592937880,7,316.0,1,316,-592937880,7
13,319.0,1,395,-901739022,36,270.0,1,395,-901739022,36,441.0,1,395,-901739022,36,267.0,1,395,-901739022,36
14,284.0,1,155,-847097048,13,279.0,1,155,-847097048,13,284.0,1,155,-847097048,13,284.0,1,155,-847097048,13
15,376.0,1,450,1688597424,23,411.0,1,450,1688597424,23,492.0,1,450,1688597424,23,261.0,1,450,1688597424,23
16,383.0,1,493,-178185998,30,315.0,1,493,-178185998,30,340.0,1,493,-178185998,30,377.0,1,493,-178185998,30
17,226.0,1,195,-156250737,6,257.0,1,195,-156250737,6,226.0,1,195,-156250737,6,226.0,1,195,-156250737,6
18,426.0,1,446,-1964567553,5,265.0,1,446,-1964567553,5,267.0,1,446,-1964567553,5,292.0,1,446,-1964567553,5
19,263.0,1,217,-1499020089,18,326.0,1,217,-1499020089,18,263.0,1,217,-1499020089,18,263.0,1,217,-1499020089,18
20,270.0,1,480,643738969,10,354.0,1,480,643738969,10,268.0,1,480,643738969,10,384.0,1,480,643738969,10
21,291.0,1,329,1600837545,20,723.0,1,329,1600837545,20,450.0,1,329,1600837545,20,236.0,1,329,1600837545,20
22,278.0,1,616,-1202904442,56,320.0,1,616,-1202904442,56,292.0,1,616,-1202904442,56,266.0,1,616,-1202904442,56
23,291.0,1,515,1442983340,16,362.0,1,515,1442983340,16,311.0,1,515,1442983340,16,315.0,1,515,1442983340,16
24,283.0,1,632,359665779,45,292.0,1,632,359665779,45,277.0,1,632,359665779,45,367.0,1,632,359665779,45
25,283.0,1,593,1358012239,60,755.0,1,593,1358012239,60,335.0,1,593,1358012239,60,315.0,1,593,1358012239,60
26,289.0,1,205,-1390805084,21,455.0,1,205,-1390805084,21,319.0,1,205,-1390805084,21,359.0,1,205,-1390805084,21
27,251.0,1,319,1161546760,20,281.0,1,319,1161546760,20,251.0,1,319,1161546760,20,251.0,1,319,1161546760,20
28,303.0,1,509,-117841969,46,295.0,1,509,-117841969,46,383.0,1,509,-117841969,46,407.0,1,509,-117841969,46
29,374.0,1,317,1526701369,32,257.0,1,317,1526701369,32,278.0,1,317,1526701369,32,370.0,1,317,1526701369,32
30,354.0,1,471,-434359269,5,270.0,1,471,-434359269,5,373.0,1,471,-434359269,5,265.0,1,471,-434359269,5
31,338.0,1,447,1245274818,36,269.0,1,447,1245274818,36,275.0,1,447,1245274818,36,437.0,1,447,1245274818,36
32,272.0,1,338,-577523393,14,392.0,1,338,-577523393,14,272.0,1,338,-577523393,14,272.0,1,338,-577523393,14
33,273.0,1,598,1904009959,54,524.0,1,598,1904009959,54,346.0,1,598,1904009959,54,319.0,1,598,1904009959,54
34,290.0,1,284,-565252028,20,261.0,1,284,-565252028,20,290.0,1,284,-565252028,20,290.0,1,284,-565252028,20
35,267.0,1,200,-366138300,6,378.0,1,200,-366138300,6,267.0,1,200,-366138300,6,267.0,1,200,-366138300,6
36,217.0,1,501,-1476256839,21,269.0,1,501,-1476256839,21,372.0,1,501,-1476256839,21,379.0,1,501,-1476256839,21
37,312.0,1,184,886485321,10,430.0,1,184,886485321,10,312.0,1,184,886485321,10,312.0,1,184,886485321,10
38,273.0,1,261,-959696466,24,257.0,1,261,-959696466,24,273.0,1,261,-959696466,24,273.0,1,261,-959696466,24
39,322.0,1,269,1156409061,3,427.0,1,269,1156409061,3,322.0,1,269,1156409061,3,322.0,1,269,1156409061,3
40,371.0,1,185,1832815403,19,314.0,1,185,1832815403,19,371.0,1,185,1832815403,19,371.0,1,185,1832815403,19
41,255.0,1,303,-1553075249,31,252.0,1,303,-1553075249,31,330.0,1,303,-1553075249,31,265.0,1,303,-1553075249,31
42,315.0,1,365,-346901402,8,491.0,1,365,-346901402,8,267.0,1,365,-346901402,8,267.0,1,365,-346901402,8
43,313.0,1,621,284009734,19,761.0,1,621,284009734,19,370.0,1,621,284009734,19,311.0,1,621,284009734,19
44,221.0,1,239,-1833045278,17,282.0,1,239,-1833045278,17,221.0,1,239,-1833045278,17,221.0,1,239,-1833045278,17
45,264.0,1,502,1718959982,16,266.0,1,502,1718959982,16,269.0,1,502,1718959982,16,291.0,1,502,1718959982,16
46,320.0,1,337,1602524618,21,332.0,1,337,1602524618,21,296.0,1,337,1602524618,21,314.0,1,337,1602524618,21
47,401.0,1,477,-526118414,39,716.0,1,477,-526118414,39,640.0,1,477,-526118414,39,328.0,1,477,-526118414,39
48,354.0,1,346,-1724164587,21,329.0,1,346,-1724164587,21,315.0,1,346,-1724164587,21,358.0,1,346,-1724164587,21
49,256.0,1,225,764086956,3,354.0,1,225,764086956,3,258.0,1,225,764086956,3,217.0,1,225,764086956,3
