,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,360.0,1,581,-636414598,35,398.0,1,581,-636414598,35,257.0,1,581,-636414598,35,318.0,1,581,-636414598,35
1,345.0,1,570,-144377554,57,400.0,1,570,-144377554,57,564.0,1,570,-144377554,57,281.0,1,570,-144377554,57
2,312.0,1,268,622837519,9,257.0,1,268,622837519,9,312.0,1,268,622837519,9,312.0,1,268,622837519,9
3,285.0,1,439,-2020309775,40,274.0,1,439,-2020309775,40,314.0,1,439,-2020309775,40,512.0,1,439,-2020309775,40
4,322.0,1,416,1961230132,21,270.0,1,416,1961230132,21,549.0,1,416,1961230132,21,305.0,1,416,1961230132,21
5,302.0,1,565,-211402825,57,268.0,1,565,-211402825,57,373.0,1,565,-211402825,57,263.0,1,565,-211402825,57
6,380.0,1,508,-1970819412,11,798.0,1,508,-1970819412,11,377.0,1,508,-1970819412,11,258.0,1,508,-1970819412,11
7,269.0,1,634,-707936637,58,290.0,1,634,-707936637,58,367.0,1,634,-707936637,58,303.0,1,634,-707936637,58
8,281.0,1,670,802244171,41,321.0,1,670,802244171,41,294.0,1,670,802244171,41,478.0,1,670,802244171,41
9,318.0,1,195,941501113,20,257.0,1,195,941501113,20,382.0,1,195,941501113,20,307.0,1,195,941501113,20
10,274.0,1,375,-547246007,23,859.0,1,375,-547246007,23,325.0,1,375,-547246007,23,392.0,1,375,-547246007,23
11,434.0,1,471,-1084277930,15,653.0,1,471,-1084277930,15,263.0,1,471,-1084277930,15,285.0,1,471,-1084277930,15
12,322.0,1,465,966709193,38,271.0,1,465,966709193,38,467.0,1,465,966709193,38,299.0,1,465,966709193,38
13,945.0,1,384,-271287009,24,281.0,1,384,-271287009,24,273.0,1,384,-271287009,24,265.0,1,384,-271287009,24
14,284.0,1,636,-1118666076,51,288.0,1,636,-1118666076,51,397.0,1,636,-1118666076,51,354.0,1,636,-1118666076,51
15,492.0,1,607,-382208423,61,416.0,1,607,-382208423,61,676.0,1,607,-382208423,61,324.0,1,607,-382208423,61
16,255.0,1,617,1736732045,7,411.0,1,617,1736732045,7,355.0,1,617,1736732045,7,373.0,1,617,1736732045,7
17,385.0,1,511,-1389311645,21,312.0,1,511,-1389311645,21,592.0,1,511,-1389311645,21,335.0,1,511,-1389311645,21
18,362.0,1,327,-802755358,4,319.0,1,327,-802755358,4,313.0,1,327,-802755358,4,311.0,1,327,-802755358,4
19,257.0,1,217,-2089102351,22,211.0,1,217,-2089102351,22,322.0,1,217,-2089102351,22,254.0,1,217,-2089102351,22
20,269.0,1,379,-881576388,23,376.0,1,379,-881576388,23,378.0,1,379,-881576388,23,292.0,1,379,-881576388,23
21,342.0,1,321,-1299009011,20,374.0,1,321,-1299009011,20,342.0,1,321,-1299009011,20,342.0,1,321,-1299009011,20
22,263.0,1,696,-732904252,14,327.0,1,696,-732904252,14,293.0,1,696,-732904252,14,301.0,1,696,-732904252,14
23,376.0,1,397,1785760999,20,660.0,1,397,1785760999,20,318.0,1,397,1785760999,20,323.0,1,397,1785760999,20
24,286.0,1,280,-1918483353,26,257.0,1,280,-1918483353,26,286.0,1,280,-1918483353,26,286.0,1,280,-1918483353,26
25,340.0,1,643,-484581576,65,695.0,1,643,-484581576,65,317.0,1,643,-484581576,65,301.0,1,643,-484581576,65
26,373.0,1,366,1761883492,11,433.0,1,366,1761883492,11,315.0,1,366,1761883492,11,286.0,1,366,1761883492,11
27,341.0,1,416,865419081,13,292.0,1,416,865419081,13,263.0,1,416,865419081,13,264.0,1,416,865419081,13
28,264.0,1,198,947667173,16,315.0,1,198,947667173,16,264.0,1,198,947667173,16,264.0,1,198,947667173,16
