,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,265.0,1,285,-973873236,26,353.0,1,285,-973873236,26,265.0,1,285,-973873236,26,265.0,1,285,-973873236,26
1,380.0,1,613,-1088335705,31,645.0,1,613,-1088335705,31,283.0,1,613,-1088335705,31,404.0,1,613,-1088335705,31
2,268.0,1,329,-1046301894,20,296.0,1,329,-1046301894,20,268.0,1,329,-1046301894,20,268.0,1,329,-1046301894,20
3,265.0,1,322,1660663144,23,316.0,1,322,1660663144,23,263.0,1,322,1660663144,23,279.0,1,322,1660663144,23
4,258.0,1,179,-1587302998,4,327.0,1,179,-1587302998,4,258.0,1,179,-1587302998,4,258.0,1,179,-1587302998,4
5,376.0,1,433,-52614329,31,730.0,1,433,-52614329,31,468.0,1,433,-52614329,31,539.0,1,433,-52614329,31
6,291.0,1,168,1852449694,9,253.0,1,168,1852449694,9,291.0,1,168,1852449694,9,291.0,1,168,1852449694,9
7,292.0,1,573,-2027488318,35,314.0,1,573,-2027488318,35,423.0,1,573,-2027488318,35,378.0,1,573,-2027488318,35
8,266.0,1,398,1521978414,24,330.0,1,398,1521978414,24,318.0,1,398,1521978414,24,323.0,1,398,1521978414,24
9,307.0,1,523,-509210432,27,546.0,1,523,-509210432,27,442.0,1,523,-509210432,27,266.0,1,523,-509210432,27
10,245.0,1,245,-511560577,20,256.0,1,245,-511560577,20,245.0,1,245,-511560577,20,245.0,1,245,-511560577,20
11,324.0,1,553,57354798,45,463.0,1,553,57354798,45,325.0,1,553,57354798,45,320.0,1,553,57354798,45
12,333.0,1,588,-1921687547,53,328.0,1,588,-1921687547,53,492.0,1,588,-1921687547,53,328.0,1,588,-1921687547,53
13,326.0,1,464,490208651,33,535.0,1,464,490208651,33,274.0,1,464,490208651,33,316.0,1,464,490208651,33
14,381.0,1,278,-951276542,14,262.0,1,278,-951276542,14,375.0,1,278,-951276542,14,274.0,1,278,-951276542,14
15,272.0,1,658,1104807281,40,562.0,1,658,1104807281,40,474.0,1,658,1104807281,40,314.0,1,658,1104807281,40
16,354.0,1,370,-1121902384,23,349.0,1,370,-1121902384,23,315.0,1,370,-1121902384,23,318.0,1,370,-1121902384,23
17,300.0,1,689,-1499919335,49,330.0,1,689,-1499919335,49,279.0,1,689,-1499919335,49,325.0,1,689,-1499919335,49
18,304.0,1,200,1672409207,15,288.0,1,200,1672409207,15,304.0,1,200,1672409207,15,304.0,1,200,1672409207,15
19,280.0,1,354,114848573,4,443.0,1,354,114848573,4,280.0,1,354,114848573,4,280.0,1,354,114848573,4
20,316.0,1,401,-316167480,9,265.0,1,401,-316167480,9,323.0,1,401,-316167480,9,221.0,1,401,-316167480,9
21,260.0,1,630,1907505033,13,390.0,1,630,1907505033,13,272.0,1,630,1907505033,13,352.0,1,630,1907505033,13
22,319.0,1,317,1735743038,16,311.0,1,317,1735743038,16,222.0,1,317,1735743038,16,259.0,1,317,1735743038,16
23,353.0,1,408,-903760016,37,286.0,1,408,-903760016,37,317.0,1,408,-903760016,37,271.0,1,408,-903760016,37
24,315.0,1,289,1783769538,3,376.0,1,289,1783769538,3,324.0,1,289,1783769538,3,343.0,1,289,1783769538,3
25,371.0,1,166,1800385506,5,320.0,1,166,1800385506,5,383.0,1,166,1800385506,5,328.0,1,166,1800385506,5
26,406.0,1,437,-1399791877,9,579.0,1,437,-1399791877,9,311.0,1,437,-1399791877,9,324.0,1,437,-1399791877,9
27,255.0,1,151,-1253155535,8,257.0,1,151,-1253155535,8,255.0,1,151,-1253155535,8,255.0,1,151,-1253155535,8
28,263.0,1,386,1006349578,20,337.0,1,386,1006349578,20,316.0,1,386,1006349578,20,318.0,1,386,1006349578,20
29,269.0,1,655,-2146420768,53,268.0,1,655,-2146420768,53,917.0,1,655,-2146420768,53,450.0,1,655,-2146420768,53
30,318.0,1,565,1192904116,40,378.0,1,565,1192904116,40,303.0,1,565,1192904116,40,315.0,1,565,1192904116,40
31,262.0,1,350,426856167,28,302.0,1,350,426856167,28,320.0,1,350,426856167,28,351.0,1,350,426856167,28
32,372.0,1,303,1268825448,19,318.0,1,303,1268825448,19,372.0,1,303,1268825448,19,372.0,1,303,1268825448,19
33,374.0,1,467,2118908974,10,709.0,1,467,2118908974,10,339.0,1,467,2118908974,10,294.0,1,467,2118908974,10
34,335.0,1,239,-674291399,5,322.0,1,239,-674291399,5,335.0,1,239,-674291399,5,335.0,1,239,-674291399,5
35,337.0,1,414,-475182680,21,319.0,1,414,-475182680,21,261.0,1,414,-475182680,21,336.0,1,414,-475182680,21
36,259.0,1,163,-473322876,10,276.0,1,163,-473322876,10,259.0,1,163,-473322876,10,259.0,1,163,-473322876,10
37,279.0,1,511,163837788,6,624.0,1,511,163837788,6,289.0,1,511,163837788,6,316.0,1,511,163837788,6
38,357.0,1,694,-1554741164,7,337.0,1,694,-1554741164,7,332.0,1,694,-1554741164,7,260.0,1,694,-1554741164,7
39,286.0,1,498,-1198226867,50,276.0,1,498,-1198226867,50,347.0,1,498,-1198226867,50,434.0,1,498,-1198226867,50
40,322.0,1,603,-1854805561,7,768.0,1,603,-1854805561,7,289.0,1,603,-1854805561,7,317.0,1,603,-1854805561,7
41,378.0,1,175,1833001977,13,314.0,1,175,1833001977,13,378.0,1,175,1833001977,13,378.0,1,175,1833001977,13
42,313.0,1,608,1589209303,19,677.0,1,608,1589209303,19,334.0,1,608,1589209303,19,262.0,1,608,1589209303,19
