,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
13,318.0,1,374,-453279470,27,259.0,1,374,-453279470,27,300.0,1,374,-453279470,27,260.0,1,374,-453279470,27
14,311.0,1,447,-474477537,14,583.0,1,447,-474477537,14,271.0,1,447,-474477537,14,259.0,1,447,-474477537,14
15,216.0,1,600,1680881307,6,298.0,1,600,1680881307,6,317.0,1,600,1680881307,6,310.0,1,600,1680881307,6
16,479.0,1,355,1172663279,29,331.0,1,355,1172663279,29,323.0,1,355,1172663279,29,263.0,1,355,1172663279,29
17,255.0,1,487,1421507303,35,439.0,1,487,1421507303,35,255.0,1,487,1421507303,35,255.0,1,487,1421507303,35
18,528.0,1,645,922915982,52,378.0,1,645,922915982,52,489.0,1,645,922915982,52,388.0,1,645,922915982,52
19,247.0,1,437,1793105832,27,380.0,1,437,1793105832,27,247.0,1,437,1793105832,27,247.0,1,437,1793105832,27
20,265.0,1,645,-1828796025,65,587.0,1,645,-1828796025,65,268.0,1,645,-1828796025,65,318.0,1,645,-1828796025,65
21,316.0,1,163,178891693,12,311.0,1,163,178891693,12,316.0,1,163,178891693,12,316.0,1,163,178891693,12
22,376.0,1,365,-423479071,37,397.0,1,365,-423479071,37,341.0,1,365,-423479071,37,236.0,1,365,-423479071,37
23,409.0,1,230,1470061681,19,389.0,1,230,1470061681,19,261.0,1,230,1470061681,19,295.0,1,230,1470061681,19
24,378.0,1,434,1925529097,9,378.0,1,434,1925529097,9,456.0,1,434,1925529097,9,355.0,1,434,1925529097,9
25,349.0,1,474,1821696206,38,254.0,1,474,1821696206,38,323.0,1,474,1821696206,38,380.0,1,474,1821696206,38
26,450.0,1,583,1058903605,12,278.0,1,583,1058903605,12,284.0,1,583,1058903605,12,311.0,1,583,1058903605,12
27,272.0,1,409,-1885723167,25,417.0,1,409,-1885723167,25,321.0,1,409,-1885723167,25,386.0,1,409,-1885723167,25
28,333.0,1,698,-356768024,35,316.0,1,698,-356768024,35,262.0,1,698,-356768024,35,436.0,1,698,-356768024,35
29,277.0,1,431,-493548966,44,557.0,1,431,-493548966,44,319.0,1,431,-493548966,44,320.0,1,431,-493548966,44
30,307.0,1,634,-52241849,32,280.0,1,634,-52241849,32,372.0,1,634,-52241849,32,321.0,1,634,-52241849,32
31,287.0,1,523,-573741668,42,441.0,1,523,-573741668,42,323.0,1,523,-573741668,42,262.0,1,523,-573741668,42
32,322.0,1,581,709433372,59,599.0,1,581,709433372,59,275.0,1,581,709433372,59,501.0,1,581,709433372,59
33,258.0,1,283,-29964927,12,326.0,1,283,-29964927,12,557.0,1,283,-29964927,12,379.0,1,283,-29964927,12
34,430.0,1,258,392419805,13,339.0,1,258,392419805,13,430.0,1,258,392419805,13,430.0,1,258,392419805,13
35,272.0,1,581,-1965220050,41,377.0,1,581,-1965220050,41,600.0,1,581,-1965220050,41,275.0,1,581,-1965220050,41
36,266.0,1,697,-961580748,14,280.0,1,697,-961580748,14,280.0,1,697,-961580748,14,380.0,1,697,-961580748,14
37,321.0,1,462,-1901384634,14,502.0,1,462,-1901384634,14,746.0,1,462,-1901384634,14,289.0,1,462,-1901384634,14
38,322.0,1,602,-1476342033,13,550.0,1,602,-1476342033,13,321.0,1,602,-1476342033,13,269.0,1,602,-1476342033,13
39,314.0,1,434,-614776504,44,379.0,1,434,-614776504,44,331.0,1,434,-614776504,44,292.0,1,434,-614776504,44
40,351.0,1,459,-801260870,28,260.0,1,459,-801260870,28,497.0,1,459,-801260870,28,529.0,1,459,-801260870,28
41,389.0,1,534,-996549552,22,316.0,1,534,-996549552,22,461.0,1,534,-996549552,22,447.0,1,534,-996549552,22
42,212.0,1,159,214357432,12,314.0,1,159,214357432,12,212.0,1,159,214357432,12,212.0,1,159,214357432,12
43,289.0,1,155,46617530,11,323.0,1,155,46617530,11,289.0,1,155,46617530,11,289.0,1,155,46617530,11
44,258.0,1,333,1460654120,4,318.0,1,333,1460654120,4,512.0,1,333,1460654120,4,373.0,1,333,1460654120,4
45,316.0,1,347,-1130691202,18,369.0,1,347,-1130691202,18,299.0,1,347,-1130691202,18,360.0,1,347,-1130691202,18
46,275.0,1,502,63813310,6,269.0,1,502,63813310,6,326.0,1,502,63813310,6,322.0,1,502,63813310,6
47,264.0,1,378,2088865658,35,275.0,1,378,2088865658,35,564.0,1,378,2088865658,35,282.0,1,378,2088865658,35
48,264.0,1,173,-3787272,2,295.0,1,173,-3787272,2,357.0,1,173,-3787272,2,329.0,1,173,-3787272,2
49,381.0,1,534,1944521179,27,846.0,1,534,1944521179,27,280.0,1,534,1944521179,27,314.0,1,534,1944521179,27
