,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,264.0,1,380,1854475318,35,501.0,1,380,1854475318,35,264.0,1,380,1854475318,35,264.0,1,380,1854475318,35
1,271.0,1,280,1306721026,3,451.0,1,280,1306721026,3,271.0,1,280,1306721026,3,271.0,1,280,1306721026,3
2,308.0,1,508,1906532460,16,258.0,1,508,1906532460,16,278.0,1,508,1906532460,16,277.0,1,508,1906532460,16
3,269.0,1,443,-293620958,9,314.0,1,443,-293620958,9,265.0,1,443,-293620958,9,268.0,1,443,-293620958,9
4,462.0,1,408,1915267293,29,372.0,1,408,1915267293,29,462.0,1,408,1915267293,29,462.0,1,408,1915267293,29
5,271.0,1,349,-43311922,18,259.0,1,349,-43311922,18,271.0,1,349,-43311922,18,271.0,1,349,-43311922,18
6,313.0,1,508,232173347,46,380.0,1,508,232173347,46,261.0,1,508,232173347,46,376.0,1,508,232173347,46
7,385.0,1,483,2109141546,15,476.0,1,483,2109141546,15,272.0,1,483,2109141546,15,330.0,1,483,2109141546,15
8,413.0,1,244,2131991638,25,334.0,1,244,2131991638,25,376.0,1,244,2131991638,25,374.0,1,244,2131991638,25
9,395.0,1,471,-1954663495,19,874.0,1,471,-1954663495,19,375.0,1,471,-1954663495,19,377.0,1,471,-1954663495,19
10,334.0,1,311,-2128417921,19,292.0,1,311,-2128417921,19,330.0,1,311,-2128417921,19,259.0,1,311,-2128417921,19
11,376.0,1,170,-1105637003,11,286.0,1,170,-1105637003,11,376.0,1,170,-1105637003,11,376.0,1,170,-1105637003,11
12,385.0,1,456,1382560942,5,308.0,1,456,1382560942,5,413.0,1,456,1382560942,5,312.0,1,456,1382560942,5
13,358.0,1,547,835663108,17,511.0,1,547,835663108,17,414.0,1,547,835663108,17,379.0,1,547,835663108,17
14,319.0,1,534,-1258444543,6,317.0,1,534,-1258444543,6,259.0,1,534,-1258444543,6,265.0,1,534,-1258444543,6
15,538.0,1,547,-1907092092,33,268.0,1,547,-1907092092,33,363.0,1,547,-1907092092,33,384.0,1,547,-1907092092,33
16,521.0,1,490,-1797334994,40,270.0,1,490,-1797334994,40,380.0,1,490,-1797334994,40,318.0,1,490,-1797334994,40
17,313.0,1,419,2008368157,13,380.0,1,419,2008368157,13,772.0,1,419,2008368157,13,376.0,1,419,2008368157,13
18,324.0,1,571,739613479,29,267.0,1,571,739613479,29,288.0,1,571,739613479,29,310.0,1,571,739613479,29
19,284.0,1,563,-495574631,34,433.0,1,563,-495574631,34,267.0,1,563,-495574631,34,265.0,1,563,-495574631,34
20,342.0,1,594,-583538242,42,533.0,1,594,-583538242,42,268.0,1,594,-583538242,42,267.0,1,594,-583538242,42
21,257.0,1,379,-1053078747,23,326.0,1,379,-1053078747,23,602.0,1,379,-1053078747,23,269.0,1,379,-1053078747,23
