,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,276.0,1,231,-1241141531,5,250.0,1,231,-1241141531,5,276.0,1,231,-1241141531,5,276.0,1,231,-1241141531,5
1,346.0,1,483,-1998193016,15,285.0,1,483,-1998193016,15,253.0,1,483,-1998193016,15,315.0,1,483,-1998193016,15
2,276.0,1,645,1917858417,13,272.0,1,645,1917858417,13,361.0,1,645,1917858417,13,432.0,1,645,1917858417,13
3,266.0,1,631,928225382,7,291.0,1,631,928225382,7,445.0,1,631,928225382,7,264.0,1,631,928225382,7
4,443.0,1,596,464246508,42,856.0,1,596,464246508,42,343.0,1,596,464246508,42,257.0,1,596,464246508,42
5,321.0,1,324,-1725112131,17,263.0,1,324,-1725112131,17,394.0,1,324,-1725112131,17,282.0,1,324,-1725112131,17
6,317.0,1,406,-1831144876,41,498.0,1,406,-1831144876,41,431.0,1,406,-1831144876,41,320.0,1,406,-1831144876,41
7,264.0,1,349,-624413866,21,319.0,1,349,-624413866,21,259.0,1,349,-624413866,21,314.0,1,349,-624413866,21
8,279.0,1,659,-2094345032,27,1331.0,1,659,-2094345032,27,316.0,1,659,-2094345032,27,562.0,1,659,-2094345032,27
9,309.0,1,560,1117738786,6,285.0,1,560,1117738786,6,407.0,1,560,1117738786,6,269.0,1,560,1117738786,6
10,331.0,1,340,-1362275552,11,311.0,1,340,-1362275552,11,331.0,1,340,-1362275552,11,331.0,1,340,-1362275552,11
11,321.0,1,372,1533187234,27,321.0,1,372,1533187234,27,289.0,1,372,1533187234,27,413.0,1,372,1533187234,27
12,374.0,1,255,1800608993,3,250.0,1,255,1800608993,3,374.0,1,255,1800608993,3,374.0,1,255,1800608993,3
13,377.0,1,282,579160561,29,638.0,1,282,579160561,29,377.0,1,282,579160561,29,377.0,1,282,579160561,29
14,301.0,1,678,1413068571,28,263.0,1,678,1413068571,28,301.0,1,678,1413068571,28,382.0,1,678,1413068571,28
15,437.0,1,668,-493436455,14,378.0,1,668,-493436455,14,690.0,1,668,-493436455,14,318.0,1,668,-493436455,14
16,563.0,1,637,-1104407941,13,371.0,1,637,-1104407941,13,439.0,1,637,-1104407941,13,384.0,1,637,-1104407941,13
17,257.0,1,253,-450213600,13,316.0,1,253,-450213600,13,300.0,1,253,-450213600,13,209.0,1,253,-450213600,13
18,312.0,1,458,-1417116014,33,272.0,1,458,-1417116014,33,317.0,1,458,-1417116014,33,270.0,1,458,-1417116014,33
19,314.0,1,560,237551075,45,714.0,1,560,237551075,45,319.0,1,560,237551075,45,324.0,1,560,237551075,45
20,317.0,1,367,1097285809,37,377.0,1,367,1097285809,37,317.0,1,367,1097285809,37,317.0,1,367,1097285809,37
