,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,306.0,1,327,-1421819480,4,264.0,1,327,-1421819480,4,306.0,1,327,-1421819480,4,306.0,1,327,-1421819480,4
1,308.0,1,660,-2117423833,33,323.0,1,660,-2117423833,33,272.0,1,660,-2117423833,33,376.0,1,660,-2117423833,33
2,282.0,1,273,1851591976,6,315.0,1,273,1851591976,6,282.0,1,273,1851591976,6,282.0,1,273,1851591976,6
3,502.0,1,184,-511521252,2,282.0,1,184,-511521252,2,502.0,1,184,-511521252,2,502.0,1,184,-511521252,2
4,266.0,1,310,-1101320587,31,264.0,1,310,-1101320587,31,323.0,1,310,-1101320587,31,342.0,1,310,-1101320587,31
5,379.0,1,191,1588894988,8,253.0,1,191,1588894988,8,379.0,1,191,1588894988,8,379.0,1,191,1588894988,8
6,313.0,1,270,-1919634599,9,417.0,1,270,-1919634599,9,313.0,1,270,-1919634599,9,313.0,1,270,-1919634599,9
7,352.0,1,538,1029156162,44,552.0,1,538,1029156162,44,352.0,1,538,1029156162,44,352.0,1,538,1029156162,44
8,267.0,1,309,-1698907247,10,289.0,1,309,-1698907247,10,267.0,1,309,-1698907247,10,267.0,1,309,-1698907247,10
9,340.0,1,241,-567216336,22,271.0,1,241,-567216336,22,340.0,1,241,-567216336,22,340.0,1,241,-567216336,22
10,260.0,1,666,-1371160665,7,635.0,1,666,-1371160665,7,273.0,1,666,-1371160665,7,329.0,1,666,-1371160665,7
11,437.0,1,345,996091344,35,429.0,1,345,996091344,35,273.0,1,345,996091344,35,262.0,1,345,996091344,35
12,271.0,1,508,901120897,46,312.0,1,508,901120897,46,376.0,1,508,901120897,46,353.0,1,508,901120897,46
13,314.0,1,563,1521932694,17,318.0,1,563,1521932694,17,435.0,1,563,1521932694,17,321.0,1,563,1521932694,17
14,256.0,1,264,-989809357,14,343.0,1,264,-989809357,14,376.0,1,264,-989809357,14,261.0,1,264,-989809357,14
15,271.0,1,228,562784669,10,236.0,1,228,562784669,10,271.0,1,228,562784669,10,271.0,1,228,562784669,10
16,267.0,1,547,860355235,22,321.0,1,547,860355235,22,316.0,1,547,860355235,22,441.0,1,547,860355235,22
17,320.0,1,192,-2020868062,20,256.0,1,192,-2020868062,20,333.0,1,192,-2020868062,20,300.0,1,192,-2020868062,20
18,586.0,1,226,1362298333,19,335.0,1,226,1362298333,19,419.0,1,226,1362298333,19,271.0,1,226,1362298333,19
19,285.0,1,283,-1016144120,15,420.0,1,283,-1016144120,15,285.0,1,283,-1016144120,15,285.0,1,283,-1016144120,15
20,258.0,1,376,-1173151715,34,664.0,1,376,-1173151715,34,258.0,1,376,-1173151715,34,258.0,1,376,-1173151715,34
21,371.0,1,277,-390250269,6,379.0,1,277,-390250269,6,371.0,1,277,-390250269,6,371.0,1,277,-390250269,6
22,319.0,1,630,-1377453353,32,439.0,1,630,-1377453353,32,336.0,1,630,-1377453353,32,225.0,1,630,-1377453353,32
23,309.0,1,348,866747322,25,525.0,1,348,866747322,25,309.0,1,348,866747322,25,309.0,1,348,866747322,25
24,319.0,1,509,-1095066702,51,322.0,1,509,-1095066702,51,327.0,1,509,-1095066702,51,380.0,1,509,-1095066702,51
25,329.0,1,604,610456225,37,290.0,1,604,610456225,37,317.0,1,604,610456225,37,216.0,1,604,610456225,37
26,375.0,1,401,54116344,5,315.0,1,401,54116344,5,382.0,1,401,54116344,5,260.0,1,401,54116344,5
27,315.0,1,154,479497865,8,268.0,1,154,479497865,8,315.0,1,154,479497865,8,315.0,1,154,479497865,8
28,323.0,1,512,-527955391,16,267.0,1,512,-527955391,16,269.0,1,512,-527955391,16,325.0,1,512,-527955391,16
29,257.0,1,388,1135170942,8,339.0,1,388,1135170942,8,326.0,1,388,1135170942,8,377.0,1,388,1135170942,8
30,378.0,1,279,-1742528564,20,255.0,1,279,-1742528564,20,258.0,1,279,-1742528564,20,268.0,1,279,-1742528564,20
31,444.0,1,380,-517048184,19,260.0,1,380,-517048184,19,555.0,1,380,-517048184,19,435.0,1,380,-517048184,19
32,376.0,1,508,-1157423082,6,530.0,1,508,-1157423082,6,316.0,1,508,-1157423082,6,342.0,1,508,-1157423082,6
33,273.0,1,190,-508997107,19,334.0,1,190,-508997107,19,273.0,1,190,-508997107,19,273.0,1,190,-508997107,19
34,399.0,1,349,-2097103103,11,473.0,1,349,-2097103103,11,398.0,1,349,-2097103103,11,289.0,1,349,-2097103103,11
35,267.0,1,168,-209220587,7,326.0,1,168,-209220587,7,267.0,1,168,-209220587,7,267.0,1,168,-209220587,7
36,330.0,1,615,1221777437,37,781.0,1,615,1221777437,37,369.0,1,615,1221777437,37,436.0,1,615,1221777437,37
37,350.0,1,222,-836430984,7,310.0,1,222,-836430984,7,350.0,1,222,-836430984,7,350.0,1,222,-836430984,7
38,317.0,1,411,765472240,25,250.0,1,411,765472240,25,317.0,1,411,765472240,25,317.0,1,411,765472240,25
39,253.0,1,216,658004284,7,299.0,1,216,658004284,7,253.0,1,216,658004284,7,253.0,1,216,658004284,7
40,308.0,1,166,-79082453,9,313.0,1,166,-79082453,9,213.0,1,166,-79082453,9,257.0,1,166,-79082453,9
41,552.0,1,649,261808598,46,495.0,1,649,261808598,46,807.0,1,649,261808598,46,266.0,1,649,261808598,46
42,261.0,1,203,1552605638,21,936.0,1,203,1552605638,21,261.0,1,203,1552605638,21,261.0,1,203,1552605638,21
43,237.0,1,384,-727244585,16,379.0,1,384,-727244585,16,767.0,1,384,-727244585,16,275.0,1,384,-727244585,16
44,266.0,1,602,-47590026,7,445.0,1,602,-47590026,7,317.0,1,602,-47590026,7,273.0,1,602,-47590026,7
45,261.0,1,401,561931800,25,395.0,1,401,561931800,25,261.0,1,401,561931800,25,261.0,1,401,561931800,25
46,237.0,1,305,-117844788,28,276.0,1,305,-117844788,28,237.0,1,305,-117844788,28,237.0,1,305,-117844788,28
47,292.0,1,331,1981974111,24,266.0,1,331,1981974111,24,292.0,1,331,1981974111,24,292.0,1,331,1981974111,24
48,418.0,1,595,-1838983475,54,488.0,1,595,-1838983475,54,373.0,1,595,-1838983475,54,331.0,1,595,-1838983475,54
49,276.0,1,554,-1288629053,45,278.0,1,554,-1288629053,45,274.0,1,554,-1288629053,45,319.0,1,554,-1288629053,45
