,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,380.0,1,566,1327020884,23,377.0,1,566,1327020884,23,260.0,1,566,1327020884,23,352.0,1,566,1327020884,23
1,317.0,1,468,-521774519,38,1031.0,1,468,-521774519,38,332.0,1,468,-521774519,38,381.0,1,468,-521774519,38
2,324.0,1,472,427457744,43,311.0,1,472,427457744,43,265.0,1,472,427457744,43,323.0,1,472,427457744,43
3,283.0,1,615,1096462758,62,495.0,1,615,1096462758,62,342.0,1,615,1096462758,62,220.0,1,615,1096462758,62
4,261.0,1,548,-697349094,33,268.0,1,548,-697349094,33,387.0,1,548,-697349094,33,261.0,1,548,-697349094,33
5,276.0,1,365,-2083487686,11,405.0,1,365,-2083487686,11,270.0,1,365,-2083487686,11,440.0,1,365,-2083487686,11
6,322.0,1,332,1860754808,7,365.0,1,332,1860754808,7,322.0,1,332,1860754808,7,322.0,1,332,1860754808,7
7,320.0,1,534,-936857500,33,302.0,1,534,-936857500,33,488.0,1,534,-936857500,33,263.0,1,534,-936857500,33
8,494.0,1,391,116436986,4,310.0,1,391,116436986,4,262.0,1,391,116436986,4,339.0,1,391,116436986,4
9,441.0,1,605,1210562291,37,283.0,1,605,1210562291,37,447.0,1,605,1210562291,37,302.0,1,605,1210562291,37
10,315.0,1,492,-1174693568,30,330.0,1,492,-1174693568,30,315.0,1,492,-1174693568,30,315.0,1,492,-1174693568,30
11,274.0,1,576,366249669,52,335.0,1,576,366249669,52,284.0,1,576,366249669,52,278.0,1,576,366249669,52
12,221.0,1,188,-1046640680,4,302.0,1,188,-1046640680,4,221.0,1,188,-1046640680,4,221.0,1,188,-1046640680,4
13,331.0,1,501,349745821,6,314.0,1,501,349745821,6,263.0,1,501,349745821,6,314.0,1,501,349745821,6
14,278.0,1,216,-242074543,20,308.0,1,216,-242074543,20,278.0,1,216,-242074543,20,278.0,1,216,-242074543,20
15,450.0,1,660,-1073152652,66,412.0,1,660,-1073152652,66,291.0,1,660,-1073152652,66,388.0,1,660,-1073152652,66
16,381.0,1,225,-1900830476,12,259.0,1,225,-1900830476,12,381.0,1,225,-1900830476,12,381.0,1,225,-1900830476,12
17,310.0,1,269,-802347944,3,317.0,1,269,-802347944,3,310.0,1,269,-802347944,3,310.0,1,269,-802347944,3
18,300.0,1,483,1945726558,15,489.0,1,483,1945726558,15,524.0,1,483,1945726558,15,269.0,1,483,1945726558,15
19,220.0,1,577,345125373,12,418.0,1,577,345125373,12,365.0,1,577,345125373,12,309.0,1,577,345125373,12
20,491.0,1,236,365253587,22,375.0,1,236,365253587,22,220.0,1,236,365253587,22,258.0,1,236,365253587,22
21,250.0,1,287,-506681512,3,316.0,1,287,-506681512,3,375.0,1,287,-506681512,3,391.0,1,287,-506681512,3
22,313.0,1,590,-743975369,59,327.0,1,590,-743975369,59,329.0,1,590,-743975369,59,265.0,1,590,-743975369,59
23,438.0,1,577,-1437611895,41,289.0,1,577,-1437611895,41,473.0,1,577,-1437611895,41,478.0,1,577,-1437611895,41
24,257.0,1,155,-1766040550,8,274.0,1,155,-1766040550,8,257.0,1,155,-1766040550,8,257.0,1,155,-1766040550,8
25,317.0,1,399,930371541,8,319.0,1,399,930371541,8,423.0,1,399,930371541,8,224.0,1,399,930371541,8
26,313.0,1,446,-1267546252,45,643.0,1,446,-1267546252,45,343.0,1,446,-1267546252,45,399.0,1,446,-1267546252,45
27,253.0,1,167,-1334480564,16,250.0,1,167,-1334480564,16,253.0,1,167,-1334480564,16,253.0,1,167,-1334480564,16
28,430.0,1,614,-1960906972,62,399.0,1,614,-1960906972,62,270.0,1,614,-1960906972,62,321.0,1,614,-1960906972,62
29,377.0,1,390,1326764688,36,328.0,1,390,1326764688,36,377.0,1,390,1326764688,36,377.0,1,390,1326764688,36
