,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,118237665,262.0,7,0,259.0,10,1,255.0,10,0,301.0,10,1
1,1580785804,308.0,17,0,261.0,17,0,261.0,17,0,261.0,17,0
2,756370051,270.0,16,0,204.0,10,1,322.0,6,0,286.0,8,4
3,-1008296613,273.0,14,0,310.0,18,1,320.0,16,0,210.0,14,1
4,116638913,261.0,12,0,275.0,11,1,314.0,11,0,288.0,10,1
5,2063491320,317.0,13,0,226.0,15,1,382.0,12,0,361.0,12,3
6,1737966682,256.0,13,0,263.0,15,0,263.0,15,0,263.0,15,0
7,1984773208,265.0,8,0,312.0,12,0,312.0,12,0,312.0,12,0
8,-2000612860,266.0,23,0,262.0,6,1,317.0,5,0,233.0,6,1
9,-1128719165,272.0,7,0,378.0,16,2,274.0,16,0,297.0,16,3
10,-908139469,499.0,9,0,450.0,14,1,237.0,10,0,372.0,11,1
11,1505371507,301.0,15,0,313.0,11,2,310.0,10,0,305.0,13,2
12,1914985630,314.0,11,0,261.0,11,2,377.0,11,0,476.0,12,2
13,-366767550,277.0,18,0,265.0,12,2,263.0,13,0,286.0,12,2
14,1934559093,260.0,15,0,279.0,9,1,263.0,9,0,291.0,9,1
15,-461554112,335.0,7,0,284.0,21,3,278.0,20,0,206.0,22,1
16,22971802,257.0,9,0,274.0,16,2,258.0,16,0,254.0,16,2
17,-1972655867,268.0,18,0,282.0,18,2,304.0,27,0,270.0,19,2
18,-1897466518,335.0,18,0,255.0,11,0,255.0,11,0,255.0,11,0
19,1862904394,269.0,5,0,380.0,13,1,267.0,11,0,314.0,11,1
20,1764737280,316.0,8,0,257.0,17,1,256.0,19,0,304.0,19,1
21,-793986886,339.0,11,0,321.0,10,0,321.0,10,0,321.0,10,0
22,-164398354,263.0,18,0,371.0,10,2,319.0,10,0,264.0,10,2
23,1894018108,251.0,7,0,313.0,12,1,262.0,11,0,211.0,11,1
24,-646499938,283.0,29,0,260.0,13,1,263.0,16,0,268.0,14,3
25,117146876,585.0,17,0,329.0,12,3,273.0,13,0,360.0,14,1
26,-937157125,257.0,21,0,272.0,19,1,302.0,15,0,272.0,19,1
27,1875339278,494.0,15,0,267.0,21,1,293.0,21,0,318.0,22,1
28,-1805456645,264.0,11,0,255.0,8,3,337.0,10,0,578.0,9,3
29,-1355276641,262.0,9,0,228.0,26,2,351.0,24,0,283.0,24,2
30,-1823445000,261.0,18,0,332.0,16,4,333.0,15,0,218.0,15,4
31,-1120251486,254.0,16,0,256.0,16,2,313.0,17,0,255.0,15,2
32,1969928018,265.0,19,0,276.0,12,4,324.0,11,0,266.0,10,6
33,-1952664780,264.0,17,0,259.0,20,1,248.0,16,0,287.0,15,1
34,-1395240059,681.0,16,0,279.0,17,1,503.0,17,0,315.0,18,1
35,1977931232,267.0,10,0,259.0,7,2,242.0,5,0,257.0,6,2
36,1929170503,315.0,10,0,267.0,16,1,277.0,16,0,378.0,15,3
37,-190869757,313.0,15,0,328.0,13,2,268.0,18,0,374.0,13,1
38,472787474,305.0,10,0,313.0,21,1,263.0,23,0,448.0,20,2
39,861154306,260.0,15,0,372.0,13,1,266.0,15,0,316.0,13,1
40,-1019974480,410.0,10,0,319.0,13,3,261.0,15,0,315.0,14,3
41,1558233440,270.0,12,0,261.0,11,5,260.0,11,0,269.0,13,1
42,793119849,268.0,13,0,299.0,15,2,292.0,15,0,254.0,15,1
43,1214128460,259.0,20,0,214.0,13,2,270.0,13,0,395.0,15,3
44,-846996754,440.0,6,0,258.0,9,1,255.0,8,0,259.0,8,0
45,355342821,260.0,14,0,219.0,12,1,215.0,11,0,312.0,12,3
46,2026635209,289.0,9,0,232.0,12,1,267.0,12,0,277.0,11,1
47,-1492685119,279.0,21,0,316.0,11,1,319.0,12,0,214.0,11,1
48,-1459093513,213.0,9,0,373.0,20,1,285.0,20,0,246.0,16,1
49,180139864,317.0,22,0,213.0,13,1,260.0,14,0,334.0,15,1
50,-615570599,260.0,14,0,252.0,16,3,260.0,10,0,253.0,13,3
51,123734168,267.0,12,0,329.0,14,3,213.0,10,0,269.0,11,0
