,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-369531332,462,28,274.0,13,0,231.0,14,3,281.0,13,0,217.0,13,2
1,-908201792,462,28,258.0,18,0,433.0,18,3,288.0,22,0,255.0,15,2
2,-243178730,462,28,257.0,15,0,271.0,21,3,252.0,15,0,230.0,15,1
3,1375936071,462,28,266.0,7,0,264.0,9,4,264.0,10,0,395.0,9,4
4,-1930149500,462,28,253.0,19,0,316.0,12,0,316.0,12,0,316.0,12,0
5,-557449858,462,28,434.0,6,0,314.0,17,4,362.0,13,0,317.0,17,1
6,-305132637,462,28,247.0,9,0,267.0,13,1,275.0,12,0,345.0,12,1
7,1536013355,462,28,253.0,8,0,319.0,19,2,267.0,17,0,313.0,25,3
8,911726498,462,28,491.0,5,0,253.0,8,1,270.0,9,0,298.0,13,1
9,-976180782,462,28,291.0,12,0,274.0,12,1,351.0,13,0,264.0,13,2
10,-1698015815,462,28,347.0,21,0,287.0,12,2,271.0,10,0,351.0,11,1
11,-1356651377,462,28,256.0,13,0,332.0,15,0,332.0,15,0,332.0,15,0
12,122709323,462,28,259.0,24,0,409.0,12,2,263.0,14,0,213.0,13,3
13,-680282072,462,28,275.0,9,0,209.0,11,0,209.0,11,0,209.0,11,0
14,1924862142,462,28,261.0,15,0,323.0,20,2,319.0,18,0,255.0,19,2
15,-147399701,462,28,286.0,16,0,311.0,14,0,311.0,14,0,311.0,14,0
16,-1986374622,462,28,369.0,15,0,289.0,12,5,262.0,10,0,319.0,12,3
17,574960387,462,28,254.0,15,0,251.0,16,1,255.0,16,0,258.0,17,2
18,1482382106,462,28,360.0,12,0,321.0,13,1,292.0,15,0,211.0,14,1
19,1204895020,462,28,268.0,5,0,269.0,9,2,276.0,12,0,313.0,11,4
20,-1334137017,462,28,268.0,16,0,288.0,9,1,322.0,9,0,330.0,10,1
21,1212229862,462,28,308.0,15,0,295.0,16,4,348.0,17,0,259.0,18,2
22,-1858593352,462,28,300.0,10,0,306.0,9,1,384.0,11,0,316.0,11,1
23,1866799141,462,28,265.0,14,0,252.0,16,1,280.0,24,0,317.0,19,1
24,2102020101,462,28,348.0,11,0,392.0,22,2,391.0,21,0,257.0,20,3
25,-1372306666,462,28,321.0,16,0,341.0,20,1,277.0,21,0,285.0,24,1
26,-915626286,462,28,318.0,28,0,279.0,13,3,425.0,10,0,378.0,10,3
27,-564287940,462,28,266.0,15,0,285.0,10,0,285.0,10,0,285.0,10,0
28,1978457359,462,28,434.0,7,0,271.0,13,2,265.0,13,0,337.0,13,1
29,-193868053,462,28,273.0,20,0,235.0,9,2,327.0,9,0,347.0,8,1
30,932739566,462,28,276.0,13,0,360.0,11,2,310.0,8,0,283.0,11,4
31,-2052191749,462,28,280.0,12,0,276.0,14,3,341.0,12,0,263.0,12,2
32,972756091,462,28,266.0,13,0,266.0,17,1,331.0,22,0,320.0,23,5
33,1691535070,462,28,262.0,19,0,283.0,16,1,365.0,16,0,278.0,18,1
34,473876523,462,28,248.0,12,0,255.0,15,0,255.0,15,0,255.0,15,0
35,-206904133,462,28,304.0,7,0,212.0,16,1,260.0,18,0,289.0,16,1
36,-1745314633,462,28,250.0,16,0,259.0,17,1,318.0,22,0,257.0,22,3
37,-1932525740,462,28,319.0,13,0,320.0,11,3,272.0,10,0,252.0,11,4
38,-210578522,462,28,267.0,14,0,313.0,11,0,313.0,11,0,313.0,11,0
39,-248790760,462,28,262.0,18,0,282.0,18,1,314.0,20,0,322.0,22,1
40,-569967737,462,28,224.0,9,0,329.0,15,3,347.0,14,0,232.0,14,3
41,1833736218,462,28,349.0,16,0,255.0,13,0,255.0,13,0,255.0,13,0
42,832846320,462,28,261.0,12,0,258.0,23,1,284.0,16,0,299.0,15,4
43,-834855934,462,28,257.0,13,0,276.0,19,1,331.0,18,0,256.0,17,2
44,-1053159412,462,28,255.0,12,0,254.0,14,0,254.0,14,0,254.0,14,0
45,-41638859,462,28,323.0,14,0,250.0,6,0,250.0,6,0,250.0,6,0
46,-1490137499,462,28,249.0,13,0,253.0,13,1,326.0,13,0,314.0,14,1
47,36387122,462,28,375.0,14,0,211.0,24,2,316.0,21,0,315.0,23,2
48,391044113,462,28,318.0,13,0,221.0,15,3,256.0,16,0,269.0,18,6
49,-184868875,462,28,265.0,12,0,263.0,9,0,263.0,9,0,263.0,9,0
