,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,915450855,462,28,300.0,12,0,258.0,15,3,232.0,14,0,349.0,16,2
1,-1280179471,462,28,363.0,16,0,205.0,14,2,252.0,14,0,350.0,12,2
2,-550588325,462,28,268.0,14,0,329.0,15,1,314.0,15,0,259.0,15,1
3,694505525,462,28,251.0,7,0,263.0,21,2,287.0,22,0,259.0,18,1
4,975260218,462,28,314.0,15,0,263.0,24,2,269.0,31,0,279.0,24,1
5,-144700133,462,28,269.0,11,0,261.0,12,2,261.0,12,0,263.0,15,1
6,-2008934037,462,28,250.0,12,0,301.0,24,1,318.0,25,0,286.0,23,1
7,-2145156515,462,28,289.0,14,0,318.0,22,0,318.0,22,0,318.0,22,0
8,1687178474,462,28,262.0,14,0,442.0,11,2,267.0,13,0,261.0,14,2
9,594149185,462,28,500.0,10,0,324.0,23,3,392.0,17,0,278.0,17,1
10,352789309,462,28,261.0,12,0,291.0,11,3,289.0,13,0,292.0,10,1
11,777797060,462,28,289.0,12,0,253.0,7,2,254.0,8,0,264.0,6,4
12,1302387990,462,28,246.0,15,0,293.0,12,2,316.0,10,0,320.0,10,2
13,-548577029,462,28,325.0,20,0,263.0,9,1,279.0,12,0,332.0,12,1
14,171486733,462,28,257.0,19,0,273.0,14,3,327.0,14,0,274.0,13,4
15,1103443340,462,28,495.0,14,0,375.0,16,2,301.0,21,0,220.0,17,2
16,466035543,462,28,264.0,17,0,330.0,7,4,296.0,7,0,272.0,8,3
17,1857778932,462,28,266.0,8,0,339.0,12,1,276.0,11,0,259.0,12,2
18,-1011333058,462,28,297.0,13,0,284.0,7,1,256.0,7,0,257.0,10,1
19,1302947898,462,28,350.0,15,0,262.0,13,2,218.0,13,0,261.0,16,1
20,1856029448,462,28,410.0,14,0,260.0,14,2,264.0,17,0,280.0,19,2
21,-1534969497,462,28,435.0,16,0,261.0,10,2,274.0,12,0,386.0,11,3
22,-1017355795,462,28,262.0,19,0,252.0,15,1,254.0,16,0,274.0,17,1
23,1913533772,462,28,317.0,14,0,255.0,10,0,255.0,10,0,255.0,10,0
24,1877648546,462,28,292.0,15,0,445.0,12,3,272.0,10,0,370.0,9,2
25,989520389,462,28,272.0,16,0,373.0,14,2,290.0,14,0,303.0,11,2
26,-708262186,462,28,266.0,15,0,266.0,14,1,274.0,14,0,265.0,14,1
27,-1354188125,462,28,355.0,20,0,255.0,16,1,261.0,14,0,264.0,21,3
28,256609111,462,28,318.0,8,0,264.0,16,1,261.0,14,0,276.0,13,1
29,-1954137785,462,28,222.0,12,0,260.0,4,1,311.0,6,0,272.0,5,1
30,889619574,462,28,333.0,15,0,266.0,17,2,315.0,18,0,249.0,18,2
31,-729083367,462,28,259.0,19,0,272.0,14,3,340.0,13,0,311.0,15,7
32,-822105410,462,28,220.0,9,0,263.0,23,2,321.0,19,0,316.0,15,1
33,1818106531,462,28,390.0,15,0,264.0,11,0,264.0,11,0,264.0,11,0
34,-416541972,462,28,490.0,9,0,268.0,12,2,321.0,11,0,305.0,10,2
35,-1039829772,462,28,260.0,17,0,262.0,14,1,289.0,16,0,377.0,14,1
36,1807325229,462,28,349.0,8,0,258.0,14,2,287.0,16,0,276.0,13,1
37,-96614974,462,28,285.0,14,0,391.0,18,1,263.0,16,0,260.0,19,2
38,-1092935686,462,28,269.0,13,0,306.0,15,1,282.0,15,0,282.0,15,0
39,-2098726735,462,28,253.0,15,0,255.0,13,6,267.0,13,0,265.0,12,6
40,-361078410,462,28,273.0,15,0,300.0,12,4,257.0,14,0,376.0,13,3
41,1377333298,462,28,256.0,5,0,288.0,8,5,266.0,12,0,229.0,11,1
42,1461380507,462,28,398.0,11,0,267.0,7,0,267.0,7,0,267.0,7,0
43,909863183,462,28,265.0,11,0,323.0,12,2,262.0,13,0,209.0,12,2
44,-396099727,462,28,503.0,11,0,321.0,18,1,284.0,14,0,261.0,8,2
45,-2085547885,462,28,267.0,11,0,283.0,16,2,270.0,13,0,267.0,15,4
46,-1721532544,462,28,260.0,11,0,301.0,17,1,319.0,18,0,260.0,16,2
47,-1377742027,462,28,270.0,8,0,270.0,16,1,256.0,13,0,264.0,15,2
48,1558077397,462,28,268.0,15,0,214.0,17,2,215.0,12,0,255.0,14,4
49,343420008,462,28,394.0,13,0,376.0,8,1,281.0,6,0,279.0,7,2
