,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1548527039,657,53,287.0,20,0,616.0,25,3,327.0,23,0,248.0,21,3
1,-455127901,419,9,264.0,10,0,292.0,15,2,273.0,13,0,253.0,13,1
2,-441190882,395,4,260.0,6,0,400.0,13,0,400.0,13,0,400.0,13,0
3,1754284254,461,42,260.0,13,0,271.0,14,1,259.0,14,0,293.0,14,1
4,-1138551442,403,29,261.0,19,0,267.0,9,3,262.0,10,0,254.0,9,3
5,-2079761517,283,23,265.0,9,0,269.0,11,1,254.0,12,0,285.0,11,0
6,174109615,377,19,272.0,4,0,208.0,7,1,374.0,7,0,269.0,9,1
7,758561033,605,61,502.0,15,0,282.0,7,8,320.0,10,0,353.0,8,7
8,-11025073,671,7,260.0,20,0,347.0,13,5,319.0,16,0,261.0,15,3
9,486416473,214,20,259.0,5,0,321.0,3,0,321.0,3,0,321.0,3,0
10,-693152567,681,55,268.0,23,0,287.0,26,2,290.0,29,0,264.0,26,2
11,-1368404673,540,17,321.0,18,0,281.0,14,4,265.0,12,0,275.0,15,3
12,-649109404,473,48,495.0,7,0,299.0,22,2,288.0,14,0,378.0,16,1
13,-1546182447,249,18,249.0,4,0,264.0,4,0,264.0,4,0,264.0,4,0
14,-318151423,554,50,272.0,14,0,321.0,15,5,258.0,16,0,448.0,19,6
15,-1707093134,695,7,259.0,28,0,226.0,13,4,308.0,13,0,215.0,14,5
16,-714166745,476,48,267.0,15,0,378.0,11,3,269.0,7,0,254.0,11,2
17,2017066512,628,63,250.0,32,0,340.0,21,3,323.0,19,0,379.0,19,6
18,-1088640921,216,20,271.0,3,0,403.0,1,0,403.0,1,0,403.0,1,0
19,1738715179,485,44,263.0,10,0,261.0,9,1,372.0,11,0,363.0,10,1
20,330868297,542,38,260.0,24,0,341.0,18,8,284.0,17,0,255.0,16,3
21,562891982,457,42,260.0,6,0,257.0,5,1,257.0,6,0,314.0,6,1
22,-1404792025,650,65,514.0,27,0,285.0,22,4,268.0,21,0,229.0,19,3
23,1201653903,276,3,265.0,8,0,271.0,9,0,271.0,9,0,271.0,9,0
24,1915861107,600,43,280.0,14,0,269.0,19,4,329.0,19,0,265.0,18,3
25,-578226790,214,18,278.0,4,0,207.0,2,0,207.0,2,0,207.0,2,0
26,1314745898,285,26,310.0,18,0,258.0,7,1,313.0,9,0,354.0,8,1
27,-1802270390,568,18,262.0,7,0,382.0,19,3,283.0,21,0,255.0,20,3
28,-2113745507,699,21,312.0,22,0,373.0,22,12,281.0,23,0,318.0,21,4
29,288631951,310,7,250.0,4,0,315.0,6,0,315.0,6,0,315.0,6,0
30,1797977943,693,7,315.0,11,0,254.0,28,6,248.0,28,0,594.0,28,5
31,2049147364,573,35,276.0,15,0,604.0,17,1,278.0,18,0,267.0,18,3
32,244251864,678,7,390.0,24,0,273.0,14,3,253.0,12,0,311.0,10,2
33,-345058813,608,25,274.0,14,0,272.0,15,8,263.0,24,0,258.0,24,7
34,428398056,189,10,257.0,1,0,208.0,7,0,208.0,7,0,208.0,7,0
35,-2069513869,500,35,295.0,14,0,310.0,9,1,271.0,9,0,267.0,7,1
36,-1814344058,228,5,212.0,6,0,244.0,4,0,244.0,4,0,244.0,4,0
37,270589682,210,21,253.0,5,0,214.0,5,0,214.0,5,0,214.0,5,0
38,842215990,298,3,494.0,10,0,261.0,14,0,261.0,14,0,261.0,14,0
39,1620590054,616,13,261.0,20,0,273.0,20,7,265.0,23,0,626.0,27,6
40,-1564590159,636,64,380.0,17,0,270.0,18,1,257.0,19,0,259.0,22,7
41,-232055882,246,18,254.0,5,0,256.0,5,0,256.0,5,0,256.0,5,0
42,1045787830,499,25,333.0,16,0,328.0,8,3,348.0,11,0,266.0,17,2
43,-236886132,230,19,268.0,4,0,200.0,7,0,200.0,7,0,200.0,7,0
44,-577823075,539,6,280.0,19,0,319.0,14,2,377.0,13,0,262.0,16,1
45,-1218060680,150,14,261.0,5,0,372.0,5,0,372.0,5,0,372.0,5,0
46,1762353951,441,36,260.0,15,0,268.0,11,3,337.0,8,0,256.0,9,1
47,-1977167673,426,43,385.0,10,0,316.0,7,2,302.0,10,0,284.0,7,1
48,1242643882,199,2,256.0,6,0,200.0,7,1,219.0,3,0,324.0,5,1
49,144272200,369,19,287.0,15,0,310.0,12,1,212.0,16,0,267.0,15,1
