,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,79572852,462,28,381.0,13,0,287.0,9,1,258.0,9,0,266.0,8,1
1,-665296790,462,28,258.0,19,0,259.0,14,4,227.0,13,0,377.0,16,0
2,-2113632609,462,28,497.0,11,0,324.0,12,2,210.0,17,0,282.0,12,1
3,-1317866936,462,28,254.0,10,0,284.0,7,1,314.0,8,0,256.0,8,2
4,-1573851591,462,28,384.0,14,0,373.0,10,4,323.0,8,0,269.0,8,4
5,1312803337,462,28,441.0,15,0,325.0,11,2,257.0,12,0,207.0,11,2
6,1920456318,462,28,259.0,22,0,324.0,8,3,319.0,8,0,258.0,9,1
7,-822985435,462,28,260.0,10,0,293.0,14,2,384.0,15,0,252.0,14,2
8,-474823701,462,28,275.0,13,0,349.0,11,2,267.0,10,0,328.0,13,3
9,977693744,462,28,256.0,11,0,260.0,10,2,256.0,10,0,374.0,10,2
10,-1959411032,462,28,272.0,7,0,257.0,6,2,265.0,4,0,315.0,5,2
11,599543590,462,28,392.0,13,0,291.0,12,2,265.0,12,0,307.0,13,2
12,1329798374,462,28,256.0,19,0,257.0,6,2,256.0,8,0,296.0,7,2
13,59511133,462,28,264.0,10,0,259.0,12,4,320.0,17,0,370.0,11,6
14,-2056654759,462,28,274.0,20,0,322.0,11,1,400.0,9,0,386.0,10,1
15,-890674434,462,28,254.0,10,0,331.0,12,1,287.0,15,0,240.0,13,2
16,621267537,462,28,290.0,16,0,294.0,14,1,315.0,14,0,378.0,13,3
17,-2045301262,462,28,317.0,15,0,318.0,21,1,442.0,18,0,312.0,17,1
18,-587959569,462,28,263.0,14,0,292.0,16,2,299.0,15,0,266.0,18,2
19,-326904994,462,28,396.0,14,0,265.0,15,3,277.0,20,0,377.0,18,4
20,1323316249,462,28,284.0,17,0,256.0,7,3,253.0,7,0,260.0,5,1
21,1521416472,462,28,265.0,19,0,257.0,17,2,215.0,18,0,213.0,20,1
22,-944835400,462,28,255.0,11,0,275.0,10,4,318.0,12,0,258.0,11,4
23,1541941536,462,28,372.0,21,0,340.0,22,2,270.0,20,0,255.0,23,1
24,-867185346,462,28,288.0,23,0,312.0,14,1,311.0,14,0,283.0,16,1
25,1387111086,462,28,318.0,16,0,330.0,9,5,272.0,8,0,227.0,7,2
26,-696861911,462,28,465.0,18,0,262.0,8,2,264.0,9,0,255.0,9,2
27,-1082353809,462,28,260.0,14,0,324.0,5,0,324.0,5,0,324.0,5,0
28,-1468579390,462,28,308.0,12,0,257.0,17,4,265.0,17,0,498.0,17,3
29,528398360,462,28,258.0,7,0,290.0,9,5,337.0,9,0,213.0,9,1
30,1641990480,462,28,322.0,7,0,344.0,9,3,253.0,12,0,279.0,10,3
31,-154114149,462,28,261.0,10,0,269.0,6,1,312.0,7,0,223.0,5,2
32,-808731000,462,28,490.0,12,0,273.0,18,2,278.0,16,0,200.0,14,2
33,-674762276,462,28,338.0,3,0,254.0,13,2,275.0,13,0,257.0,13,2
34,-664465233,462,28,267.0,10,0,315.0,11,3,381.0,14,0,260.0,14,1
35,-52138043,462,28,249.0,15,0,258.0,8,4,289.0,10,0,254.0,11,4
36,1815868546,462,28,265.0,14,0,317.0,11,1,267.0,12,0,257.0,12,2
37,-2038187509,462,28,272.0,13,0,256.0,11,2,312.0,9,0,294.0,8,2
38,-93470488,462,28,501.0,15,0,314.0,11,2,263.0,13,0,254.0,11,3
39,148762306,462,28,252.0,14,0,463.0,12,1,318.0,11,0,327.0,7,2
40,38852636,462,28,261.0,11,0,231.0,11,3,374.0,8,0,228.0,9,3
41,1294789477,462,28,260.0,13,0,235.0,24,3,248.0,23,0,333.0,24,1
42,526841640,462,28,269.0,16,0,258.0,8,3,251.0,9,0,274.0,11,2
43,911409562,462,28,494.0,21,0,267.0,14,1,251.0,18,0,286.0,18,1
44,1313681677,462,28,257.0,13,0,260.0,15,3,365.0,13,0,443.0,12,4
45,830673389,462,28,258.0,9,0,263.0,12,2,317.0,12,0,215.0,12,2
46,-841615593,462,28,252.0,12,0,228.0,17,1,256.0,16,0,324.0,15,1
47,736014759,462,28,268.0,8,0,256.0,11,1,267.0,10,0,217.0,13,1
48,1269799452,462,28,259.0,10,0,255.0,8,0,255.0,8,0,255.0,8,0
49,647859133,462,28,302.0,20,0,282.0,13,1,287.0,13,0,225.0,13,1
