,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1452084505,500.0,13,0,313.0,18,1,316.0,18,0,283.0,17,1
1,1242017246,289.0,16,0,315.0,16,2,297.0,11,0,315.0,10,1
2,-1964329934,303.0,14,0,362.0,13,3,271.0,14,0,403.0,13,2
3,-1043212463,321.0,13,0,276.0,13,3,263.0,14,0,312.0,12,2
4,-65493510,258.0,15,0,259.0,7,4,282.0,10,0,439.0,8,1
5,429949420,260.0,10,0,258.0,18,2,380.0,15,0,196.0,18,2
6,-1054632170,334.0,16,0,261.0,15,0,261.0,15,0,261.0,15,0
7,-558862928,272.0,9,0,258.0,17,3,319.0,18,0,315.0,17,1
8,2104226697,588.0,9,0,254.0,3,3,254.0,4,0,264.0,6,2
9,164760544,269.0,8,0,374.0,17,2,262.0,17,0,407.0,16,1
10,-1680406035,495.0,13,0,275.0,24,2,256.0,21,0,283.0,25,0
11,-256527106,343.0,14,0,247.0,8,0,247.0,8,0,247.0,8,0
12,-422556059,267.0,22,0,277.0,15,4,260.0,18,0,256.0,13,4
13,944592798,495.0,9,0,462.0,14,4,259.0,15,0,322.0,15,4
14,426833220,257.0,13,0,319.0,11,3,266.0,8,0,336.0,10,2
15,54034971,260.0,22,0,343.0,15,4,267.0,15,0,296.0,16,1
16,-920427459,271.0,16,0,257.0,11,2,253.0,12,0,257.0,10,1
17,-2025973854,271.0,12,0,325.0,12,3,270.0,13,0,263.0,12,3
18,508531203,375.0,14,0,256.0,10,3,222.0,10,0,269.0,8,3
19,1291594588,311.0,9,0,266.0,15,4,267.0,16,0,256.0,17,4
20,-1083002734,269.0,21,0,299.0,8,2,254.0,9,0,282.0,8,2
21,-1292633873,255.0,5,0,263.0,12,0,263.0,12,0,263.0,12,0
22,-1399139828,261.0,5,0,227.0,10,2,329.0,10,0,299.0,10,2
23,-362151355,258.0,6,0,263.0,14,1,270.0,14,0,363.0,14,2
24,49118275,253.0,17,0,259.0,24,4,315.0,21,0,547.0,21,1
25,589623571,265.0,17,0,319.0,21,2,266.0,22,0,255.0,22,2
26,-478837705,279.0,10,0,319.0,12,1,316.0,12,0,258.0,13,1
27,430852576,318.0,15,0,271.0,7,0,271.0,7,0,271.0,7,0
28,-763900476,495.0,10,0,263.0,14,2,325.0,14,0,254.0,15,3
29,-150573899,287.0,13,0,414.0,12,1,319.0,11,0,269.0,12,1
