,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,122412122,462,28,254.0,16,0,226.0,12,2,375.0,10,0,289.0,12,2
1,-1058154325,462,28,355.0,16,0,258.0,20,3,260.0,19,0,251.0,24,2
2,445512933,462,28,258.0,12,0,264.0,9,2,213.0,10,0,258.0,11,2
3,160704640,462,28,257.0,16,0,258.0,14,1,265.0,13,0,328.0,15,2
4,1775215868,462,28,256.0,9,0,368.0,12,2,259.0,15,0,381.0,13,2
5,-1899844158,462,28,278.0,17,0,343.0,7,7,265.0,6,0,252.0,6,3
6,1710543775,462,28,267.0,6,0,383.0,13,3,262.0,11,0,321.0,15,2
7,1450212142,462,28,265.0,15,0,259.0,16,0,259.0,16,0,259.0,16,0
8,-1527271322,462,28,269.0,10,0,243.0,13,1,264.0,13,0,257.0,13,1
9,725263443,462,28,349.0,14,0,319.0,9,3,268.0,9,0,258.0,9,3
10,1875701324,462,28,323.0,13,0,260.0,22,0,260.0,22,0,260.0,22,0
11,1036751097,462,28,274.0,13,0,214.0,12,3,481.0,14,0,287.0,11,1
12,-2099838526,462,28,274.0,7,0,376.0,20,0,376.0,20,0,376.0,20,0
13,-1822435353,462,28,318.0,21,0,212.0,12,1,297.0,14,0,249.0,15,2
14,845546350,462,28,271.0,18,0,376.0,14,0,376.0,14,0,376.0,14,0
15,-771072318,462,28,257.0,14,0,284.0,12,2,302.0,13,0,260.0,11,3
16,-1264629865,462,28,265.0,14,0,261.0,11,2,291.0,11,0,254.0,13,1
17,-326330697,462,28,264.0,12,0,275.0,13,1,326.0,15,0,215.0,12,2
18,1280590330,462,28,254.0,4,0,317.0,10,3,241.0,9,0,213.0,9,3
19,-724198981,462,28,263.0,6,0,265.0,11,2,332.0,11,0,259.0,11,2
20,112879187,462,28,496.0,11,0,379.0,13,2,359.0,10,0,301.0,10,1
21,170636693,462,28,335.0,15,0,273.0,13,2,273.0,13,0,284.0,12,2
22,119525982,462,28,266.0,7,0,255.0,11,1,341.0,14,0,250.0,11,5
23,1910624650,462,28,267.0,5,0,378.0,18,4,310.0,18,0,277.0,17,3
24,-1791138908,462,28,502.0,11,0,275.0,24,2,281.0,23,0,336.0,20,2
25,-1555613488,462,28,560.0,16,0,226.0,18,0,226.0,18,0,226.0,18,0
26,1715658470,462,28,494.0,9,0,255.0,8,2,321.0,11,0,283.0,9,3
27,1339713934,462,28,265.0,11,0,215.0,9,1,210.0,9,0,228.0,9,1
28,1158602231,462,28,267.0,20,0,257.0,11,3,317.0,10,0,258.0,9,1
29,1002416935,462,28,262.0,15,0,268.0,11,2,262.0,9,0,330.0,8,3
30,100353828,462,28,259.0,15,0,255.0,20,2,266.0,19,0,266.0,20,1
31,-2111376323,462,28,315.0,19,0,280.0,15,4,379.0,13,0,266.0,14,2
32,1643121175,462,28,337.0,20,0,258.0,18,2,327.0,19,0,308.0,19,1
33,657930802,462,28,555.0,15,0,265.0,13,4,272.0,13,0,258.0,13,4
34,-424691693,462,28,313.0,9,0,212.0,6,1,318.0,6,0,346.0,9,1
35,-964827492,462,28,336.0,12,0,267.0,23,1,391.0,23,0,315.0,23,1
36,-1414185839,462,28,262.0,8,0,337.0,9,0,337.0,9,0,337.0,9,0
37,573105682,462,28,263.0,18,0,257.0,17,2,260.0,18,0,254.0,20,2
38,-1247691297,462,28,275.0,10,0,258.0,11,1,260.0,9,0,362.0,11,2
39,-1785034904,462,28,252.0,9,0,276.0,17,0,276.0,17,0,276.0,17,0
40,2010969332,462,28,369.0,11,0,274.0,12,2,263.0,13,0,351.0,14,2
41,1708001982,462,28,258.0,14,0,253.0,9,1,226.0,9,0,292.0,9,1
42,1881663252,462,28,322.0,16,0,318.0,12,1,273.0,10,0,259.0,11,1
43,-1408927989,462,28,267.0,13,0,297.0,12,1,308.0,15,0,292.0,17,2
44,-956559437,462,28,259.0,14,0,256.0,19,2,259.0,22,0,255.0,19,2
45,-768278435,462,28,266.0,11,0,274.0,14,4,288.0,13,0,399.0,13,2
46,-759217153,462,28,257.0,9,0,211.0,10,1,317.0,10,0,259.0,10,2
47,-156340770,462,28,276.0,15,0,374.0,21,0,374.0,21,0,374.0,21,0
48,-584959151,462,28,258.0,18,0,275.0,15,1,360.0,15,0,258.0,15,1
49,1103387128,462,28,271.0,13,0,314.0,11,1,322.0,12,0,264.0,11,1
