,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-368260559,462,28,379.0,10,0,309.0,12,1,452.0,12,0,260.0,12,3
1,1531637682,462,28,499.0,19,0,303.0,7,3,265.0,6,0,324.0,6,3
2,-312401170,462,28,347.0,9,0,257.0,20,2,257.0,20,0,255.0,19,2
3,-953045874,462,28,263.0,14,0,339.0,13,0,339.0,13,0,339.0,13,0
4,671582609,462,28,290.0,11,0,314.0,13,1,265.0,14,0,314.0,13,2
5,1477118695,462,28,373.0,12,0,264.0,11,2,314.0,11,0,304.0,12,1
6,525997266,462,28,503.0,21,0,378.0,21,2,254.0,16,0,265.0,19,1
7,-661562902,462,28,256.0,19,0,275.0,11,1,267.0,13,0,254.0,12,1
8,-2136742633,462,28,294.0,12,0,256.0,12,4,314.0,11,0,382.0,12,6
9,1493465070,462,28,277.0,12,0,334.0,6,1,407.0,6,0,290.0,5,1
10,-1443019756,462,28,496.0,6,0,313.0,7,4,314.0,7,0,322.0,6,6
11,-1914413140,462,28,309.0,16,0,256.0,14,1,266.0,10,0,266.0,9,1
12,-2100078833,462,28,313.0,5,0,330.0,10,3,278.0,9,0,329.0,10,3
13,-1101318056,462,28,274.0,8,0,261.0,18,1,372.0,18,0,258.0,18,2
14,-909627660,462,28,367.0,22,0,270.0,12,3,254.0,11,0,319.0,12,1
15,1411888922,462,28,317.0,17,0,325.0,16,2,260.0,15,0,264.0,16,1
16,-1963615080,462,28,305.0,23,0,322.0,21,2,270.0,18,0,282.0,23,2
17,-1624624655,462,28,268.0,12,0,259.0,11,2,270.0,11,0,319.0,11,2
18,1117170022,462,28,269.0,23,0,266.0,21,3,272.0,17,0,371.0,16,2
19,274441191,462,28,264.0,12,0,372.0,14,2,310.0,14,0,305.0,15,2
20,-1486360950,462,28,345.0,9,0,259.0,10,1,268.0,11,0,327.0,10,2
21,187954638,462,28,269.0,16,0,240.0,8,2,264.0,8,0,273.0,7,1
22,-1993241303,462,28,490.0,15,0,278.0,11,3,293.0,11,0,284.0,9,2
23,-1488200203,462,28,257.0,13,0,214.0,15,1,322.0,18,0,316.0,15,3
24,2075681820,462,28,259.0,14,0,258.0,32,1,313.0,24,0,329.0,25,1
25,645727769,462,28,216.0,10,0,258.0,13,3,399.0,15,0,253.0,16,1
26,154630153,462,28,255.0,11,0,234.0,15,3,260.0,16,0,315.0,16,1
27,-1717433150,462,28,322.0,14,0,255.0,30,1,375.0,27,0,316.0,28,1
28,1239015249,462,28,264.0,11,0,318.0,11,6,258.0,13,0,499.0,15,2
29,622789354,462,28,385.0,8,0,278.0,18,2,322.0,15,0,357.0,16,3
30,949754817,462,28,262.0,9,0,267.0,10,2,207.0,12,0,321.0,12,3
31,743583093,462,28,257.0,11,0,258.0,15,1,346.0,15,0,262.0,15,1
32,-2021189432,462,28,303.0,12,0,305.0,7,2,339.0,5,0,264.0,5,2
33,-496277000,462,28,283.0,15,0,295.0,9,3,348.0,6,0,207.0,6,3
34,-1011889182,462,28,276.0,13,0,261.0,17,4,260.0,15,0,323.0,16,2
35,193444968,462,28,264.0,10,0,288.0,13,1,380.0,12,0,266.0,14,1
36,-3988367,462,28,262.0,19,0,262.0,15,3,292.0,18,0,304.0,16,2
37,744117019,462,28,306.0,5,0,256.0,33,2,259.0,33,0,254.0,27,2
38,-1114087781,462,28,268.0,12,0,313.0,30,2,254.0,26,0,361.0,24,2
39,-1976886117,462,28,267.0,12,0,264.0,15,2,272.0,15,0,326.0,15,2
40,1116066478,462,28,263.0,11,0,287.0,13,2,298.0,12,0,444.0,16,1
41,1510608568,462,28,305.0,12,0,262.0,12,1,260.0,13,0,257.0,13,2
42,-1148664869,462,28,332.0,24,0,272.0,9,1,256.0,13,0,277.0,11,2
43,-1027225162,462,28,418.0,11,0,270.0,10,2,376.0,12,0,216.0,11,2
44,-635750338,462,28,280.0,14,0,209.0,19,2,404.0,19,0,264.0,15,2
45,-103910158,462,28,289.0,18,0,222.0,7,0,222.0,7,0,222.0,7,0
46,-437252108,462,28,377.0,9,0,217.0,8,3,294.0,10,0,262.0,9,3
47,-1127381850,462,28,265.0,15,0,317.0,15,2,265.0,15,0,266.0,13,1
48,706375985,462,28,264.0,15,0,318.0,17,1,283.0,17,0,283.0,17,0
49,1895873143,462,28,412.0,17,0,277.0,11,1,264.0,12,0,317.0,11,1
