,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1942324209,345,28,260.0,24,0,278.0,7,0,278.0,7,0,278.0,7,0
1,-2041105842,523,11,438.0,11,0,605.0,9,6,314.0,7,0,435.0,9,1
2,1079909956,513,36,261.0,15,0,214.0,20,2,326.0,20,0,207.0,20,2
3,1461223299,479,20,1633.0,19,0,258.0,15,1,323.0,15,0,265.0,17,1
4,-2115211088,657,20,254.0,27,0,271.0,9,4,772.0,12,0,269.0,14,3
5,-2014075536,490,40,305.0,22,0,345.0,18,3,303.0,16,0,269.0,17,1
6,1010160287,532,54,271.0,19,0,260.0,14,5,216.0,14,0,254.0,14,3
7,-1055198075,206,11,255.0,1,0,229.0,0,0,229.0,0,0,229.0,0,0
8,1453311973,348,18,252.0,8,0,283.0,6,0,283.0,6,0,283.0,6,0
9,1607329122,578,24,272.0,11,0,375.0,12,4,311.0,12,0,349.0,10,4
10,544481870,323,10,264.0,17,0,283.0,5,0,283.0,5,0,283.0,5,0
11,-73087378,509,36,280.0,10,0,332.0,13,3,256.0,12,0,258.0,12,2
12,1182370143,434,35,342.0,17,0,253.0,11,2,257.0,11,0,237.0,11,2
13,709896247,564,17,301.0,21,0,320.0,9,5,319.0,13,0,317.0,11,1
14,1234898090,505,6,270.0,3,0,311.0,13,1,308.0,14,0,257.0,12,0
15,89706384,509,31,318.0,11,0,232.0,9,1,251.0,9,0,251.0,9,1
16,-1415414509,311,16,300.0,8,0,291.0,14,0,291.0,14,0,291.0,14,0
17,-1213921708,563,6,284.0,11,0,272.0,17,3,268.0,14,0,351.0,15,2
18,-1686543973,256,24,260.0,7,0,269.0,6,2,207.0,6,0,255.0,7,1
19,80556673,445,36,826.0,22,0,248.0,7,1,483.0,8,0,306.0,9,1
20,1871047543,671,21,320.0,13,0,215.0,18,7,274.0,18,0,610.0,22,4
21,115167201,507,51,266.0,14,0,284.0,12,2,206.0,10,0,325.0,11,2
22,-1602943963,545,50,269.0,22,0,262.0,17,3,231.0,16,0,339.0,16,1
23,-1277774084,237,17,254.0,4,0,255.0,11,0,255.0,11,0,255.0,11,0
24,1698863786,303,16,308.0,8,0,315.0,8,1,259.0,9,0,254.0,10,1
25,1376972679,160,8,255.0,5,0,221.0,2,1,332.0,3,0,252.0,2,1
26,1113225666,469,5,296.0,10,0,315.0,12,2,268.0,11,0,268.0,13,1
27,800826754,371,23,261.0,12,0,291.0,12,0,291.0,12,0,291.0,12,0
28,1354972710,665,40,742.0,27,0,246.0,15,7,289.0,18,0,265.0,18,1
29,297109831,692,7,508.0,27,0,256.0,19,12,315.0,20,0,329.0,18,6
30,211011442,212,17,262.0,2,0,253.0,5,0,253.0,5,0,253.0,5,0
31,-2078757079,381,31,262.0,11,0,231.0,9,2,255.0,9,0,588.0,10,3
32,186067292,345,28,264.0,10,0,263.0,9,1,300.0,10,0,263.0,9,2
33,-17054000,407,41,252.0,12,0,220.0,11,0,220.0,11,0,220.0,11,0
34,336877529,583,59,248.0,12,0,458.0,18,4,237.0,17,0,280.0,22,6
35,862221315,513,36,497.0,35,0,296.0,13,2,380.0,14,0,227.0,17,3
36,2013082956,604,31,267.0,17,0,608.0,13,7,413.0,13,0,375.0,12,2
37,1137502794,153,2,254.0,2,0,261.0,3,0,261.0,3,0,261.0,3,0
38,-1558866628,435,27,387.0,10,0,347.0,9,2,264.0,6,0,252.0,8,2
39,438395122,179,13,256.0,4,0,378.0,4,0,378.0,4,0,378.0,4,0
40,-1582396535,552,45,268.0,12,0,291.0,20,3,340.0,21,0,258.0,17,3
41,376432796,262,24,260.0,10,0,306.0,7,0,306.0,7,0,306.0,7,0
42,536531696,412,42,251.0,10,0,321.0,10,0,321.0,10,0,321.0,10,0
43,-85912300,412,9,263.0,14,0,266.0,17,3,295.0,12,0,241.0,10,1
44,1889101447,324,17,276.0,7,0,258.0,3,0,258.0,3,0,258.0,3,0
45,1058032567,201,17,253.0,5,0,260.0,3,0,260.0,3,0,260.0,3,0
46,1385870262,342,14,206.0,15,0,315.0,19,0,315.0,19,0,315.0,19,0
47,1274403005,527,27,273.0,15,0,365.0,17,0,365.0,17,0,365.0,17,0
48,-1705668946,303,31,260.0,9,0,312.0,4,0,312.0,4,0,312.0,4,0
49,-391981549,360,8,278.0,5,0,268.0,11,0,268.0,11,0,268.0,11,0
