,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,499663271,327,20,209.0,11,0,214.0,3,3,253.0,4,0,280.0,5,2
1,-704689656,483,20,260.0,17,0,257.0,18,3,266.0,15,0,324.0,14,2
2,506788161,267,17,252.0,19,0,239.0,7,0,239.0,7,0,239.0,7,0
3,-714968098,326,7,266.0,12,0,264.0,13,1,260.0,13,0,280.0,11,2
4,-594124444,377,27,252.0,12,0,257.0,7,0,257.0,7,0,257.0,7,0
5,-109357973,589,30,283.0,11,0,301.0,15,2,257.0,15,0,261.0,16,2
6,-55957509,445,5,325.0,17,0,345.0,15,5,369.0,17,0,260.0,15,2
7,-1491563566,472,10,252.0,11,0,251.0,9,0,251.0,9,0,251.0,9,0
8,104890290,537,6,296.0,11,0,328.0,11,6,319.0,12,0,337.0,10,2
9,-1127231111,355,29,339.0,6,0,257.0,10,2,257.0,10,0,320.0,12,1
10,-1983342802,434,9,213.0,12,0,387.0,14,2,211.0,14,0,258.0,13,1
11,-137345366,425,26,263.0,18,0,314.0,14,2,309.0,15,0,435.0,13,1
12,-1177819583,627,38,311.0,15,0,331.0,25,3,353.0,25,0,242.0,25,1
13,1071650031,569,29,280.0,15,0,217.0,10,4,260.0,12,0,262.0,9,0
14,278853061,676,7,310.0,18,0,214.0,21,4,268.0,23,0,266.0,16,2
15,-381374641,681,7,255.0,14,0,319.0,18,6,287.0,20,0,240.0,18,1
16,-1545972134,364,33,349.0,7,0,244.0,8,1,312.0,6,0,264.0,7,1
17,1431508748,487,25,264.0,16,0,251.0,9,5,253.0,7,0,278.0,11,2
18,-408249651,269,6,314.0,11,0,410.0,12,1,201.0,10,0,311.0,11,1
19,981541236,685,35,328.0,24,0,379.0,20,8,262.0,20,0,295.0,20,3
20,-947438599,531,48,327.0,11,0,282.0,12,6,407.0,13,0,333.0,10,1
21,-2069299480,277,3,257.0,14,0,330.0,8,1,255.0,4,0,256.0,5,2
22,-1659850698,596,30,382.0,12,0,255.0,5,8,319.0,6,0,223.0,6,2
23,1893718841,213,22,253.0,4,0,292.0,6,1,301.0,5,0,269.0,6,1
24,1186764420,214,7,308.0,6,0,253.0,5,0,253.0,5,0,253.0,5,0
25,1220486808,608,43,286.0,17,0,262.0,17,1,304.0,18,0,330.0,17,1
26,-2046272405,509,11,262.0,15,0,427.0,24,3,319.0,21,0,324.0,24,3
27,1410754570,399,24,261.0,10,0,342.0,9,2,249.0,5,0,324.0,6,2
28,1317440880,665,54,265.0,17,0,320.0,16,4,285.0,18,0,268.0,14,2
29,344222160,493,50,321.0,30,0,289.0,12,3,261.0,12,0,375.0,14,2
30,1724297887,346,21,323.0,11,0,257.0,8,0,257.0,8,0,257.0,8,0
31,-1832712757,580,24,653.0,18,0,256.0,25,3,319.0,26,0,386.0,25,2
32,529560724,227,10,294.0,3,0,227.0,7,0,227.0,7,0,227.0,7,0
33,-600775732,404,33,263.0,7,0,216.0,12,2,319.0,13,0,332.0,12,2
34,-1870589832,578,41,254.0,12,0,213.0,11,11,269.0,12,0,326.0,12,5
35,-1585890619,345,28,324.0,8,0,313.0,8,0,313.0,8,0,313.0,8,0
36,956735234,181,13,253.0,2,0,258.0,2,0,258.0,2,0,258.0,2,0
37,-2120579760,381,20,261.0,9,0,259.0,12,0,259.0,12,0,259.0,12,0
38,1278524221,361,19,255.0,7,0,255.0,15,1,257.0,11,0,317.0,14,1
39,-1929578410,602,19,280.0,13,0,254.0,14,2,285.0,12,0,337.0,13,2
40,1283495591,461,47,285.0,15,0,241.0,27,0,241.0,27,0,241.0,27,0
41,-1103640157,408,21,257.0,8,0,297.0,6,1,263.0,6,0,316.0,6,0
42,2112083313,433,22,263.0,16,0,258.0,10,3,322.0,10,0,271.0,12,1
43,-661460248,347,32,258.0,6,0,305.0,16,2,261.0,21,0,218.0,19,1
44,-2082386844,326,33,213.0,11,0,277.0,10,0,277.0,10,0,277.0,10,0
45,-27059282,481,25,272.0,17,0,433.0,15,3,268.0,15,0,215.0,17,0
46,-1637403662,629,51,323.0,20,0,449.0,17,5,259.0,17,0,284.0,17,4
47,789997315,321,7,266.0,8,0,321.0,7,1,428.0,6,0,289.0,7,0
48,1098441941,668,41,256.0,26,0,260.0,19,7,315.0,18,0,370.0,18,2
49,-1860624879,539,17,491.0,16,0,257.0,16,3,270.0,17,0,259.0,12,1
