,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-2045282790,257.0,8,0,323.0,9,0,323.0,9,0,323.0,9,0
1,437739443,263.0,13,0,330.0,15,1,264.0,15,0,352.0,16,1
2,1579397646,319.0,9,0,316.0,7,1,258.0,7,0,256.0,9,1
3,38640036,274.0,16,0,313.0,12,2,261.0,12,0,257.0,11,2
4,2063881186,322.0,8,0,266.0,14,0,266.0,14,0,266.0,14,0
5,-1268050715,271.0,26,0,259.0,16,3,313.0,19,0,278.0,19,1
6,-1258693976,263.0,11,0,250.0,12,3,256.0,9,0,214.0,13,3
7,2046116594,319.0,7,0,349.0,12,2,265.0,12,0,314.0,16,2
8,285447197,261.0,10,0,373.0,13,2,260.0,9,0,277.0,10,1
9,515467485,264.0,14,0,264.0,14,0,264.0,14,0,264.0,14,0
10,-1235113386,298.0,13,0,276.0,11,2,259.0,9,0,256.0,12,2
11,152387327,265.0,8,0,334.0,13,3,224.0,14,0,262.0,13,1
12,1722818262,383.0,13,0,317.0,14,2,314.0,12,0,263.0,16,2
13,269779586,273.0,6,0,379.0,6,1,220.0,6,0,263.0,6,1
14,774223502,313.0,16,0,385.0,12,2,379.0,15,0,267.0,15,3
15,-1760527944,254.0,24,0,253.0,12,2,266.0,11,0,372.0,8,1
16,661497752,264.0,14,0,258.0,9,2,461.0,9,0,209.0,11,2
17,-630818961,251.0,16,0,253.0,21,1,238.0,24,0,301.0,19,2
18,1218215609,309.0,11,0,294.0,15,1,255.0,13,0,254.0,14,1
19,1293469740,250.0,7,0,323.0,10,0,323.0,10,0,323.0,10,0
20,-788573926,579.0,14,0,351.0,9,1,322.0,8,0,267.0,9,2
21,-268935808,256.0,16,0,288.0,17,2,264.0,18,0,265.0,18,2
22,414690851,269.0,11,0,211.0,11,1,258.0,13,0,262.0,11,1
23,1059537308,261.0,20,0,222.0,8,2,259.0,7,0,257.0,7,1
24,-325947081,264.0,10,0,203.0,10,5,292.0,12,0,264.0,10,6
25,-893237780,260.0,10,0,263.0,9,1,268.0,9,0,273.0,11,1
26,-258048461,259.0,18,0,279.0,8,2,313.0,8,0,275.0,8,1
27,-33176494,265.0,16,0,260.0,12,1,343.0,12,0,347.0,11,1
28,1256437391,491.0,18,0,292.0,9,2,355.0,9,0,214.0,7,2
29,853298050,262.0,8,0,261.0,21,2,281.0,22,0,354.0,26,1
30,-100620332,344.0,12,0,268.0,9,4,316.0,9,0,257.0,10,3
31,1188682191,277.0,12,0,257.0,15,0,257.0,15,0,257.0,15,0
32,825516133,313.0,13,0,217.0,14,3,440.0,15,0,253.0,13,2
33,916663090,275.0,17,0,276.0,14,1,259.0,14,0,315.0,12,1
34,1962552633,258.0,24,0,254.0,12,2,378.0,11,0,272.0,13,1
35,-31594248,271.0,21,0,228.0,9,3,314.0,10,0,284.0,11,3
36,-429868008,272.0,9,0,315.0,16,1,259.0,16,0,318.0,17,1
37,-635272769,296.0,14,0,275.0,8,2,272.0,8,0,239.0,6,2
38,-1529784829,355.0,9,0,283.0,5,1,322.0,8,0,316.0,6,2
39,1913004341,319.0,12,0,307.0,10,1,274.0,10,0,274.0,8,1
40,-772541557,316.0,16,0,313.0,24,1,315.0,21,0,251.0,22,1
41,1465351546,279.0,15,0,260.0,17,0,260.0,17,0,260.0,17,0
42,1644432055,317.0,8,0,256.0,13,3,259.0,14,0,209.0,14,3
43,-1567126128,277.0,10,0,340.0,10,2,316.0,12,0,285.0,10,2
44,-1490884865,411.0,12,0,450.0,14,0,450.0,14,0,450.0,14,0
45,2032292973,266.0,13,0,228.0,15,2,410.0,11,0,312.0,12,1
46,-982277329,279.0,12,0,376.0,11,1,255.0,12,0,271.0,13,2
47,-371433829,259.0,14,0,283.0,27,1,319.0,26,0,261.0,28,1
48,-699789919,334.0,9,0,283.0,16,1,261.0,14,0,265.0,15,3
49,1363124178,273.0,13,0,282.0,20,0,282.0,20,0,282.0,20,0
