,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-2079071986,369,34,259.0,9,0,320.0,6,4,251.0,8,0,226.0,9,3
1,-1795565298,375,38,283.0,7,0,347.0,11,0,347.0,11,0,347.0,11,0
2,1124236793,266,19,304.0,8,0,206.0,4,0,206.0,4,0,206.0,4,0
3,146385861,673,14,396.0,20,0,256.0,20,4,232.0,21,0,268.0,22,7
4,-134668970,409,29,316.0,10,0,293.0,8,2,277.0,8,0,273.0,8,2
5,1114779474,180,11,243.0,6,0,256.0,5,0,256.0,5,0,256.0,5,0
6,169086528,480,29,257.0,9,0,316.0,21,0,316.0,21,0,316.0,21,0
7,1375543277,386,39,260.0,10,0,328.0,8,4,277.0,8,0,202.0,10,2
8,-1229148880,197,10,203.0,4,0,301.0,7,0,301.0,7,0,301.0,7,0
9,402213151,629,26,314.0,15,0,201.0,13,6,260.0,12,0,256.0,15,8
10,-480020167,523,27,390.0,21,0,257.0,29,4,286.0,24,0,263.0,22,5
11,1359686404,417,26,492.0,7,0,314.0,11,1,277.0,12,0,235.0,12,1
12,1142917685,245,13,326.0,5,0,256.0,7,0,256.0,7,0,256.0,7,0
13,-647231556,538,27,281.0,16,0,264.0,11,6,218.0,12,0,257.0,9,3
14,-1482860791,339,31,262.0,8,0,233.0,9,0,233.0,9,0,233.0,9,0
15,702358813,231,19,273.0,2,0,258.0,4,0,258.0,4,0,258.0,4,0
16,-584434355,160,16,259.0,6,0,215.0,11,0,215.0,11,0,215.0,11,0
17,-769577168,656,27,507.0,13,0,254.0,14,3,303.0,15,0,309.0,15,3
18,860408527,573,41,327.0,15,0,318.0,23,5,331.0,26,0,264.0,23,5
19,1345139339,187,12,206.0,3,0,292.0,4,0,292.0,4,0,292.0,4,0
20,-1762904005,659,20,257.0,12,0,258.0,25,1,249.0,30,0,297.0,27,2
21,294004389,235,24,251.0,6,0,354.0,9,0,354.0,9,0,354.0,9,0
22,1715243701,337,27,258.0,8,0,217.0,7,0,217.0,7,0,217.0,7,0
23,-1179470247,433,39,309.0,12,0,323.0,14,0,323.0,14,0,323.0,14,0
24,-92352443,583,6,255.0,10,0,311.0,18,5,370.0,16,0,255.0,16,3
25,-461795645,633,38,338.0,17,0,262.0,14,9,269.0,14,0,260.0,15,5
26,-1773386517,272,22,252.0,6,0,299.0,9,0,299.0,9,0,299.0,9,0
27,-1628123981,446,45,455.0,11,0,267.0,17,3,285.0,16,0,299.0,14,2
28,1829640589,529,11,277.0,8,0,315.0,26,1,267.0,28,0,257.0,28,1
29,1449333292,481,34,260.0,15,0,316.0,16,3,267.0,17,0,258.0,17,3
30,1128596772,488,5,264.0,12,0,286.0,13,0,286.0,13,0,286.0,13,0
31,-1031692633,214,3,262.0,8,0,312.0,6,0,312.0,6,0,312.0,6,0
32,-855958257,158,5,250.0,4,0,319.0,4,0,319.0,4,0,319.0,4,0
33,1933649877,391,32,257.0,8,0,261.0,3,2,254.0,3,0,312.0,4,2
34,-1673851143,582,41,325.0,17,0,301.0,13,2,254.0,12,0,295.0,15,4
35,-1446124687,451,37,515.0,15,0,327.0,11,0,327.0,11,0,327.0,11,0
36,-604460929,511,31,260.0,9,0,260.0,16,3,296.0,16,0,269.0,16,3
37,-1706044334,488,20,288.0,24,0,266.0,16,2,290.0,18,0,287.0,17,2
38,-2136744095,529,38,267.0,13,0,256.0,14,2,262.0,16,0,266.0,14,1
39,162988764,693,63,355.0,36,0,324.0,9,4,335.0,14,0,295.0,11,6
40,-380208211,407,33,273.0,18,0,269.0,10,1,264.0,11,0,389.0,11,1
41,636498242,418,30,254.0,6,0,257.0,9,1,255.0,9,0,301.0,7,1
42,-1474445640,346,7,360.0,12,0,254.0,4,1,329.0,5,0,255.0,4,1
43,-1896714037,393,4,259.0,9,0,258.0,16,0,258.0,16,0,258.0,16,0
44,-1056652415,659,27,273.0,14,0,282.0,15,1,306.0,16,0,267.0,15,1
45,-826835991,457,46,255.0,9,0,330.0,11,3,209.0,10,0,209.0,11,2
46,2140565831,403,17,376.0,13,0,256.0,16,1,253.0,17,0,212.0,17,1
47,-1643663753,483,5,267.0,15,0,263.0,8,3,270.0,10,0,260.0,9,2
48,-1699543164,158,13,256.0,5,0,385.0,9,0,385.0,9,0,385.0,9,0
49,1038358872,649,33,322.0,15,0,274.0,21,5,248.0,22,0,270.0,22,5
