,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1421819480,327,4,268.0,16,0,278.0,6,2,265.0,6,0,195.0,6,3
1,-2117423833,660,33,275.0,9,0,289.0,17,3,256.0,14,0,263.0,13,3
2,1851591976,273,6,264.0,3,0,253.0,5,0,253.0,5,0,253.0,5,0
3,-511521252,184,2,255.0,1,0,314.0,5,0,314.0,5,0,314.0,5,0
4,-1101320587,310,31,314.0,14,0,254.0,5,1,218.0,5,0,316.0,5,1
5,1588894988,191,8,226.0,9,0,252.0,4,0,252.0,4,0,252.0,4,0
6,-1919634599,270,9,372.0,11,0,268.0,5,1,253.0,5,0,253.0,4,1
7,1029156162,538,44,509.0,16,0,330.0,12,1,338.0,15,0,263.0,12,1
8,-1698907247,309,10,207.0,9,0,263.0,5,1,250.0,8,0,313.0,11,1
9,-567216336,241,22,324.0,7,0,350.0,6,1,260.0,6,0,345.0,7,1
10,-1371160665,666,7,303.0,16,0,251.0,21,8,381.0,19,0,257.0,24,10
11,996091344,345,35,288.0,11,0,209.0,14,0,209.0,14,0,209.0,14,0
12,901120897,508,46,275.0,19,0,265.0,11,4,358.0,12,0,380.0,11,4
13,1521932694,563,17,258.0,27,0,258.0,12,3,253.0,12,0,311.0,12,7
14,-989809357,264,14,281.0,6,0,253.0,7,0,253.0,7,0,253.0,7,0
15,562784669,228,10,263.0,4,0,263.0,8,0,263.0,8,0,263.0,8,0
16,860355235,547,22,500.0,13,0,318.0,11,4,289.0,11,0,266.0,16,6
17,-2020868062,192,20,310.0,6,0,237.0,7,0,237.0,7,0,237.0,7,0
18,1362298333,226,19,252.0,7,0,283.0,6,0,283.0,6,0,283.0,6,0
19,-1016144120,283,15,263.0,13,0,264.0,2,0,264.0,2,0,264.0,2,0
20,-1173151715,376,34,331.0,14,0,309.0,12,0,309.0,12,0,309.0,12,0
21,-390250269,277,6,318.0,18,0,315.0,6,0,315.0,6,0,315.0,6,0
22,-1377453353,630,32,327.0,27,0,344.0,21,3,315.0,23,0,320.0,19,5
23,866747322,348,25,323.0,9,0,218.0,10,0,218.0,10,0,218.0,10,0
24,-1095066702,509,51,259.0,15,0,314.0,9,5,315.0,12,0,361.0,9,5
25,610456225,604,37,283.0,15,0,256.0,18,2,319.0,19,0,270.0,20,3
26,54116344,401,5,274.0,8,0,312.0,7,2,261.0,3,0,236.0,6,2
27,479497865,154,8,264.0,3,0,257.0,2,0,257.0,2,0,257.0,2,0
28,-527955391,512,16,262.0,21,0,243.0,22,2,255.0,20,0,259.0,21,2
29,1135170942,388,8,268.0,6,0,324.0,10,2,396.0,9,0,328.0,11,3
30,-1742528564,279,20,358.0,3,0,258.0,9,1,610.0,10,0,260.0,9,1
31,-517048184,380,19,267.0,7,0,412.0,17,3,265.0,15,0,341.0,16,3
32,-1157423082,508,6,279.0,10,0,265.0,13,1,259.0,11,0,212.0,9,1
33,-508997107,190,19,248.0,4,0,270.0,4,0,270.0,4,0,270.0,4,0
34,-2097103103,349,11,308.0,11,0,263.0,7,2,346.0,9,0,268.0,7,1
35,-209220587,168,7,256.0,6,0,184.0,4,0,184.0,4,0,184.0,4,0
36,1221777437,615,37,317.0,19,0,269.0,18,2,319.0,18,0,269.0,18,2
37,-836430984,222,7,264.0,13,0,264.0,8,0,264.0,8,0,264.0,8,0
38,765472240,411,25,313.0,8,0,251.0,8,1,321.0,8,0,323.0,8,2
39,658004284,216,7,289.0,4,0,255.0,10,0,255.0,10,0,255.0,10,0
40,-79082453,166,9,312.0,3,0,266.0,6,0,266.0,6,0,266.0,6,0
41,261808598,649,46,288.0,6,0,293.0,13,3,266.0,11,0,275.0,13,6
42,1552605638,203,21,254.0,11,0,277.0,6,1,254.0,6,0,253.0,6,1
43,-727244585,384,16,264.0,9,0,261.0,15,2,255.0,14,0,300.0,15,2
44,-47590026,602,7,257.0,24,0,263.0,20,2,278.0,20,0,306.0,19,2
45,561931800,401,25,325.0,10,0,218.0,8,2,288.0,9,0,269.0,8,1
46,-117844788,305,28,292.0,9,0,336.0,3,2,390.0,6,0,257.0,3,2
47,1981974111,331,24,316.0,13,0,313.0,9,0,313.0,9,0,313.0,9,0
48,-1838983475,595,54,329.0,24,0,315.0,24,3,269.0,24,0,226.0,21,5
49,-1288629053,554,45,281.0,5,0,504.0,10,2,340.0,9,0,222.0,8,6
