,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1182973208,630,38,507.0,27,0,254.0,13,2,268.0,13,0,277.0,17,2
1,-2052557617,563,17,270.0,17,0,327.0,20,4,260.0,18,0,333.0,16,2
2,1479183668,226,10,257.0,11,0,253.0,5,0,253.0,5,0,253.0,5,0
3,1753533632,534,17,251.0,14,0,312.0,15,8,255.0,18,0,233.0,15,3
4,1469431546,435,31,270.0,12,0,278.0,19,1,375.0,23,0,281.0,19,1
5,594318512,340,28,265.0,4,0,319.0,4,0,319.0,4,0,319.0,4,0
6,1479343694,512,31,317.0,13,0,213.0,20,2,378.0,16,0,257.0,16,0
7,-54204572,465,14,251.0,11,0,220.0,10,2,321.0,10,0,268.0,10,2
8,218868081,175,16,306.0,5,0,317.0,3,0,317.0,3,0,317.0,3,0
9,-2058511724,653,14,379.0,14,0,223.0,32,4,218.0,38,0,244.0,30,4
10,-1327217630,397,32,335.0,10,0,271.0,18,0,271.0,18,0,271.0,18,0
11,-2068405367,357,4,313.0,15,0,374.0,7,1,394.0,8,0,312.0,8,0
12,-530344463,610,25,329.0,15,0,261.0,11,5,273.0,10,0,219.0,10,3
13,-521930926,546,11,492.0,27,0,255.0,17,2,275.0,17,0,298.0,17,2
14,113717778,353,25,284.0,9,0,286.0,14,1,296.0,17,0,287.0,13,1
15,1251311458,321,13,317.0,15,0,339.0,12,1,311.0,15,0,259.0,16,1
16,750454995,452,10,265.0,12,0,306.0,16,1,255.0,14,0,255.0,16,2
17,-1026346229,162,17,261.0,4,0,311.0,4,0,311.0,4,0,311.0,4,0
18,-2140962956,426,22,258.0,11,0,267.0,9,2,267.0,7,0,268.0,9,1
19,-1083098709,677,21,441.0,16,0,317.0,20,7,264.0,19,0,322.0,20,3
20,2017026888,648,65,351.0,21,0,380.0,16,5,328.0,14,0,264.0,16,5
21,1034291229,169,14,280.0,3,0,212.0,5,0,212.0,5,0,212.0,5,0
22,1295094707,217,16,240.0,8,0,300.0,10,1,254.0,9,0,251.0,10,1
23,-1496416237,270,19,314.0,3,0,346.0,7,0,346.0,7,0,346.0,7,0
24,-921068404,477,48,495.0,9,0,242.0,11,3,258.0,8,0,255.0,12,2
25,1918808119,500,20,278.0,14,0,314.0,18,1,255.0,22,0,315.0,17,1
26,-384248939,274,17,318.0,7,0,280.0,6,0,280.0,6,0,280.0,6,0
27,1935931094,533,32,271.0,17,0,263.0,10,1,319.0,8,0,324.0,10,1
28,1112563460,272,22,260.0,6,0,265.0,14,0,265.0,14,0,265.0,14,0
29,1453562468,195,12,249.0,1,0,199.0,4,0,199.0,4,0,199.0,4,0
30,-1470782208,664,14,260.0,20,0,328.0,20,5,317.0,20,0,254.0,20,1
31,1732424247,586,47,260.0,20,0,254.0,18,4,318.0,17,0,510.0,18,2
32,919935899,484,34,265.0,14,0,257.0,10,2,264.0,8,0,256.0,8,1
33,339391839,233,19,422.0,13,0,308.0,12,1,279.0,11,0,382.0,12,1
34,1557633747,386,8,259.0,11,0,258.0,16,1,380.0,14,0,284.0,14,1
35,1268285631,387,20,389.0,16,0,209.0,16,2,256.0,16,0,251.0,16,2
36,355672040,177,9,253.0,6,0,264.0,15,1,202.0,9,0,231.0,12,1
37,-907745598,354,22,263.0,6,0,262.0,6,1,251.0,7,0,353.0,8,1
38,-1716989250,561,45,337.0,15,0,258.0,19,2,319.0,19,0,262.0,19,2
39,1667848390,321,10,447.0,13,0,257.0,23,1,211.0,20,0,201.0,21,1
40,120812968,685,55,318.0,9,0,267.0,24,6,325.0,21,0,309.0,22,2
41,-1293292682,387,35,207.0,14,0,260.0,11,3,448.0,13,0,328.0,13,3
42,-1601284338,574,29,260.0,11,0,304.0,13,7,279.0,16,0,334.0,12,1
43,-844491148,560,28,321.0,12,0,232.0,10,6,297.0,9,0,310.0,12,2
44,1722122596,458,10,370.0,19,0,258.0,15,2,305.0,16,0,204.0,16,2
45,1324497199,151,7,231.0,2,0,200.0,3,1,217.0,3,0,221.0,3,1
46,2038634882,488,35,273.0,10,0,432.0,16,2,284.0,15,0,257.0,15,2
47,-1566588176,442,45,268.0,17,0,263.0,8,0,263.0,8,0,263.0,8,0
48,55251170,253,16,328.0,10,0,271.0,3,0,271.0,3,0,271.0,3,0
49,1395298175,549,6,492.0,13,0,253.0,24,6,266.0,19,0,264.0,20,3
