,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,646049254,331,14,314.0,11,0,207.0,4,0,207.0,4,0,207.0,4,0
1,1099442818,570,29,506.0,19,0,287.0,19,5,324.0,21,0,218.0,20,1
2,-1903354585,187,17,256.0,5,0,274.0,9,0,274.0,9,0,274.0,9,0
3,746020356,617,62,256.0,17,0,336.0,18,5,283.0,21,0,314.0,16,7
4,-1088104021,451,28,499.0,5,0,266.0,7,4,253.0,7,0,265.0,9,2
5,304768277,361,19,259.0,12,0,316.0,17,0,316.0,17,0,316.0,17,0
6,1969896708,652,66,574.0,11,0,317.0,22,4,269.0,20,0,335.0,21,3
7,-135119535,624,32,304.0,23,0,316.0,24,2,259.0,23,0,279.0,26,2
8,-1804861598,524,32,252.0,10,0,335.0,12,4,306.0,13,0,264.0,12,3
9,1941746080,384,35,223.0,6,0,379.0,13,1,344.0,14,0,264.0,16,3
10,1180539675,210,15,259.0,2,0,255.0,2,0,255.0,2,0,255.0,2,0
11,1382120414,549,55,319.0,18,0,276.0,16,1,285.0,18,0,321.0,17,1
12,2099652723,417,9,265.0,6,0,309.0,10,1,274.0,10,0,281.0,10,1
13,-1732062311,666,27,504.0,19,0,258.0,14,10,293.0,14,0,259.0,16,2
14,443344954,197,8,228.0,1,0,213.0,9,0,213.0,9,0,213.0,9,0
15,2106894908,683,14,283.0,16,0,323.0,15,5,258.0,19,0,287.0,17,3
16,1500947565,174,14,285.0,7,0,226.0,6,0,226.0,6,0,226.0,6,0
17,2004356415,396,28,303.0,6,0,323.0,7,3,249.0,7,0,280.0,8,3
18,-34080978,159,10,303.0,4,0,237.0,4,0,237.0,4,0,237.0,4,0
19,-876705268,401,9,264.0,11,0,212.0,12,1,264.0,12,0,209.0,11,1
20,-1649833470,275,3,205.0,9,0,255.0,8,0,255.0,8,0,255.0,8,0
21,-1627249762,516,42,398.0,8,0,309.0,17,1,233.0,13,0,265.0,19,1
22,1527242109,298,9,250.0,2,0,259.0,7,1,258.0,7,0,255.0,7,1
23,318945114,656,33,285.0,19,0,261.0,19,3,264.0,22,0,247.0,21,1
24,1601651973,320,13,395.0,8,0,222.0,7,0,222.0,7,0,222.0,7,0
25,1502323265,544,11,262.0,10,0,317.0,17,6,331.0,21,0,334.0,20,5
26,-432154656,688,42,282.0,31,0,318.0,15,4,348.0,17,0,268.0,17,1
27,1124394896,372,38,257.0,9,0,229.0,8,0,229.0,8,0,229.0,8,0
28,-249050678,358,26,260.0,17,0,230.0,11,0,230.0,11,0,230.0,11,0
29,475971131,617,31,384.0,27,0,378.0,15,6,381.0,18,0,258.0,20,3
30,338900970,625,19,549.0,20,0,268.0,15,5,254.0,18,0,270.0,19,2
31,-377511849,151,7,269.0,3,0,258.0,5,0,258.0,5,0,258.0,5,0
32,1932643133,368,23,325.0,9,0,278.0,11,0,278.0,11,0,278.0,11,0
33,-1064227153,247,15,255.0,6,0,257.0,7,0,257.0,7,0,257.0,7,0
34,-348668832,231,24,266.0,7,0,327.0,7,2,209.0,8,0,273.0,6,1
35,-1257422489,659,60,325.0,16,0,292.0,15,9,274.0,16,0,338.0,17,2
36,-1807329143,172,13,207.0,4,0,310.0,5,0,310.0,5,0,310.0,5,0
37,1365750145,323,7,250.0,5,0,234.0,5,0,234.0,5,0,234.0,5,0
38,1748516028,578,12,249.0,20,0,276.0,16,0,276.0,16,0,276.0,16,0
39,-1189252399,365,33,274.0,15,0,328.0,11,1,264.0,14,0,285.0,15,2
40,2019012024,613,43,315.0,24,0,254.0,19,1,333.0,20,0,368.0,20,1
41,-798657731,586,30,261.0,11,0,280.0,13,0,280.0,13,0,280.0,13,0
42,990672211,595,42,256.0,13,0,261.0,18,4,255.0,20,0,352.0,13,2
43,468076095,267,22,255.0,7,0,316.0,4,1,346.0,5,0,293.0,4,1
44,-727653639,647,20,495.0,16,0,274.0,18,4,313.0,17,0,254.0,18,3
45,-1367217074,638,39,292.0,11,0,392.0,20,6,262.0,20,0,233.0,21,3
46,1242814155,512,41,255.0,6,0,261.0,18,2,263.0,20,0,278.0,20,2
47,678087197,448,14,339.0,17,0,270.0,14,0,270.0,14,0,270.0,14,0
48,-1047717555,382,35,286.0,14,0,269.0,10,4,275.0,8,0,319.0,10,1
49,1516513878,409,17,271.0,15,0,277.0,18,2,280.0,19,0,253.0,16,1
