,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1876228142,462,28,296.0,5,0,218.0,17,0,218.0,17,0,218.0,17,0
1,392665853,462,28,316.0,7,0,328.0,29,1,260.0,27,0,355.0,27,1
2,-320627920,462,28,271.0,12,0,262.0,24,1,255.0,24,0,261.0,25,1
3,-270130862,462,28,493.0,10,0,260.0,10,1,257.0,15,0,259.0,10,1
4,585040180,462,28,260.0,13,0,294.0,9,3,455.0,11,0,260.0,9,2
5,1378600147,462,28,378.0,10,0,377.0,10,1,275.0,8,0,336.0,10,1
6,-868433911,462,28,260.0,23,0,267.0,24,5,373.0,25,0,259.0,20,6
7,-1558265037,462,28,322.0,12,0,263.0,17,0,263.0,17,0,263.0,17,0
8,-549087833,462,28,267.0,9,0,275.0,15,0,275.0,15,0,275.0,15,0
9,-861254996,462,28,314.0,5,0,358.0,25,1,323.0,21,0,317.0,24,1
10,938549091,462,28,273.0,7,0,347.0,8,3,270.0,9,0,275.0,9,3
11,932419368,462,28,274.0,15,0,239.0,19,0,239.0,19,0,239.0,19,0
12,322123969,462,28,440.0,14,0,261.0,15,1,260.0,16,0,341.0,16,1
13,1337362733,462,28,261.0,10,0,335.0,16,2,381.0,14,0,404.0,15,2
14,405909210,462,28,249.0,14,0,252.0,12,3,257.0,11,0,244.0,12,3
15,569081714,462,28,326.0,9,0,263.0,17,1,321.0,16,0,276.0,17,1
16,1374111733,462,28,258.0,13,0,312.0,14,2,274.0,11,0,313.0,14,3
17,744823430,462,28,296.0,14,0,219.0,15,6,280.0,13,0,266.0,14,4
18,343087074,462,28,298.0,16,0,263.0,8,3,373.0,8,0,336.0,8,3
19,290541464,462,28,394.0,20,0,312.0,22,0,312.0,22,0,312.0,22,0
20,1995695920,462,28,252.0,8,0,256.0,13,3,258.0,11,0,324.0,12,4
21,1588103064,462,28,296.0,9,0,262.0,19,5,270.0,18,0,307.0,19,3
22,-787807182,462,28,367.0,15,0,213.0,12,2,256.0,12,0,261.0,9,2
23,-1718177155,462,28,259.0,16,0,227.0,22,3,320.0,22,0,387.0,22,2
24,698341802,462,28,257.0,11,0,290.0,8,1,324.0,9,0,322.0,9,1
25,41991592,462,28,273.0,7,0,257.0,13,3,276.0,15,0,257.0,14,2
26,-632819001,462,28,302.0,16,0,349.0,19,1,259.0,18,0,317.0,19,1
27,1800912522,462,28,491.0,11,0,280.0,17,1,271.0,13,0,351.0,13,1
28,-1385434928,462,28,269.0,17,0,266.0,14,1,298.0,17,0,298.0,12,1
29,-1287376866,462,28,437.0,6,0,258.0,21,2,264.0,18,0,323.0,19,2
30,976757230,462,28,312.0,18,0,265.0,14,3,294.0,12,0,312.0,14,4
31,1847117211,462,28,373.0,8,0,256.0,19,4,280.0,19,0,330.0,18,1
32,-1131509736,462,28,223.0,11,0,259.0,13,1,352.0,13,0,298.0,13,1
33,1368507147,462,28,265.0,12,0,255.0,12,1,327.0,14,0,266.0,14,1
34,52987327,462,28,266.0,10,0,264.0,23,3,307.0,20,0,410.0,17,3
35,1458712752,462,28,346.0,22,0,339.0,17,0,339.0,17,0,339.0,17,0
36,1039524255,462,28,258.0,13,0,293.0,14,3,268.0,14,0,266.0,14,3
37,1798083045,462,28,270.0,2,0,222.0,11,1,313.0,11,0,364.0,9,4
38,-14737937,462,28,288.0,16,0,319.0,15,0,319.0,15,0,319.0,15,0
39,1646587316,462,28,256.0,19,0,292.0,10,0,292.0,10,0,292.0,10,0
40,-1238891018,462,28,302.0,16,0,262.0,16,2,266.0,18,0,275.0,19,3
41,-1939523208,462,28,259.0,19,0,318.0,8,3,262.0,10,0,227.0,8,3
42,-1583420803,462,28,258.0,14,0,286.0,4,1,327.0,4,0,333.0,5,1
43,-1989470116,462,28,380.0,11,0,258.0,12,0,258.0,12,0,258.0,12,0
44,-98402857,462,28,264.0,5,0,212.0,19,1,274.0,14,0,370.0,19,1
45,-803013017,462,28,265.0,14,0,221.0,12,5,269.0,14,0,316.0,13,2
46,1035627777,462,28,273.0,21,0,262.0,10,3,254.0,8,0,258.0,10,3
47,1116953131,462,28,439.0,12,0,425.0,13,4,261.0,12,0,264.0,11,4
48,-1597887223,462,28,319.0,20,0,260.0,16,3,314.0,16,0,257.0,20,3
49,-795570352,462,28,260.0,11,0,325.0,10,2,327.0,9,0,225.0,9,1
