,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1326632923,462,28,500.0,12,0,215.0,10,0,215.0,10,0,215.0,10,0
1,-1228048929,462,28,254.0,13,0,261.0,7,3,218.0,9,0,328.0,10,2
2,-1816709771,462,28,257.0,13,0,274.0,9,1,317.0,10,0,263.0,11,1
3,-145728512,462,28,273.0,19,0,326.0,13,1,271.0,13,0,325.0,14,0
4,-281134721,462,28,299.0,22,0,277.0,14,1,213.0,11,0,325.0,10,3
5,1557113672,462,28,255.0,16,0,378.0,23,2,208.0,23,0,315.0,22,2
6,1248833313,462,28,266.0,7,0,256.0,7,0,256.0,7,0,256.0,7,0
7,799967101,462,28,256.0,17,0,288.0,12,8,262.0,13,0,212.0,13,4
8,-1416329425,462,28,267.0,6,0,360.0,11,3,333.0,13,0,251.0,10,3
9,-349597578,462,28,275.0,17,0,278.0,9,1,241.0,7,0,209.0,8,1
10,1752495227,462,28,348.0,13,0,375.0,10,0,375.0,10,0,375.0,10,0
11,-1697311959,462,28,265.0,14,0,299.0,15,3,255.0,18,0,272.0,15,0
12,-1673519084,462,28,260.0,15,0,365.0,17,1,257.0,19,0,371.0,17,1
13,-1778067907,462,28,503.0,7,0,372.0,21,3,363.0,19,0,476.0,19,3
14,-955973812,462,28,314.0,16,0,379.0,14,0,379.0,14,0,379.0,14,0
15,-1166383403,462,28,256.0,9,0,269.0,21,0,269.0,21,0,269.0,21,0
16,-48566606,462,28,330.0,10,0,293.0,19,4,262.0,18,0,365.0,20,4
17,1933545696,462,28,260.0,17,0,232.0,19,1,339.0,18,0,262.0,19,1
18,1009738445,462,28,263.0,14,0,326.0,11,1,268.0,11,0,271.0,10,1
19,-384716942,462,28,254.0,17,0,256.0,13,5,259.0,13,0,313.0,14,5
20,-1595529678,462,28,262.0,12,0,273.0,19,2,274.0,19,0,251.0,18,2
21,-1441989864,462,28,502.0,11,0,321.0,14,2,307.0,15,0,258.0,17,2
22,-1923101955,462,28,269.0,15,0,269.0,11,2,256.0,10,0,261.0,12,2
23,-1726542452,462,28,380.0,29,0,258.0,14,3,316.0,13,0,269.0,13,3
24,-1929660522,462,28,338.0,11,0,254.0,9,2,265.0,13,0,267.0,9,2
25,19110955,462,28,297.0,8,0,327.0,17,1,359.0,17,0,330.0,19,1
26,654316575,462,28,273.0,16,0,286.0,15,2,281.0,15,0,254.0,15,2
27,498130336,462,28,248.0,16,0,373.0,14,1,304.0,13,0,255.0,15,2
28,-350996747,462,28,252.0,20,0,321.0,16,1,444.0,18,0,206.0,14,3
29,143879727,462,28,253.0,20,0,254.0,24,3,284.0,19,0,284.0,20,2
30,545831259,462,28,341.0,13,0,256.0,17,1,288.0,16,0,211.0,19,1
31,-685298664,462,28,263.0,14,0,261.0,8,2,282.0,11,0,266.0,9,1
32,-1722925046,462,28,321.0,17,0,289.0,19,2,265.0,19,0,208.0,23,2
33,364392717,462,28,258.0,10,0,359.0,6,1,281.0,7,0,253.0,7,2
34,-1335448345,462,28,447.0,12,0,245.0,14,4,314.0,14,0,317.0,16,5
35,-216654052,462,28,264.0,14,0,377.0,21,1,248.0,20,0,315.0,21,1
36,1234690550,462,28,275.0,15,0,218.0,16,3,264.0,17,0,263.0,19,3
37,680590746,462,28,298.0,10,0,321.0,9,2,260.0,7,0,243.0,9,1
38,-1678560600,462,28,257.0,9,0,254.0,7,4,348.0,10,0,259.0,8,1
39,-102019631,462,28,265.0,17,0,241.0,7,1,281.0,8,0,283.0,7,2
40,-2122456662,462,28,439.0,15,0,337.0,10,3,312.0,10,0,260.0,10,2
41,960079622,462,28,270.0,15,0,273.0,11,1,292.0,9,0,217.0,11,2
42,234366282,462,28,378.0,20,0,276.0,13,3,262.0,11,0,336.0,11,4
43,-67476365,462,28,376.0,11,0,353.0,14,0,353.0,14,0,353.0,14,0
44,-19170312,462,28,258.0,12,0,247.0,17,2,315.0,17,0,388.0,17,2
45,-1637158498,462,28,271.0,15,0,251.0,10,3,259.0,10,0,213.0,9,2
46,-1726052946,462,28,258.0,15,0,358.0,10,1,330.0,12,0,254.0,12,2
47,2037223805,462,28,260.0,14,0,259.0,10,3,279.0,12,0,254.0,12,1
48,-2007156221,462,28,314.0,14,0,256.0,9,2,433.0,8,0,264.0,8,2
49,-1714879431,462,28,320.0,19,0,216.0,7,2,313.0,10,0,253.0,8,2
