,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1771887314,462,28,265.0,10,0,259.0,17,1,273.0,17,0,284.0,20,1
1,-351954034,462,28,370.0,11,0,275.0,11,2,313.0,8,0,211.0,8,2
2,-1416802886,462,28,278.0,12,0,270.0,13,2,314.0,11,0,316.0,12,3
3,1231621997,462,28,500.0,8,0,227.0,19,4,297.0,17,0,292.0,16,5
4,-1476507835,462,28,378.0,15,0,254.0,22,4,336.0,22,0,233.0,20,4
5,-885846723,462,28,262.0,19,0,285.0,19,1,377.0,18,0,262.0,21,2
6,41971865,462,28,259.0,11,0,337.0,17,4,261.0,16,0,440.0,17,1
7,331966268,462,28,257.0,15,0,230.0,10,0,230.0,10,0,230.0,10,0
8,197647442,462,28,258.0,15,0,263.0,14,1,264.0,13,0,267.0,13,1
9,-1424360222,462,28,328.0,12,0,302.0,10,1,273.0,11,0,257.0,10,1
10,-489857268,462,28,275.0,19,0,278.0,18,2,257.0,17,0,326.0,16,1
11,-1209501402,462,28,348.0,14,0,251.0,12,1,257.0,12,0,312.0,8,1
12,-1611477172,462,28,302.0,26,0,219.0,17,3,256.0,17,0,319.0,13,2
13,-1970848726,462,28,249.0,14,0,290.0,8,2,283.0,9,0,254.0,7,3
14,1928569704,462,28,270.0,17,0,277.0,14,1,285.0,13,0,631.0,20,2
15,382896297,462,28,266.0,15,0,282.0,14,3,265.0,11,0,317.0,13,3
16,-1471648254,462,28,494.0,10,0,256.0,10,1,388.0,10,0,314.0,12,1
17,1982357872,462,28,256.0,10,0,260.0,17,1,285.0,15,0,435.0,15,1
18,-2090423455,462,28,280.0,11,0,264.0,16,4,263.0,18,0,258.0,16,2
19,543685318,462,28,264.0,13,0,256.0,7,1,378.0,9,0,211.0,7,1
20,29165006,462,28,351.0,12,0,263.0,12,1,267.0,11,0,340.0,11,2
21,212410697,462,28,312.0,13,0,228.0,17,0,228.0,17,0,228.0,17,0
22,57475600,462,28,318.0,18,0,300.0,17,0,300.0,17,0,300.0,17,0
23,-1580856883,462,28,504.0,10,0,312.0,9,2,322.0,10,0,287.0,9,2
24,1856390410,462,28,258.0,9,0,213.0,7,3,330.0,8,0,255.0,7,3
25,-532039930,462,28,257.0,16,0,253.0,11,6,344.0,10,0,254.0,12,1
26,1327762477,462,28,264.0,10,0,265.0,9,3,443.0,12,0,263.0,11,3
27,1414724921,462,28,269.0,11,0,273.0,11,3,267.0,9,0,374.0,11,3
28,-1457834782,462,28,355.0,16,0,267.0,20,2,314.0,16,0,314.0,19,2
29,1854030535,462,28,254.0,12,0,313.0,9,2,260.0,11,0,253.0,11,2
30,1981782273,462,28,377.0,9,0,270.0,12,0,270.0,12,0,270.0,12,0
31,-662012623,462,28,380.0,16,0,322.0,16,1,275.0,15,0,255.0,15,1
32,758389524,462,28,263.0,17,0,260.0,7,3,215.0,7,0,259.0,6,2
33,2055187784,462,28,319.0,8,0,253.0,11,1,260.0,12,0,265.0,10,1
34,-1064127244,462,28,273.0,13,0,253.0,9,2,346.0,10,0,350.0,8,2
35,-1133130814,462,28,278.0,16,0,207.0,6,1,260.0,7,0,287.0,6,1
36,1276986783,462,28,259.0,7,0,268.0,9,0,268.0,9,0,268.0,9,0
37,790758399,462,28,495.0,15,0,331.0,20,1,366.0,22,0,255.0,19,2
38,1835741050,462,28,271.0,8,0,209.0,9,2,259.0,10,0,255.0,10,2
39,-1252546780,462,28,320.0,10,0,227.0,12,4,305.0,15,0,344.0,18,2
40,-1877449305,462,28,496.0,10,0,266.0,20,2,302.0,17,0,260.0,15,2
41,-749319470,462,28,252.0,16,0,446.0,14,2,261.0,12,0,316.0,12,2
42,-1551600706,462,28,394.0,26,0,323.0,7,2,254.0,9,0,342.0,10,4
43,1557858447,462,28,263.0,11,0,285.0,17,1,217.0,17,0,387.0,17,2
44,1230430580,462,28,317.0,13,0,313.0,9,3,377.0,7,0,325.0,8,2
45,-348696579,462,28,262.0,8,0,256.0,13,2,320.0,12,0,443.0,9,3
46,209161193,462,28,266.0,21,0,320.0,6,1,270.0,8,0,266.0,9,2
47,1772544594,462,28,269.0,9,0,245.0,11,4,280.0,14,0,307.0,10,1
48,-1484269673,462,28,259.0,14,0,331.0,13,3,267.0,15,0,259.0,14,1
49,2062327979,462,28,317.0,28,0,255.0,18,1,262.0,20,0,312.0,23,1
