,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,2019647068,405,29,498.0,14,0,267.0,13,0,267.0,13,0,267.0,13,0
1,-243092666,592,18,255.0,15,0,268.0,14,3,362.0,15,0,261.0,14,2
2,740242628,361,33,276.0,10,0,256.0,13,1,264.0,16,0,244.0,17,1
3,1821439896,217,11,219.0,5,0,250.0,5,0,250.0,5,0,250.0,5,0
4,36621797,179,17,261.0,3,0,254.0,2,0,254.0,2,0,254.0,2,0
5,1650897534,591,54,331.0,23,0,220.0,14,7,263.0,13,0,266.0,14,6
6,1539222721,183,15,235.0,5,0,215.0,9,0,215.0,9,0,215.0,9,0
7,700254531,198,8,258.0,5,0,268.0,7,0,268.0,7,0,268.0,7,0
8,-488167780,202,5,305.0,5,0,205.0,5,0,205.0,5,0,205.0,5,0
9,-883430377,681,41,506.0,21,0,270.0,19,1,224.0,25,0,257.0,21,4
10,-2119346849,558,23,265.0,22,0,259.0,9,2,362.0,8,0,256.0,11,3
11,2077784110,627,13,260.0,14,0,224.0,14,2,336.0,17,0,263.0,27,4
12,-145352236,620,25,290.0,10,0,277.0,27,1,267.0,22,0,382.0,26,3
13,928541310,609,13,255.0,16,0,226.0,9,3,217.0,9,0,315.0,9,4
14,-776058797,159,15,210.0,6,0,321.0,7,0,321.0,7,0,321.0,7,0
15,1821731303,363,33,339.0,7,0,321.0,7,1,349.0,9,0,323.0,6,1
16,-1694608825,667,27,262.0,13,0,311.0,13,12,313.0,13,0,268.0,17,5
17,1324443285,402,9,258.0,6,0,435.0,6,2,262.0,7,0,237.0,5,2
18,1079786176,303,22,271.0,9,0,260.0,9,0,260.0,9,0,260.0,9,0
19,728343231,670,54,314.0,24,0,256.0,21,3,351.0,24,0,386.0,27,3
20,-1594477287,369,26,314.0,16,0,305.0,8,0,305.0,8,0,305.0,8,0
21,309150066,474,24,505.0,13,0,259.0,11,5,314.0,10,0,282.0,9,3
22,-250921154,462,42,314.0,4,0,261.0,10,1,433.0,9,0,273.0,10,1
23,-325420724,424,17,304.0,21,0,260.0,15,2,259.0,15,0,262.0,12,1
24,591632640,329,10,253.0,9,0,264.0,8,0,264.0,8,0,264.0,8,0
25,216096489,458,14,491.0,8,0,266.0,13,2,313.0,18,0,256.0,15,2
26,672836336,550,11,311.0,13,0,318.0,17,1,247.0,16,0,256.0,16,1
27,1812359192,389,36,210.0,13,0,213.0,11,2,315.0,12,0,253.0,13,2
28,306218621,236,12,583.0,7,0,252.0,4,0,252.0,4,0,252.0,4,0
29,-1691846117,417,38,260.0,12,0,255.0,14,0,255.0,14,0,255.0,14,0
30,572250938,408,21,295.0,10,0,286.0,19,2,266.0,18,0,270.0,18,3
31,-1145563182,470,29,497.0,8,0,312.0,10,1,419.0,12,0,262.0,14,2
32,1685096977,570,12,269.0,19,0,333.0,17,1,305.0,17,0,409.0,17,1
33,649201834,235,19,248.0,7,0,320.0,6,0,320.0,6,0,320.0,6,0
34,-1924606391,150,9,314.0,7,0,257.0,7,0,257.0,7,0,257.0,7,0
35,445953207,174,13,260.0,5,0,277.0,5,0,277.0,5,0,277.0,5,0
36,-568202850,242,15,325.0,9,0,270.0,5,0,270.0,5,0,270.0,5,0
37,165609320,466,14,493.0,17,0,374.0,6,1,314.0,5,0,330.0,7,1
38,715608911,161,17,231.0,5,0,259.0,4,0,259.0,4,0,259.0,4,0
39,1233542422,334,4,258.0,6,0,252.0,9,1,250.0,9,0,227.0,10,1
40,-300046232,556,12,314.0,24,0,259.0,12,4,213.0,14,0,287.0,14,3
41,1023364970,473,38,264.0,18,0,259.0,15,1,387.0,12,0,304.0,13,1
42,-1653728256,549,33,257.0,11,0,510.0,24,8,320.0,26,0,240.0,23,2
43,1216913370,359,22,265.0,13,0,212.0,10,1,269.0,12,0,221.0,13,1
44,330706006,653,33,547.0,16,0,268.0,24,2,362.0,22,0,257.0,25,2
45,-922175067,381,4,316.0,6,0,240.0,12,1,371.0,13,0,257.0,14,2
46,-184357874,550,33,255.0,19,0,257.0,6,2,379.0,10,0,282.0,8,2
47,1205436449,495,40,265.0,13,0,284.0,11,2,440.0,12,0,279.0,10,1
48,1144193860,219,5,258.0,6,0,251.0,7,0,251.0,7,0,251.0,7,0
49,1730963531,208,15,261.0,5,0,314.0,10,0,314.0,10,0,314.0,10,0
