,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1500805455,492.0,20,0,259.0,7,1,317.0,10,0,265.0,10,1
1,-851798842,313.0,18,0,264.0,17,2,314.0,13,0,268.0,16,2
2,2146895028,257.0,26,0,315.0,14,0,315.0,14,0,315.0,14,0
3,-814720168,352.0,26,0,320.0,11,1,265.0,11,0,266.0,11,1
4,-792483559,500.0,8,0,387.0,15,1,256.0,14,0,269.0,14,2
5,210520647,260.0,16,0,371.0,14,2,318.0,13,0,410.0,13,2
6,-1328230321,384.0,16,0,372.0,20,2,266.0,17,0,300.0,15,1
7,-307225987,263.0,11,0,258.0,16,1,285.0,14,0,318.0,12,1
8,1748979340,264.0,12,0,260.0,10,0,260.0,10,0,260.0,10,0
9,562662058,494.0,14,0,261.0,14,0,261.0,14,0,261.0,14,0
10,585488621,268.0,14,0,338.0,19,0,338.0,19,0,338.0,19,0
11,-1738475402,253.0,15,0,286.0,12,1,278.0,14,0,258.0,13,1
12,-1669164704,257.0,21,0,310.0,14,1,281.0,16,0,264.0,17,0
13,-1118835126,275.0,15,0,321.0,14,4,376.0,16,0,247.0,19,4
14,-1574509578,309.0,11,0,433.0,17,1,280.0,15,0,215.0,15,1
15,-231499526,282.0,11,0,263.0,8,3,268.0,10,0,268.0,9,3
16,1571144075,383.0,19,0,328.0,10,3,330.0,8,0,257.0,12,2
17,-1920665881,270.0,17,0,207.0,14,1,242.0,13,0,228.0,13,1
18,134989532,316.0,16,0,231.0,16,5,257.0,17,0,313.0,16,3
19,-1474700722,265.0,8,0,310.0,12,2,379.0,12,0,255.0,12,2
20,-1708130820,259.0,6,0,307.0,10,2,316.0,8,0,279.0,10,1
21,-1772054194,263.0,10,0,273.0,14,0,273.0,14,0,273.0,14,0
22,746741752,260.0,7,0,276.0,13,0,276.0,13,0,276.0,13,0
23,119258033,318.0,14,0,280.0,13,6,258.0,15,0,272.0,16,2
24,710798600,270.0,28,0,259.0,13,2,266.0,12,0,263.0,13,2
25,962658883,261.0,12,0,259.0,11,2,251.0,8,0,318.0,9,1
26,2001323718,367.0,14,0,264.0,14,1,327.0,17,0,263.0,17,1
27,661057942,254.0,15,0,252.0,16,1,252.0,17,0,318.0,18,1
28,178760970,266.0,15,0,260.0,15,3,272.0,15,0,259.0,14,3
29,-1326536642,364.0,10,0,323.0,20,2,392.0,20,0,251.0,21,2
30,1730083680,300.0,16,0,254.0,22,3,267.0,15,0,253.0,25,2
31,749828054,264.0,19,0,280.0,21,2,245.0,22,0,355.0,20,1
32,321980102,251.0,17,0,275.0,12,1,270.0,12,0,333.0,12,1
33,-406022287,337.0,8,0,234.0,17,2,318.0,21,0,300.0,16,1
34,-1543039436,273.0,16,0,290.0,14,0,290.0,14,0,290.0,14,0
35,-2138458163,273.0,12,0,262.0,37,2,323.0,36,0,264.0,36,1
36,-236816852,270.0,15,0,256.0,13,4,287.0,12,0,274.0,12,2
37,-1708219213,644.0,11,0,261.0,10,2,316.0,10,0,264.0,11,2
38,357497786,268.0,15,0,266.0,7,3,329.0,6,0,214.0,6,2
39,-882464253,275.0,20,0,363.0,19,2,370.0,14,0,253.0,16,1
