,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,35268124,261.0,11,0,311.0,12,1,310.0,11,0,327.0,13,2
1,546970471,266.0,15,0,260.0,12,0,260.0,12,0,260.0,12,0
2,-553103310,378.0,16,0,224.0,12,3,444.0,13,0,264.0,14,2
3,1335755827,279.0,16,0,266.0,13,1,331.0,11,0,339.0,11,1
4,-1858870411,318.0,22,0,551.0,19,3,268.0,15,0,316.0,16,1
5,-1089010620,305.0,9,0,347.0,9,2,319.0,8,0,316.0,7,2
6,435157655,257.0,17,0,313.0,17,3,334.0,12,0,269.0,15,2
7,364179557,407.0,21,0,213.0,18,2,314.0,16,0,313.0,15,1
8,162773457,497.0,18,0,223.0,15,0,223.0,15,0,223.0,15,0
9,1594321131,283.0,14,0,223.0,10,2,318.0,14,0,291.0,10,1
10,514979586,262.0,9,0,265.0,15,2,229.0,14,0,205.0,16,2
11,-829930771,321.0,20,0,256.0,15,2,310.0,15,0,258.0,17,1
12,-914818291,373.0,12,0,271.0,15,2,319.0,13,0,355.0,18,2
13,-1578207108,260.0,11,0,318.0,9,1,253.0,9,0,254.0,10,1
14,810382701,297.0,9,0,278.0,12,5,251.0,12,0,255.0,10,4
15,1403664487,392.0,24,0,232.0,21,1,297.0,27,0,259.0,20,1
16,1898608896,308.0,11,0,287.0,8,2,284.0,10,0,330.0,9,1
17,1268469666,277.0,8,0,250.0,10,2,267.0,9,0,347.0,10,1
18,-1510971671,258.0,17,0,280.0,15,1,282.0,17,0,274.0,20,1
19,1416381243,266.0,14,0,274.0,14,2,316.0,15,0,266.0,18,2
20,659289878,288.0,26,0,334.0,13,3,327.0,14,0,255.0,13,1
21,1990492723,263.0,18,0,219.0,8,3,260.0,13,0,280.0,12,3
22,1341093421,303.0,19,0,286.0,7,2,272.0,7,0,321.0,6,0
23,-726026706,263.0,11,0,206.0,14,3,270.0,14,0,253.0,15,3
24,999855767,279.0,15,0,207.0,10,3,374.0,12,0,320.0,10,3
25,1057385998,265.0,12,0,411.0,16,2,302.0,16,0,265.0,15,2
26,1973987916,260.0,17,0,295.0,10,0,295.0,10,0,295.0,10,0
27,662018825,314.0,13,0,259.0,8,5,269.0,7,0,378.0,9,1
28,597060295,254.0,9,0,270.0,17,1,275.0,15,0,262.0,13,3
29,1240320540,330.0,12,0,264.0,9,1,265.0,11,0,240.0,11,1
30,-1663115951,266.0,15,0,268.0,14,2,296.0,14,0,254.0,13,3
31,-479344060,334.0,8,0,358.0,15,1,266.0,13,0,234.0,14,0
32,1275896453,260.0,14,0,276.0,10,4,259.0,15,0,263.0,11,3
33,9133704,364.0,15,0,320.0,17,2,318.0,15,0,271.0,16,2
34,-1883470530,275.0,12,0,333.0,17,1,210.0,15,0,266.0,15,3
35,-1797794021,490.0,9,0,284.0,6,2,385.0,6,0,268.0,6,1
36,-1374965487,270.0,11,0,282.0,21,2,406.0,21,0,277.0,23,2
37,-1559548543,374.0,23,0,320.0,12,5,260.0,13,0,259.0,13,3
38,2128143722,381.0,15,0,289.0,25,2,319.0,23,0,287.0,23,1
39,-1342460499,523.0,19,0,263.0,9,1,321.0,9,0,280.0,9,1
40,1846790494,260.0,17,0,281.0,13,0,281.0,13,0,281.0,13,0
41,-931881488,259.0,11,0,258.0,26,2,303.0,27,0,220.0,25,1
42,1738733664,265.0,17,0,255.0,14,2,255.0,13,0,267.0,14,2
43,-1684521553,449.0,10,0,311.0,19,2,264.0,22,0,383.0,20,2
44,1435394843,336.0,8,0,317.0,8,2,261.0,13,0,283.0,9,1
45,-1446245911,247.0,25,0,321.0,18,0,321.0,18,0,321.0,18,0
46,-1173554824,507.0,11,0,314.0,17,5,263.0,16,0,324.0,18,2
47,1816464632,315.0,11,0,272.0,17,2,311.0,18,0,295.0,16,1
48,521649156,331.0,6,0,549.0,9,0,549.0,9,0,549.0,9,0
49,89868051,255.0,11,0,261.0,14,0,261.0,14,0,261.0,14,0
50,1897659013,270.0,16,0,262.0,13,2,262.0,14,0,308.0,13,1
51,-1496404569,380.0,10,0,251.0,21,2,264.0,13,0,264.0,15,0
52,314816869,324.0,13,0,262.0,19,1,261.0,19,0,233.0,21,1
53,1957392931,312.0,11,0,299.0,21,1,324.0,22,0,256.0,22,1
54,-2074184952,266.0,17,0,254.0,6,3,269.0,5,0,254.0,9,3
55,-876989554,355.0,13,0,320.0,20,3,373.0,18,0,215.0,19,3
56,220459551,262.0,15,0,387.0,9,3,260.0,10,0,361.0,8,2
57,-2105743369,264.0,9,0,372.0,18,2,262.0,24,0,330.0,24,2
58,582369675,304.0,15,0,259.0,10,4,325.0,12,0,547.0,10,3
59,1617318767,291.0,13,0,265.0,18,2,275.0,16,0,541.0,19,1
60,-182431922,378.0,20,0,320.0,12,5,259.0,13,0,237.0,11,2
61,1298648090,330.0,15,0,255.0,20,4,262.0,15,0,317.0,18,4
62,-110784551,311.0,16,0,262.0,8,2,252.0,9,0,256.0,9,1
63,1295355831,271.0,8,0,266.0,7,2,256.0,6,0,255.0,8,1
64,-370057099,367.0,18,0,257.0,12,2,275.0,12,0,476.0,12,0
65,-1026486519,318.0,12,0,282.0,14,3,264.0,13,0,318.0,13,1
66,1354288607,318.0,14,0,280.0,11,2,270.0,11,0,343.0,13,1
67,669015297,249.0,19,0,423.0,14,1,264.0,13,0,316.0,13,1
68,587305866,254.0,21,0,317.0,16,0,317.0,16,0,317.0,16,0
69,172277241,256.0,20,0,239.0,13,0,239.0,13,0,239.0,13,0
70,1629291670,304.0,8,0,305.0,19,0,305.0,19,0,305.0,19,0
71,1800153412,284.0,19,0,275.0,14,3,213.0,12,0,278.0,13,0
72,-1074541175,274.0,18,0,294.0,16,3,468.0,13,0,304.0,12,1
73,-1634280903,489.0,11,0,360.0,9,2,262.0,11,0,318.0,9,3
74,-1175495768,263.0,7,0,331.0,21,1,279.0,21,0,261.0,23,1
75,1004614417,262.0,17,0,315.0,10,2,278.0,10,0,288.0,11,2
76,-315775690,261.0,7,0,257.0,11,2,493.0,14,0,270.0,15,1
77,1002262373,262.0,7,0,373.0,9,3,259.0,9,0,207.0,8,2
78,440800546,317.0,12,0,280.0,11,0,280.0,11,0,280.0,11,0
79,1364603081,266.0,10,0,393.0,18,1,212.0,17,0,254.0,17,1
80,-2052258066,271.0,9,0,232.0,6,2,498.0,8,0,303.0,10,2
81,-174647328,289.0,13,0,218.0,11,3,259.0,11,0,334.0,10,3
82,212652464,255.0,8,0,283.0,24,2,380.0,23,0,314.0,22,2
83,-1382716065,267.0,15,0,259.0,19,1,303.0,18,0,258.0,19,1
84,-467817297,331.0,16,0,537.0,16,3,313.0,14,0,343.0,18,2
85,986901350,265.0,4,0,375.0,11,2,267.0,13,0,373.0,11,2
86,-72156298,395.0,13,0,222.0,15,3,321.0,11,0,280.0,13,1
87,953608628,267.0,14,0,264.0,9,5,307.0,8,0,259.0,8,2
88,-474029849,318.0,12,0,227.0,17,0,227.0,17,0,227.0,17,0
89,916305511,290.0,14,0,317.0,17,2,286.0,17,0,276.0,17,2
90,221805581,252.0,11,0,284.0,13,3,462.0,13,0,269.0,14,3
91,-896233230,503.0,4,0,252.0,7,3,315.0,7,0,394.0,6,3
92,27625810,268.0,11,0,302.0,9,2,263.0,8,0,263.0,8,2
93,1640722264,267.0,11,0,261.0,15,3,555.0,16,0,261.0,15,3
94,-73589786,266.0,20,0,208.0,14,1,323.0,14,0,378.0,15,1
95,-1445902304,288.0,14,0,312.0,13,2,340.0,14,0,312.0,13,0
96,-909467909,281.0,20,0,259.0,10,1,269.0,11,0,382.0,11,1
97,1886175497,265.0,10,0,256.0,19,3,340.0,20,0,331.0,18,2
98,-1073589183,260.0,14,0,250.0,16,1,254.0,14,0,262.0,15,1
99,-1491981444,260.0,12,0,220.0,14,2,372.0,14,0,253.0,15,2
