,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1913626316,432,26,496.0,12,0,284.0,13,3,273.0,11,0,214.0,13,2
1,1672356750,432,26,254.0,14,0,261.0,14,1,330.0,13,0,254.0,11,1
2,-577600740,432,26,268.0,11,0,296.0,20,1,263.0,16,0,316.0,17,1
3,-94235137,432,26,259.0,21,0,312.0,14,1,207.0,14,0,261.0,12,1
4,-198806414,432,26,267.0,16,0,321.0,13,2,286.0,15,0,288.0,10,1
5,489004017,432,26,308.0,10,0,308.0,16,2,315.0,18,0,295.0,16,2
6,1519838468,432,26,389.0,14,0,235.0,15,1,295.0,16,0,314.0,19,2
7,931392846,432,26,288.0,10,0,260.0,15,1,487.0,15,0,268.0,15,1
8,1498796401,432,26,325.0,12,0,375.0,10,1,273.0,9,0,312.0,8,1
9,-1707812446,432,26,309.0,10,0,299.0,9,3,259.0,9,0,284.0,11,1
10,60829603,432,26,316.0,5,0,317.0,11,1,210.0,11,0,263.0,11,1
11,-160178484,432,26,252.0,17,0,257.0,13,2,330.0,14,0,266.0,14,2
12,-849926192,432,26,292.0,9,0,309.0,5,0,309.0,5,0,309.0,5,0
13,-1802797655,432,26,288.0,12,0,261.0,17,4,264.0,17,0,285.0,17,2
14,179630557,432,26,267.0,8,0,340.0,4,1,254.0,5,0,376.0,7,1
15,-234844061,432,26,325.0,16,0,250.0,14,2,274.0,12,0,276.0,13,1
16,-1340712781,432,26,322.0,8,0,257.0,11,2,268.0,12,0,282.0,12,2
17,-560547593,432,26,266.0,8,0,257.0,12,4,267.0,12,0,259.0,11,0
18,1126053074,432,26,258.0,8,0,210.0,13,2,255.0,8,0,266.0,9,2
19,283598134,432,26,320.0,15,0,271.0,8,2,275.0,8,0,261.0,11,1
20,-476480941,432,26,265.0,11,0,331.0,14,1,252.0,15,0,222.0,13,1
21,-1935435179,432,26,249.0,20,0,295.0,13,3,461.0,13,0,263.0,13,2
22,2098710601,432,26,266.0,10,0,266.0,12,0,266.0,12,0,266.0,12,0
23,-325112032,432,26,362.0,21,0,380.0,18,1,263.0,18,0,255.0,19,1
24,2033478507,432,26,288.0,7,0,262.0,8,1,268.0,8,0,300.0,7,2
25,260988828,432,26,284.0,15,0,216.0,9,1,320.0,9,0,317.0,9,0
26,830509677,432,26,261.0,13,0,372.0,10,2,328.0,9,0,269.0,11,2
27,-1753466670,432,26,317.0,9,0,270.0,9,5,279.0,9,0,212.0,8,2
28,412678462,432,26,254.0,15,0,230.0,12,2,279.0,14,0,281.0,11,3
29,-402735047,432,26,268.0,13,0,215.0,17,2,264.0,12,0,271.0,17,1
30,-2079971144,432,26,283.0,16,0,254.0,15,2,318.0,16,0,266.0,15,2
31,-727300842,432,26,270.0,12,0,309.0,10,1,365.0,11,0,279.0,10,1
32,-1637268844,432,26,324.0,17,0,301.0,12,2,319.0,14,0,335.0,13,3
33,278308707,432,26,308.0,10,0,332.0,13,1,267.0,12,0,248.0,9,0
34,1897720030,432,26,254.0,10,0,256.0,12,0,256.0,12,0,256.0,12,0
35,850717628,432,26,274.0,12,0,227.0,12,0,227.0,12,0,227.0,12,0
36,-438120462,432,26,295.0,8,0,269.0,11,2,270.0,9,0,258.0,11,2
37,-850828331,432,26,258.0,11,0,253.0,10,1,347.0,9,0,273.0,10,1
38,1500990637,432,26,378.0,15,0,252.0,16,1,258.0,14,0,228.0,12,1
39,325481810,432,26,259.0,9,0,447.0,8,3,252.0,10,0,258.0,8,1
40,1290677933,432,26,255.0,13,0,252.0,9,1,262.0,8,0,258.0,7,2
41,-1219129956,432,26,307.0,13,0,371.0,12,2,269.0,14,0,253.0,14,1
42,364378883,432,26,264.0,12,0,402.0,8,2,260.0,8,0,260.0,8,2
43,-947523309,432,26,283.0,9,0,374.0,12,2,259.0,8,0,265.0,13,3
44,-292707531,432,26,333.0,15,0,267.0,13,2,335.0,13,0,436.0,11,2
45,1174753586,432,26,346.0,9,0,266.0,8,4,267.0,13,0,253.0,11,1
46,1799446698,432,26,269.0,10,0,213.0,15,1,263.0,15,0,277.0,15,1
47,-1188638519,432,26,260.0,21,0,256.0,15,1,275.0,15,0,320.0,14,1
48,-1713413073,432,26,253.0,10,0,259.0,6,1,263.0,6,0,235.0,6,1
49,1328271012,432,26,259.0,10,0,224.0,18,0,224.0,18,0,224.0,18,0
