,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,2079297318,491.0,16,0,288.0,16,2,284.0,20,0,272.0,14,1
1,-548441175,204.0,15,0,315.0,11,2,345.0,12,0,216.0,10,1
2,1005588383,268.0,11,0,304.0,15,1,298.0,16,0,260.0,15,1
3,2061633391,325.0,10,0,270.0,16,2,261.0,15,0,222.0,14,3
4,-1931642925,259.0,18,0,256.0,9,2,409.0,11,0,311.0,9,3
5,258287290,267.0,11,0,305.0,15,0,305.0,15,0,305.0,15,0
6,-2091160908,259.0,9,0,349.0,24,0,349.0,24,0,349.0,24,0
7,-1097379026,323.0,16,0,205.0,21,3,493.0,21,0,400.0,21,0
8,-1308238644,270.0,16,0,278.0,12,2,208.0,13,0,316.0,13,0
9,1200019403,452.0,11,0,292.0,15,1,385.0,16,0,254.0,12,1
10,-110369228,254.0,19,0,352.0,21,0,352.0,21,0,352.0,21,0
11,306920395,306.0,9,0,250.0,23,1,322.0,17,0,247.0,17,1
12,2027196660,283.0,12,0,276.0,8,2,287.0,8,0,255.0,10,1
13,-1532166223,331.0,10,0,259.0,8,0,259.0,8,0,259.0,8,0
14,-127540895,260.0,7,0,268.0,17,0,268.0,17,0,268.0,17,0
15,1535991614,324.0,20,0,258.0,15,2,284.0,19,0,272.0,15,2
16,-1052292258,350.0,14,0,260.0,7,1,263.0,7,0,260.0,7,1
17,-1194655329,253.0,25,0,222.0,6,3,255.0,5,0,274.0,4,0
18,996428602,271.0,24,0,279.0,14,2,267.0,15,0,319.0,12,0
19,-1630971935,355.0,11,0,323.0,10,2,295.0,10,0,211.0,10,2
20,-607628767,284.0,19,0,270.0,17,2,264.0,16,0,320.0,17,2
21,-500429101,394.0,6,0,264.0,10,0,264.0,10,0,264.0,10,0
22,-790119783,258.0,11,0,271.0,10,1,449.0,13,0,372.0,12,3
23,-1741570721,258.0,18,0,265.0,23,4,399.0,20,0,281.0,20,1
24,1482490660,261.0,14,0,241.0,17,1,321.0,16,0,277.0,19,1
25,-1982614193,271.0,15,0,256.0,19,1,256.0,18,0,232.0,17,1
26,-827684088,495.0,12,0,306.0,7,4,264.0,7,0,324.0,10,1
27,1961140958,366.0,15,0,434.0,10,3,319.0,12,0,382.0,10,2
28,-590836413,261.0,13,0,290.0,9,4,311.0,9,0,374.0,9,1
29,1998901448,268.0,19,0,258.0,6,3,262.0,7,0,360.0,6,2
30,392805984,247.0,21,0,265.0,10,2,438.0,10,0,265.0,10,1
31,-696465375,502.0,13,0,284.0,15,1,288.0,18,0,258.0,18,1
32,-583661682,280.0,16,0,226.0,16,1,319.0,14,0,348.0,15,2
33,1489637323,266.0,13,0,258.0,10,2,333.0,12,0,271.0,13,2
34,1895465929,547.0,18,0,355.0,11,1,295.0,10,0,291.0,9,2
35,1569471120,276.0,15,0,313.0,22,1,259.0,23,0,312.0,22,1
36,771596075,287.0,14,0,306.0,12,0,306.0,12,0,306.0,12,0
37,-1200147617,259.0,12,0,310.0,4,1,250.0,4,0,313.0,6,1
38,951052399,294.0,16,0,272.0,20,2,238.0,15,0,215.0,18,1
39,-1423701609,259.0,16,0,323.0,28,1,259.0,26,0,260.0,27,0
40,195190022,250.0,11,0,315.0,19,1,259.0,23,0,284.0,25,1
41,1398446305,274.0,8,0,399.0,9,5,261.0,9,0,394.0,7,1
42,863697587,270.0,9,0,255.0,14,1,291.0,16,0,328.0,14,1
43,199256808,504.0,15,0,325.0,6,2,313.0,8,0,292.0,7,3
44,-528205876,313.0,17,0,282.0,17,0,282.0,17,0,282.0,17,0
45,-1257833921,259.0,11,0,274.0,15,2,333.0,17,0,280.0,17,1
