,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1117215594,412,33,259.0,13,0,370.0,16,1,387.0,16,0,387.0,16,0
1,-1718233407,662,53,385.0,15,0,313.0,24,1,220.0,22,0,267.0,22,3
2,2119368726,190,12,260.0,6,0,265.0,11,2,197.0,11,0,316.0,9,2
3,1115755984,517,37,272.0,23,0,314.0,10,4,255.0,13,0,262.0,10,2
4,-1593303646,465,28,282.0,22,0,292.0,12,1,364.0,13,0,254.0,14,3
5,2137849766,535,11,271.0,13,0,353.0,14,1,278.0,14,0,317.0,16,3
6,-1909802947,284,18,315.0,10,0,227.0,7,0,227.0,7,0,227.0,7,0
7,709910125,496,5,256.0,28,0,372.0,18,1,256.0,18,0,374.0,19,2
8,-1190291879,155,4,318.0,3,0,231.0,3,0,231.0,3,0,231.0,3,0
9,-605945828,469,38,265.0,14,0,285.0,11,1,258.0,11,0,274.0,11,2
10,362411460,430,31,271.0,8,0,268.0,20,1,230.0,18,0,320.0,18,1
11,-1330468951,541,49,291.0,28,0,317.0,19,4,274.0,18,0,268.0,23,3
12,449422095,697,28,500.0,16,0,349.0,23,6,270.0,23,0,261.0,20,6
13,1488010590,451,46,370.0,13,0,312.0,17,3,259.0,13,0,270.0,13,3
14,1288113599,395,40,263.0,21,0,356.0,16,0,356.0,16,0,356.0,16,0
15,-491402606,540,17,365.0,14,0,265.0,13,1,335.0,13,0,275.0,11,6
16,-1517057334,219,5,257.0,8,0,209.0,8,0,209.0,8,0,209.0,8,0
17,1063989342,298,12,437.0,6,0,211.0,9,1,378.0,11,0,251.0,10,1
18,2002202075,282,9,252.0,6,0,255.0,9,0,255.0,9,0,255.0,9,0
19,974095533,581,30,368.0,15,0,261.0,17,3,340.0,18,0,299.0,17,3
20,-1056183102,440,40,273.0,14,0,210.0,14,3,439.0,16,0,259.0,17,1
21,-627085449,258,8,202.0,15,0,250.0,4,0,250.0,4,0,250.0,4,0
22,-40405274,293,15,263.0,7,0,258.0,12,0,258.0,12,0,258.0,12,0
23,-1223042209,494,10,315.0,18,0,253.0,19,0,253.0,19,0,253.0,19,0
24,-718187872,561,57,303.0,14,0,275.0,27,8,317.0,27,0,230.0,28,5
25,-504427396,547,11,491.0,24,0,269.0,16,3,423.0,18,0,313.0,13,3
26,206410650,533,32,264.0,24,0,257.0,18,6,239.0,23,0,316.0,24,3
27,1943537752,180,2,256.0,4,0,234.0,13,0,234.0,13,0,234.0,13,0
28,-1613192869,433,39,259.0,10,0,212.0,10,1,259.0,6,0,255.0,7,1
29,2050650300,515,31,256.0,16,0,298.0,11,2,199.0,10,0,259.0,12,2
30,1464675284,469,29,266.0,20,0,323.0,8,1,328.0,8,0,328.0,8,0
31,-2010289998,533,43,502.0,16,0,268.0,15,8,303.0,15,0,218.0,14,5
32,-1980223992,534,22,266.0,26,0,321.0,19,2,328.0,18,0,274.0,20,2
33,-333638302,446,9,270.0,14,0,255.0,12,1,296.0,11,0,210.0,11,1
34,720584333,465,38,257.0,11,0,396.0,11,0,396.0,11,0,396.0,11,0
35,-907394699,223,23,219.0,5,0,258.0,3,0,258.0,3,0,258.0,3,0
36,1364428454,261,8,371.0,5,0,339.0,15,0,339.0,15,0,339.0,15,0
37,-1518320827,406,21,340.0,11,0,262.0,13,1,307.0,15,0,297.0,18,1
38,-238197452,600,43,271.0,15,0,320.0,11,3,327.0,12,0,262.0,15,3
39,-251701656,578,18,320.0,14,0,239.0,14,2,259.0,14,0,254.0,12,1
40,171810842,408,21,290.0,11,0,290.0,20,1,289.0,19,0,257.0,19,1
41,2145547961,402,29,497.0,18,0,294.0,9,1,275.0,11,0,277.0,9,2
42,1032523257,624,7,556.0,13,0,302.0,19,6,315.0,17,0,249.0,16,6
43,-813445111,504,11,498.0,10,0,211.0,12,1,220.0,12,0,368.0,11,1
44,2069152544,641,58,316.0,10,0,365.0,8,5,360.0,11,0,321.0,9,1
45,1133997455,531,22,268.0,25,0,228.0,19,2,317.0,25,0,258.0,21,4
46,-880925890,434,35,286.0,12,0,259.0,8,2,258.0,7,0,415.0,8,1
47,-148058921,398,40,501.0,6,0,416.0,11,0,416.0,11,0,416.0,11,0
48,-526215885,178,2,257.0,4,0,255.0,8,0,255.0,8,0,255.0,8,0
49,932407558,157,13,255.0,5,0,221.0,7,0,221.0,7,0,221.0,7,0
