,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-440221486,462,28,272.0,11,0,264.0,18,1,263.0,20,0,346.0,21,2
1,923533785,462,28,303.0,8,0,256.0,15,3,398.0,18,0,334.0,13,3
2,1877660614,462,28,267.0,20,0,338.0,9,1,262.0,8,0,268.0,11,3
3,1460940949,462,28,272.0,9,0,261.0,7,2,388.0,4,0,237.0,5,2
4,1375833229,462,28,264.0,17,0,262.0,26,1,265.0,24,0,399.0,29,1
5,-874047874,462,28,313.0,11,0,265.0,10,2,377.0,9,0,366.0,14,3
6,-764979980,462,28,314.0,8,0,261.0,12,3,279.0,13,0,378.0,12,2
7,-1452097713,462,28,901.0,12,0,260.0,17,2,217.0,14,0,259.0,20,2
8,1171116695,462,28,264.0,12,0,321.0,16,2,267.0,15,0,371.0,15,2
9,-495019390,462,28,275.0,10,0,256.0,20,2,328.0,23,0,299.0,22,2
10,-2076036457,462,28,280.0,13,0,256.0,13,2,262.0,14,0,263.0,13,2
11,-1420244782,462,28,338.0,14,0,289.0,7,2,314.0,9,0,294.0,10,2
12,489897452,462,28,278.0,12,0,261.0,10,6,283.0,9,0,215.0,10,4
13,612392206,462,28,328.0,19,0,333.0,16,0,333.0,16,0,333.0,16,0
14,595237556,462,28,309.0,13,0,328.0,12,1,235.0,11,0,259.0,15,2
15,-755849441,462,28,316.0,9,0,289.0,3,3,308.0,4,0,318.0,3,3
16,872473264,462,28,282.0,16,0,273.0,11,0,273.0,11,0,273.0,11,0
17,-717775561,462,28,255.0,11,0,268.0,5,2,263.0,3,0,268.0,3,1
18,-1039572564,462,28,288.0,25,0,305.0,10,2,383.0,10,0,351.0,8,1
19,564751642,462,28,266.0,21,0,387.0,17,1,267.0,13,0,247.0,16,4
20,1943614633,462,28,349.0,12,0,263.0,14,2,265.0,15,0,275.0,14,2
21,1147708375,462,28,287.0,14,0,270.0,18,2,279.0,21,0,258.0,20,1
22,-711028820,462,28,492.0,11,0,319.0,14,1,297.0,14,0,268.0,13,1
23,31112902,462,28,344.0,16,0,251.0,11,1,346.0,10,0,265.0,10,1
24,-817138367,462,28,253.0,11,0,319.0,16,1,316.0,14,0,297.0,15,1
25,1402911386,462,28,439.0,11,0,282.0,22,2,260.0,24,0,277.0,20,1
26,-1100131733,462,28,323.0,13,0,291.0,21,0,291.0,21,0,291.0,21,0
27,1437460196,462,28,492.0,27,0,259.0,12,6,343.0,14,0,268.0,11,1
28,-2074754204,462,28,351.0,10,0,285.0,13,2,270.0,12,0,289.0,15,2
29,-929360768,462,28,209.0,13,0,211.0,11,4,268.0,15,0,261.0,15,3
30,-857614096,462,28,379.0,7,0,434.0,5,2,273.0,5,0,263.0,8,1
31,-479038105,462,28,285.0,15,0,275.0,6,2,302.0,6,0,317.0,8,2
32,-1587089199,462,28,269.0,11,0,302.0,12,4,258.0,10,0,282.0,10,5
33,-462847152,462,28,315.0,19,0,293.0,12,3,276.0,15,0,286.0,15,1
34,-1749268336,462,28,306.0,21,0,320.0,14,2,261.0,11,0,249.0,18,1
35,1817625892,462,28,496.0,9,0,327.0,13,1,304.0,18,0,257.0,15,1
36,-1438025616,462,28,378.0,22,0,261.0,10,3,290.0,9,0,365.0,10,3
37,-330539288,462,28,262.0,8,0,263.0,15,0,263.0,15,0,263.0,15,0
38,-293274441,462,28,304.0,11,0,208.0,14,0,208.0,14,0,208.0,14,0
39,859631596,462,28,262.0,13,0,274.0,6,3,349.0,6,0,257.0,7,2
40,1605828245,462,28,254.0,11,0,598.0,14,3,325.0,16,0,279.0,15,3
41,573998368,462,28,491.0,11,0,258.0,9,2,270.0,8,0,312.0,8,2
42,471621777,462,28,264.0,13,0,316.0,13,0,316.0,13,0,316.0,13,0
43,2068707915,462,28,318.0,12,0,323.0,7,3,267.0,7,0,279.0,6,5
44,133126448,462,28,255.0,11,0,260.0,12,0,260.0,12,0,260.0,12,0
45,-97263243,462,28,260.0,9,0,261.0,14,0,261.0,14,0,261.0,14,0
46,1368731122,462,28,258.0,11,0,254.0,15,1,260.0,12,0,238.0,19,1
47,1736224044,462,28,260.0,14,0,225.0,10,2,268.0,11,0,357.0,10,2
48,-1450669600,462,28,205.0,17,0,300.0,14,2,283.0,13,0,260.0,14,2
49,-141653858,462,28,259.0,9,0,308.0,13,2,254.0,14,0,257.0,12,2
