,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
86,1183540550,384.0,22,0,224.0,11,5,411.0,13,0,219.0,15,5
87,-1881506265,256.0,8,0,263.0,14,1,350.0,14,0,229.0,17,1
88,-535548540,263.0,16,0,306.0,11,0,306.0,11,0,306.0,11,0
89,1343043955,270.0,14,0,267.0,14,1,283.0,11,0,259.0,10,1
90,1886844042,267.0,17,0,211.0,15,2,391.0,20,0,327.0,18,1
91,1489614626,266.0,11,0,281.0,13,3,257.0,10,0,323.0,11,1
92,1095373634,316.0,11,0,313.0,15,0,313.0,15,0,313.0,15,0
93,-2136802045,295.0,12,0,259.0,14,2,277.0,13,0,313.0,16,1
94,238593098,257.0,20,0,398.0,16,1,217.0,15,0,261.0,14,1
95,737007388,264.0,17,0,256.0,14,1,259.0,15,0,300.0,13,1
96,1396728031,259.0,14,0,261.0,21,1,202.0,15,0,292.0,21,2
97,532857815,266.0,10,0,262.0,12,1,287.0,12,0,315.0,12,1
98,-129676175,306.0,11,0,265.0,16,5,275.0,13,0,246.0,13,1
99,107615485,273.0,8,0,253.0,7,0,253.0,7,0,253.0,7,0
