,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,257.0,8,800,-954206427,1,319.0,8,800,1320563349,1,352.0,8,800,1244186361,1,249.0,8,800,1675086210,1
1,316.0,8,800,305571435,1,307.0,8,800,353819121,1,312.0,8,800,-1008642054,1,327.0,8,800,2070674230,1
2,237.0,8,800,1660518257,1,282.0,8,800,-837836670,1,318.0,8,800,1609573989,1,255.0,8,800,-1167289250,1
3,378.0,8,800,1249557426,1,374.0,8,800,-794218508,1,274.0,8,800,-479864655,1,319.0,8,800,1420169872,1
4,214.0,8,800,1945840310,1,633.0,8,800,-1162260852,1,747.0,8,800,1187902563,1,268.0,8,800,-1443813634,1
5,316.0,8,800,-1921186095,1,318.0,8,800,1343641377,1,275.0,8,800,522075466,1,256.0,8,800,-244718398,1
6,259.0,8,800,1773197161,1,604.0,8,800,-659560116,1,730.0,8,800,-697908170,1,262.0,8,800,503691961,1
7,318.0,8,800,-940218326,1,305.0,8,800,-491492166,1,314.0,8,800,-1146834314,1,331.0,8,800,-1487081415,1
8,258.0,8,800,-1580355514,1,314.0,8,800,-2110211312,1,316.0,8,800,97896668,1,310.0,8,800,1135549721,1
9,236.0,8,800,-2087909536,1,319.0,8,800,-1227033740,1,310.0,8,800,1657847842,1,310.0,8,800,-534487039,1
10,311.0,8,800,696620124,1,504.0,8,800,-1967168898,1,320.0,8,800,180970883,1,311.0,8,800,-1985410065,1
11,222.0,8,800,1319997233,1,498.0,8,800,-2049224820,1,632.0,8,800,-728936247,1,258.0,8,800,1728923216,1
12,378.0,8,800,1990947319,1,496.0,8,800,-1070796087,1,528.0,8,800,1233212825,1,289.0,8,800,-619076018,1
13,261.0,8,800,-1227335708,1,612.0,8,800,-719263529,1,332.0,8,800,-121537483,1,250.0,8,800,-929025804,1
14,426.0,8,800,-2099061242,1,757.0,8,800,882553255,1,305.0,8,800,1110287932,1,261.0,8,800,1249114651,1
15,271.0,8,800,-1713070225,1,324.0,8,800,1289432305,1,316.0,8,800,1965233182,1,311.0,8,800,-2081508220,1
16,316.0,8,800,1629541355,1,329.0,8,800,581768084,1,509.0,8,800,-1776392349,1,229.0,8,800,1945398781,1
17,314.0,8,800,2082732090,1,499.0,8,800,1948548094,1,670.0,8,800,671198135,1,309.0,8,800,1388295808,1
18,262.0,8,800,289550985,1,836.0,8,800,1672367338,1,310.0,8,800,412179039,1,266.0,8,800,1098015575,1
19,262.0,8,800,-1588701791,1,754.0,8,800,-793550517,1,281.0,8,800,1494572318,1,275.0,8,800,454746613,1
20,260.0,8,800,-1858969882,1,318.0,8,800,-1411211064,1,376.0,8,800,1681002723,1,317.0,8,800,943850856,1
21,309.0,8,800,-98755333,1,307.0,8,800,1634484164,1,315.0,8,800,1274166226,1,265.0,8,800,1095909589,1
22,316.0,8,800,-938437951,1,544.0,8,800,-435283668,1,625.0,8,800,183187471,1,259.0,8,800,1497565906,1
23,310.0,8,800,1363101402,1,918.0,8,800,-735372492,1,290.0,8,800,1364881478,1,314.0,8,800,-639710446,1
24,254.0,8,800,35439401,1,317.0,8,800,-210169400,1,385.0,8,800,-317628365,1,313.0,8,800,-1172371002,1
25,257.0,8,800,116026478,1,927.0,8,800,1494649769,1,249.0,8,800,175879118,1,255.0,8,800,1625483982,1
26,256.0,8,800,-618236694,1,373.0,8,800,-87556373,1,281.0,8,800,1838799269,1,264.0,8,800,576599355,1
27,259.0,8,800,649036701,1,760.0,8,800,-1818688421,1,314.0,8,800,246244949,1,275.0,8,800,-1545447511,1
28,280.0,8,800,132142985,1,288.0,8,800,518028990,1,302.0,8,800,926984769,1,281.0,8,800,1277167440,1
29,261.0,8,800,917624991,1,276.0,8,800,-699159429,1,345.0,8,800,1620281811,1,252.0,8,800,-1601265154,1
30,260.0,8,800,-1461230575,1,389.0,8,800,-2051787373,1,586.0,8,800,-52181553,1,270.0,8,800,-91105894,1
31,254.0,8,800,1124221696,1,294.0,8,800,-793174134,1,505.0,8,800,-1089735609,1,254.0,8,800,847842327,1
32,308.0,8,800,-963050178,1,303.0,8,800,-1361691544,1,289.0,8,800,-216536265,1,437.0,8,800,2000609100,1
33,258.0,8,800,-20959435,1,332.0,8,800,-1098798973,1,691.0,8,800,-82781095,1,319.0,8,800,537180512,1
34,383.0,8,800,-1600005624,1,567.0,8,800,-1368666536,1,372.0,8,800,1670000026,1,239.0,8,800,-2038261335,1
35,311.0,8,800,321647394,1,271.0,8,800,-129466309,1,325.0,8,800,545342281,1,303.0,8,800,1821246852,1
36,279.0,8,800,686990374,1,316.0,8,800,-427062091,1,328.0,8,800,-1412048933,1,260.0,8,800,-1253130852,1
37,371.0,8,800,885276294,1,305.0,8,800,-651268457,1,313.0,8,800,762122774,1,374.0,8,800,637088479,1
38,260.0,8,800,-1904722554,1,288.0,8,800,78051009,1,227.0,8,800,851864850,1,303.0,8,800,520785588,1
