,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,,8,800,1904726524,1,666.0,8,800,1551697439,1,322.0,8,800,168439227,1,206.0,8,800,191403659,1
1,221.0,8,800,2082729018,1,545.0,8,800,1993809573,1,611.0,8,800,831657856,1,240.0,8,800,1813752625,1
2,279.0,8,800,-475604936,1,317.0,8,800,2054154292,1,767.0,8,800,2059574258,1,257.0,8,800,-881851447,1
3,263.0,8,800,1927266751,1,318.0,8,800,203110652,1,305.0,8,800,-1875800604,1,294.0,8,800,-2119492492,1
4,263.0,8,800,222461214,1,771.0,8,800,-605418963,1,314.0,8,800,1854434982,1,324.0,8,800,1597780038,1
5,249.0,8,800,28781698,1,986.0,8,800,494588783,1,813.0,8,800,296342538,1,226.0,8,800,-1268235071,1
6,295.0,8,800,-1389849853,1,297.0,8,800,-1793208134,1,318.0,8,800,1988709746,1,286.0,8,800,-1756164365,1
7,307.0,8,800,-1836701776,1,299.0,8,800,-57536770,1,317.0,8,800,1217223616,1,336.0,8,800,582964946,1
8,373.0,8,800,615726928,1,898.0,8,800,-1017372024,1,299.0,8,800,1994846193,1,331.0,8,800,-1473834461,1
9,325.0,8,800,-1729498752,1,473.0,8,800,175795910,1,287.0,8,800,1384861464,1,253.0,8,800,-1449997899,1
10,313.0,8,800,-1275621459,1,322.0,8,800,-415184116,1,311.0,8,800,-917255286,1,290.0,8,800,-2116135820,1
11,255.0,8,800,1164251522,1,316.0,8,800,504560152,1,320.0,8,800,-1907675908,1,312.0,8,800,1176243479,1
12,1000.0,8,800,-367768337,1,557.0,8,800,160256921,1,341.0,8,800,1539761406,1,346.0,8,800,1927296371,1
13,257.0,8,800,-1971637027,1,537.0,8,800,1637623098,1,231.0,8,800,-2116393216,1,259.0,8,800,149969566,1
14,212.0,8,800,932077757,1,317.0,8,800,440320595,1,328.0,8,800,-642903369,1,261.0,8,800,-1905651526,1
15,353.0,8,800,-1517736531,1,283.0,8,800,-757429053,1,673.0,8,800,1283465644,1,225.0,8,800,1637727878,1
16,220.0,8,800,-1813794288,1,296.0,8,800,1054469028,1,276.0,8,800,1885429702,1,492.0,8,800,-1281937971,1
17,609.0,8,800,683234308,1,298.0,8,800,1321176642,1,287.0,8,800,1291276431,1,302.0,8,800,-513271029,1
18,304.0,8,800,-921730644,1,295.0,8,800,207483916,1,267.0,8,800,-1974808009,1,317.0,8,800,-1123743702,1
19,252.0,8,800,1640977965,1,327.0,8,800,402943855,1,302.0,8,800,-345717912,1,357.0,8,800,-1219378996,1
20,286.0,8,800,1854021996,1,466.0,8,800,-887111200,1,294.0,8,800,-1079584761,1,340.0,8,800,1965156841,1
21,290.0,8,800,2121798354,1,312.0,8,800,429677967,1,266.0,8,800,-1453872501,1,207.0,8,800,-1612306615,1
22,311.0,8,800,1452416694,1,302.0,8,800,2025768734,1,980.0,8,800,1836242106,1,210.0,8,800,1041646369,1
23,351.0,8,800,1212902083,1,801.0,8,800,-1198409405,1,313.0,8,800,-1292930285,1,268.0,8,800,1687364253,1
24,343.0,8,800,-280840221,1,700.0,8,800,-1382209560,1,263.0,8,800,324771616,1,328.0,8,800,-556491024,1
25,254.0,8,800,-528931287,1,305.0,8,800,117489642,1,314.0,8,800,1252595198,1,253.0,8,800,1089900659,1
26,310.0,8,800,612863829,1,602.0,8,800,261479353,1,308.0,8,800,2125669565,1,371.0,8,800,-107764134,1
27,451.0,8,800,248190039,1,315.0,8,800,-869909599,1,315.0,8,800,-513064757,1,345.0,8,800,-765167648,1
28,374.0,8,800,-816335001,1,302.0,8,800,-1542367824,1,310.0,8,800,-1256090607,1,439.0,8,800,-1741554979,1
29,252.0,8,800,1926494066,1,319.0,8,800,1699861285,1,748.0,8,800,828340582,1,312.0,8,800,-578087234,1
30,307.0,8,800,-728268817,1,308.0,8,800,1306703701,1,304.0,8,800,1896709737,1,317.0,8,800,-1909128529,1
31,317.0,8,800,1478138462,1,839.0,8,800,123395577,1,260.0,8,800,1601244629,1,262.0,8,800,320529874,1
32,314.0,8,800,1391082739,1,286.0,8,800,1374084312,1,304.0,8,800,910743818,1,274.0,8,800,1038072941,1
33,256.0,8,800,1657732192,1,624.0,8,800,-128023082,1,404.0,8,800,742814428,1,266.0,8,800,419645847,1
34,315.0,8,800,-1181723138,1,303.0,8,800,1202257959,1,329.0,8,800,-1488401665,1,254.0,8,800,1024750174,1
35,313.0,8,800,-1744401676,1,314.0,8,800,72181600,1,272.0,8,800,-441588760,1,255.0,8,800,1009875118,1
36,372.0,8,800,695042443,1,452.0,8,800,-884768425,1,299.0,8,800,-318555234,1,356.0,8,800,-310923366,1
37,429.0,8,800,1946413220,1,332.0,8,800,-1214510063,1,311.0,8,800,96917882,1,334.0,8,800,357467854,1
38,320.0,8,800,-247439600,1,956.0,8,800,-759954117,1,319.0,8,800,-1111382107,1,242.0,8,800,1529879690,1
39,274.0,8,800,-10764742,1,321.0,8,800,-993205403,1,263.0,8,800,222343242,1,328.0,8,800,-487440712,1
40,257.0,8,800,625917624,1,612.0,8,800,1867911772,1,420.0,8,800,-1660922558,1,318.0,8,800,-788939603,1
41,296.0,8,800,1652388237,1,309.0,8,800,-1663312110,1,379.0,8,800,1990998959,1,252.0,8,800,1506054342,1
42,254.0,8,800,-11393076,1,289.0,8,800,-885813638,1,317.0,8,800,-1310395180,1,256.0,8,800,-1912289663,1
43,261.0,8,800,1997546354,1,305.0,8,800,610351916,1,312.0,8,800,-204297867,1,262.0,8,800,-1948041510,1
