,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,265.0,8,800,-473472528,1,307.0,8,800,-681512854,1,298.0,8,800,-1948023533,1,331.0,8,800,1282152928,1
1,309.0,8,800,1090404845,1,307.0,8,800,1186936375,1,328.0,8,800,540199506,1,258.0,8,800,1211452453,1
2,255.0,8,800,363150881,1,282.0,8,800,1999550412,1,1306.0,8,800,1889643277,1,260.0,8,800,-1138623047,1
3,254.0,8,800,742549874,1,369.0,8,800,279605451,1,833.0,8,800,1296673749,1,217.0,8,800,-323710284,1
4,337.0,8,800,879393995,1,296.0,8,800,-45735972,1,289.0,8,800,-1100334270,1,532.0,8,800,1617783788,1
5,232.0,8,800,-2139694787,1,542.0,8,800,973569563,1,308.0,8,800,-429446906,1,,8,800,1067683125,1
6,258.0,8,800,530240799,1,308.0,8,800,2095106417,1,288.0,8,800,-1584702119,1,254.0,8,800,-796266726,1
7,309.0,8,800,-691463482,1,312.0,8,800,-1298070644,1,280.0,8,800,2005344898,1,316.0,8,800,-266492699,1
8,255.0,8,800,-1917774401,1,315.0,8,800,-1547726947,1,1273.0,8,800,-421323686,1,216.0,8,800,1777601988,1
9,230.0,8,800,312389501,1,318.0,8,800,-1091289478,1,337.0,8,800,-650582581,1,319.0,8,800,1524186303,1
10,249.0,8,800,1786918957,1,919.0,8,800,-515844961,1,315.0,8,800,749001047,1,259.0,8,800,1182185315,1
11,219.0,8,800,16163924,1,283.0,8,800,1132844091,1,311.0,8,800,1763534427,1,255.0,8,800,-1148469621,1
12,281.0,8,800,1272800537,1,703.0,8,800,1218461784,1,323.0,8,800,-1099278547,1,390.0,8,800,-729900458,1
13,263.0,8,800,2124099203,1,370.0,8,800,1690535671,1,314.0,8,800,1619522996,1,370.0,8,800,2030365340,1
14,320.0,8,800,1434957940,1,288.0,8,800,418034312,1,292.0,8,800,-1256220276,1,309.0,8,800,-1886687411,1
15,493.0,8,800,326525507,1,443.0,8,800,1729087069,1,545.0,8,800,256933135,1,243.0,8,800,1060040461,1
16,314.0,8,800,620000833,1,293.0,8,800,153749698,1,325.0,8,800,-319905569,1,310.0,8,800,-1080846067,1
17,265.0,8,800,-1374108008,1,304.0,8,800,1623268220,1,506.0,8,800,924519124,1,250.0,8,800,1075577990,1
18,284.0,8,800,1087164052,1,298.0,8,800,993170153,1,541.0,8,800,-1547725933,1,502.0,8,800,1397599143,1
19,264.0,8,800,316148022,1,313.0,8,800,448977084,1,303.0,8,800,2032778903,1,256.0,8,800,1846897837,1
20,288.0,8,800,-277197343,1,304.0,8,800,493395396,1,882.0,8,800,-515246694,1,267.0,8,800,-1950351182,1
21,263.0,8,800,-1443963516,1,300.0,8,800,1243761043,1,326.0,8,800,1064286671,1,530.0,8,800,479653643,1
22,258.0,8,800,-1428173741,1,546.0,8,800,1267203014,1,252.0,8,800,61415516,1,261.0,8,800,-1922356890,1
23,272.0,8,800,1610158367,1,310.0,8,800,1684216014,1,312.0,8,800,-974790024,1,508.0,8,800,1904435528,1
24,258.0,8,800,-78577754,1,320.0,8,800,1536914338,1,669.0,8,800,297233183,1,527.0,8,800,-1252123817,1
25,270.0,8,800,1012109497,1,295.0,8,800,-1226958855,1,305.0,8,800,-1737718674,1,532.0,8,800,-631857118,1
26,257.0,8,800,-1475552629,1,292.0,8,800,1472725460,1,396.0,8,800,-1076918696,1,260.0,8,800,2058863977,1
27,276.0,8,800,-891349336,1,320.0,8,800,1322796377,1,729.0,8,800,50381910,1,262.0,8,800,-853711715,1
28,368.0,8,800,-1319682384,1,326.0,8,800,1838210539,1,485.0,8,800,422489040,1,253.0,8,800,1172236726,1
29,1599.0,8,800,-1231216424,1,318.0,8,800,1329235700,1,682.0,8,800,1903482088,1,527.0,8,800,625931523,1
30,253.0,8,800,889759393,1,315.0,8,800,1845743455,1,284.0,8,800,-1808938018,1,317.0,8,800,215586983,1
31,334.0,8,800,338689135,1,753.0,8,800,-1842162569,1,493.0,8,800,-946977683,1,533.0,8,800,457570963,1
32,309.0,8,800,1754286527,1,458.0,8,800,-1070788667,1,302.0,8,800,-179805879,1,558.0,8,800,827606175,1
33,252.0,8,800,979643716,1,304.0,8,800,-1528563524,1,818.0,8,800,-303472511,1,699.0,8,800,-969996927,1
34,402.0,8,800,-338100324,1,286.0,8,800,-243693022,1,307.0,8,800,1429562611,1,484.0,8,800,1027025305,1
35,256.0,8,800,564578838,1,313.0,8,800,1685832418,1,275.0,8,800,-387759507,1,260.0,8,800,-1656586199,1
36,313.0,8,800,764432833,1,287.0,8,800,-18367819,1,280.0,8,800,1968530746,1,251.0,8,800,-1258589387,1
