,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,315.0,8,800,-796167709,1,583.0,8,800,-226957104,1,292.0,8,800,1575426342,1,417.0,8,800,-544901460,1
1,259.0,8,800,488100924,1,675.0,8,800,147668159,1,285.0,8,800,919645678,1,280.0,8,800,-1588419318,1
2,316.0,8,800,-1250304137,1,457.0,8,800,1356268089,1,311.0,8,800,-2035059192,1,259.0,8,800,-472595466,1
3,256.0,8,800,-279176879,1,312.0,8,800,1368225312,1,275.0,8,800,761192158,1,263.0,8,800,-182411300,1
4,271.0,8,800,822897187,1,313.0,8,800,-2097653900,1,371.0,8,800,-230982601,1,265.0,8,800,123133752,1
5,312.0,8,800,728437155,1,322.0,8,800,-1829288548,1,308.0,8,800,1594596250,1,259.0,8,800,-966247304,1
6,316.0,8,800,-384057318,1,293.0,8,800,2048764030,1,294.0,8,800,-1412504440,1,256.0,8,800,1073533345,1
7,313.0,8,800,970312997,1,303.0,8,800,-1992446381,1,224.0,8,800,-1674839849,1,263.0,8,800,1041338909,1
8,287.0,8,800,-2070785314,1,290.0,8,800,-1914689262,1,303.0,8,800,-208566371,1,315.0,8,800,1578630575,1
9,371.0,8,800,-867258160,1,296.0,8,800,-643776359,1,322.0,8,800,-1269211358,1,318.0,8,800,1217192756,1
10,309.0,8,800,1044101288,1,589.0,8,800,-1108217203,1,846.0,8,800,-89654325,1,216.0,8,800,254903729,1
11,320.0,8,800,-268673502,1,661.0,8,800,-1217348526,1,370.0,8,800,-1076576499,1,285.0,8,800,922107976,1
12,252.0,8,800,-80725897,1,411.0,8,800,-1817266573,1,318.0,8,800,-1288222602,1,728.0,8,800,-306248914,1
13,368.0,8,800,-1210862240,1,274.0,8,800,924233512,1,283.0,8,800,-1884586293,1,220.0,8,800,-792290655,1
14,322.0,8,800,-458150917,1,485.0,8,800,1637676789,1,741.0,8,800,828296397,1,315.0,8,800,715985700,1
15,222.0,8,800,-698106082,1,307.0,8,800,1090599887,1,209.0,8,800,-1262920035,1,397.0,8,800,-1557191917,1
16,315.0,8,800,-544395733,1,332.0,8,800,-1570571915,1,313.0,8,800,-1129727088,1,316.0,8,800,1400730450,1
17,251.0,8,800,-176571499,1,294.0,8,800,-2030960043,1,317.0,8,800,-1678614816,1,260.0,8,800,67638110,1
18,318.0,8,800,-732134428,1,331.0,8,800,-1083343597,1,291.0,8,800,1477404327,1,322.0,8,800,-141873767,1
19,313.0,8,800,-1493076014,1,691.0,8,800,757639052,1,561.0,8,800,-1024477652,1,262.0,8,800,-1102179771,1
20,370.0,8,800,210310361,1,321.0,8,800,-372364543,1,370.0,8,800,-1677050034,1,261.0,8,800,-1464016695,1
21,254.0,8,800,-1899772547,1,290.0,8,800,1202939033,1,314.0,8,800,-320646348,1,217.0,8,800,-990312794,1
22,265.0,8,800,-2054620258,1,315.0,8,800,290673837,1,286.0,8,800,274710320,1,320.0,8,800,301768440,1
23,259.0,8,800,1011849224,1,300.0,8,800,331453343,1,304.0,8,800,830521002,1,313.0,8,800,1082719750,1
24,252.0,8,800,-67001872,1,305.0,8,800,-846810689,1,308.0,8,800,-1185358050,1,217.0,8,800,-1334037830,1
25,281.0,8,800,-1748348527,1,286.0,8,800,8168195,1,290.0,8,800,1241996465,1,260.0,8,800,-1445639788,1
26,266.0,8,800,-1273842370,1,297.0,8,800,-578260561,1,484.0,8,800,-1961785106,1,242.0,8,800,-1731746349,1
27,430.0,8,800,-313066193,1,344.0,8,800,533723257,1,409.0,8,800,1933999854,1,279.0,8,800,200515127,1
28,223.0,8,800,-793213134,1,300.0,8,800,1403255328,1,262.0,8,800,1339092963,1,265.0,8,800,1101633780,1
29,299.0,8,800,526930960,1,673.0,8,800,-247793783,1,297.0,8,800,2106616067,1,254.0,8,800,-639321058,1
